編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPXOMLOJNHHGFCB28EA,23,132.97,住家用,鋼筋混凝土造,88年1月28日,十四層,八層 陽台,全筆移轉
RPXOMLOJNHHGFCB28EA,23,16.53,共有部分,鋼筋混凝土造,88年1月28日,十四層,,持分移轉
RPXOMLOJNHHGFCB28EA,23,37.83,共有部分,鋼筋混凝土造,88年1月28日,十四層,,持分移轉
RPUUMLLKNHHGFBB28EA,40,192.86,住商用,鋼筋混凝土造,71年2月26日,三層,一層 二層 三層 騎樓 地下層,全筆移轉
RPWNMLMKNHHGFDB08EA,7,193.96,人行道、店舖、住宅、樓梯間,鋼筋混凝土造,104年1月27日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項,全筆移轉
RPSNMLLKNHHGFHB87DA,29,13.24,共有部分,鋼筋混凝土造,82年5月25日,十二層,,持分移轉
RPQNMLQKNHHGFHB28EA,42,139.32,住商用,加強磚造,69年4月6日,二層,一層 二層 騎樓 見其他登記事項,全筆移轉
RPURMLPJNHHGFCB28DA,26,16.52,共有部分,鋼筋混凝土造,85年1月10日,二十二層,,持分移轉
RPUNMLKKNHHGFIB08DA,11,215.12,停車空間．住宅．樓梯間,ＲＣ鋼筋混凝土造,99年12月6日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPUNMLPJNHHGFJB58DA,4,65.46,集合住宅,鋼筋混凝土造,107年10月19日,十二層,六層 陽台 雨遮,全筆移轉
RPUNMLPJNHHGFJB58DA,4,48.17,防空避難室兼停車空間、台電配電室、消防機房、停車空間、管委會使用空間、樓梯間、電梯間、電梯機房、水箱,鋼筋混凝土造,107年10月19日,十二層,,持分移轉
RPSOMLQKNHHGFAB77DA,44,53.54,住商用,鋼筋混凝土造,67年1月9日,四層,一層 二層 三層 四層 騎樓,持分移轉
RPQNMLSKNHHGFFB28EA,42,125.28,住商用,加強磚造,69年10月22日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPRNMLMJNHHGFHB77DA,29,64.34,住家用,鋼筋混凝土造,82年5月11日,十三層,三層 陽台,全筆移轉
RPRNMLMJNHHGFHB77DA,29,6.07,商業用,鋼筋混凝土造,82年5月11日,十三層,地下層,持分移轉
RPRNMLMJNHHGFHB77DA,29,20.54,住家用,鋼筋混凝土造,82年5月11日,十三層,,持分移轉
RPUTMLQJNHHGFIB56DA,45,27.46,住商用,加強磚造,65年11月15日,二層,一層 二層 屋頂突出物,持分移轉
RPXRMLNKNHHGFBB38DA,8,132.72,住家用,鋼筋混凝土造,103年1月20日,十五層,四層 陽台 雨遮,全筆移轉
RPXRMLNKNHHGFBB38DA,8,35.82,本共有部分係依使用執照之建築概要表記載項目有：公共服務空間，廣場式開放空間（頂蓋型），沿街步道式開放空間（頂蓋型），門廳，垃圾集中處，梯廳，排煙室，樓梯間，昇降機間，管委會空間，梯間，水錶室，水箱，電梯機房等１４項,鋼筋混凝土造,103年1月20日,十五層,,持分移轉
RPXRMLNKNHHGFBB38DA,8,59.05,本共有部分係依使用執照之建築概要表記載項目有：停車空間，消防機房，污水機房，水箱，梯廳，排煙室，樓梯間，昇降機間，防空避難室兼停車空間，台電配電室，電信室，緊急發電機室等１２項,鋼筋混凝土造,103年1月20日,十五層,,持分移轉
RPTNMLRJNHHGFBB87DA,28,52.77,住家用,鋼筋混凝土造,83年8月15日,十二層,三層 平台,全筆移轉
RPTNMLRJNHHGFBB87DA,28,12.38,共有部分,鋼筋混凝土造,83年8月15日,十二層,,持分移轉
RPUOMLTJNHHGFBB28DA,26,126.56,住家用,鋼筋混凝土造,85年10月3日,十二層,六層 陽台 花台,全筆移轉
RPUOMLTJNHHGFBB28DA,26,61.02,共有部分,鋼筋混凝土造,85年10月3日,十二層,,持分移轉
RPVPMLQJNHHGFAB08DA,33,19.39,商業用,鋼筋混凝土造,78年9月20日,十一層,一層,全筆移轉
RPVPMLQJNHHGFAB08DA,33,8.81,共有部分,鋼筋混凝土造,78年9月20日,十一層,,持分移轉
RPVPMLQJNHHGFAB08DA,33,9.85,人行道，走道，避難室，停車空間，梯間,鋼筋混凝土造,78年9月20日,十一層,,持分移轉
RPWNMLNKNHHGFJB68DA,48,37.95,住家用,磚造,62年12月24日,一層,一層 騎樓,全筆移轉
RPTNMLMKNHHGFKB38DA,27,156.42,住家用,鋼筋混凝土造,84年6月25日,四層,一層 二層 三層 四層 陽台 露台,全筆移轉
RPRPMLLKNHHGFBB37DA,1,44.45,集合住宅,鋼筋混凝土造,110年10月20日,二十二層,二層 陽台,全筆移轉
RPRPMLLKNHHGFBB37DA,1,4.15,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間，消防機械室，揚水泵機房，雨污水機房，安全梯，機械室，停車空間，水箱，消防中繼機房，電信室，發電機室，景觀機房，廁所，垃圾儲藏室，台電配電室，電錶區，受電箱區，機車道，門廳，防災中心，管委會使用空間，車道等２２項,鋼筋混凝土造,110年10月20日,二十二層,,持分移轉
RPRPMLLKNHHGFBB37DA,1,18.67,本共有部份係依使用執照之建築概要表記載項目有：水箱，揚水泵機房，緊急昇降機間排煙室，緊急昇降機，一般昇降機，特別安全梯，排煙室，梯廳，電梯間，噴灌機房，機房，安全梯，消防中繼機房，消防中繼水箱，自來水箱，機械室，消防水箱等１７項,鋼筋混凝土造,110年10月20日,二十二層,,持分移轉
RPTNMLSKNHHGFIB78DA,39,25.61,集合住宅,鋼筋混凝土造,72年5月5日,五層,四層 陽台,全筆移轉
RPTNMLSKNHHGFIB78DA,39,4.73,共有部分,鋼筋混凝土造,72年5月5日,五層,,持分移轉
RPXPMLOJNHHGFBB18DA,13,18.50,住家用,鋼筋混凝土造,97年11月28日,十七層,十三層 陽台,全筆移轉
RPXPMLOJNHHGFBB18DA,13,3.86,共有部分,鋼筋混凝土造,97年11月28日,十七層,,持分移轉
RPXPMLOJNHHGFBB18DA,13,7.76,共有部分,鋼筋混凝土造,97年11月28日,十七層,,持分移轉
RPTOMLRKNHHGFBB08DA,27,39.00,停車空間，防空避難室,鋼筋混凝土造,83年11月22日,十七層,地下三層,持分移轉
RPTOMLRKNHHGFBB08DA,27,.00,共有部分,鋼筋混凝土造,83年11月22日,十七層,,
RPTOMLRKNHHGFBB08DA,27,.00,共有部分,鋼筋混凝土造,83年11月22日,十七層,,
RPQQMLQKNHHGFBB87DA,38,104.84,住家用,鋼筋混凝土造,73年6月23日,五層,三層,全筆移轉
RPUNMLTJNHHGFAB08DA,22,73.28,集合住宅,鋼筋混凝土造,89年9月30日,十四層,五層 陽台,全筆移轉
RPUNMLTJNHHGFAB08DA,22,24.63,共有部分,鋼筋混凝土造,89年9月30日,十四層,,持分移轉
RPUNMLTJNHHGFAB08DA,22,8.31,共有部分,鋼筋混凝土造,89年9月30日,十四層,,持分移轉
RPVOMLRKNHHGFBB38EA,29,2.37,共有部分,鋼筋混凝土造,81年11月27日,十四層,,持分移轉
RPVOMLRKNHHGFBB38EA,29,18.34,共有部分,鋼骨混凝土造,82年1月12日,二十六層,,持分移轉
RPVOMLRKNHHGFBB38EA,29,54.96,商業用,鋼骨混凝土造,82年1月12日,二十六層,四層,持分移轉
RPWOMLNKNHHGFBB08EA,9,87.07,住家用,鋼筋混凝土造,102年9月25日,十五層,十層 陽台,全筆移轉
RPOPMLRKNHHGFBB77EA,27,12.30,停車空間，防空避難室,鋼筋混凝土造,83年11月22日,十七層,地下三層,持分移轉
RPWOMLNKNHHGFBB08EA,9,49.73,本共有部分係依使用執照之建築概要表記載項目有；停車空間，梯廳，昇降機間，消防機房，污水機房，排煙室，水箱，機車停車區，防空避難室兼停車空間，樓梯間，台電配電室，發電機房，電信室，車道，管理室，門廳，資源回收室等１７項,鋼筋混凝土造,102年9月25日,十五層,,持分移轉
RPOPMLRKNHHGFBB77EA,27,.00,共有部份,鋼筋混凝土造,83年11月22日,十七層,,
RPWOMLNKNHHGFBB08EA,9,18.58,本共有部分係依使用執照之建築概要表記載項目有，昇降機間，排煙室，梯廳，水箱，機械室，透空遮牆，樓梯間等７項。,鋼筋混凝土造,102年9月25日,十五層,,持分移轉
RPOPMLRKNHHGFBB77EA,27,.00,共有部份,鋼筋混凝土造,83年11月22日,十七層,,
RPOOMLRKNHHGFBB57DA,8,17.91,本共有部分係依使用執照之建築概要表記載項目有：停車空間，緊急發電機室，消防機械室，污水機房，揚水機房，水箱，安全梯，排煙室，緊急昇降機間，停車空間兼防空避難室，台電配電室，電信室等１２項,鋼筋混凝土造,103年10月21日,十四層,,持分移轉
RPQNMLSKNHHGFBB77DA,31,21.09,住家用,鋼筋混凝土造,80年4月30日,七層,二層 陽台,全筆移轉
RPQNMLSKNHHGFBB77DA,31,8.39,共有部分,鋼筋混凝土造,80年4月30日,七層,,持分移轉
RPUOMLTJNHHGFCB38DA,26,198.39,集合住宅、樓梯間,鋼筋混凝土造,84年12月14日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 水塔 花台 雨遮,全筆移轉
RPUOMLTJNHHGFCB38DA,26,72.89,共有部分,鋼筋混凝土造,84年12月14日,四層,,持分移轉
RPQPMLTJNHHGFCB08DA,29,70.66,住家用,鋼筋混凝土造,81年12月5日,六層,六層 陽台 花台,全筆移轉
RPQPMLTJNHHGFCB08DA,29,28.94,共用部份,鋼筋混凝土造,81年12月5日,六層,,持分移轉
RPUOMLRKNHHGFAB08DA,40,90.49,住家用,鋼筋混凝土造,71年9月25日,五層,一層 平台,全筆移轉
RPSNMLTJNHHGFBB97DA,49,53.72,住家用,鋼筋混凝土加強磚造,62年6月1日,一層,一層,全筆移轉
RPPQMLRKNHHGFCB97DA,,100.36,集合住宅,鋼筋混凝土造,110年11月23日,二十二層,十六層 陽台 雨遮,全筆移轉
RPPQMLRKNHHGFCB97DA,,120.45,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、梯廳兼排煙室、梯廳、水箱、機電設備空間、中繼機房、消防機房、污雨水機房、一般升降機、緊急升降機、特別安全梯、停車空間防災中心、台電配電場所、電信室、緊急發電室、集中電表區、管委會空間、車道、機車停車區、管道間、出入口緩衝空間、排煙室、梯間、中繼消防機房水錶區、機械室、水箱室等２８項。,鋼筋混凝土造,110年11月23日,二十二層,,持分移轉
RPPNMLNKNHHGFAB07DA,30,17.07,商店，飲食店,鋼筋混凝土造,81年1月30日,十二層,地下一層,持分移轉
RPPNMLNKNHHGFAB07DA,30,20.63,辦公室,鋼筋混凝土造,81年1月31日,十二層,十一層 十二層,持分移轉
RPPNMLNKNHHGFAB07DA,30,1.64,避難室，停車空間，機械房，梯間，水塔,鋼筋混凝土造,81年1月31日,十二層,,持分移轉
RPPNMLNKNHHGFAB07DA,30,3.29,避難室，停車空間，機械房，梯間，水塔,鋼筋混凝土造,81年1月31日,十二層,,持分移轉
RPPNMLNKNHHGFAB07DA,30,.39,梯間，配電室,鋼筋混凝土造,81年1月31日,十二層,,持分移轉
RPPNMLNKNHHGFAB07DA,30,.78,梯間，配電室,鋼筋混凝土造,81年1月31日,十二層,,持分移轉
RPSNMLQKNHHGFDB97DA,1,88.97,集合住宅,鋼筋混凝土造,110年11月3日,八層,二層 陽台,全筆移轉
RPSNMLQKNHHGFDB97DA,1,47.55,本共有部分之項目有停車空間、台電配電室、電信室、蓄水池、消防機械室兼緊急發電機室、管委會使用空間、樓梯間、水箱、電梯機械室等９項。,鋼筋混凝土造,110年11月3日,八層,,持分移轉
RPSOMLKKNHHGFIB97DA,18,26.41,管理員室、車道、機車停車空間、停車空間、台電配電室、蓄水池、發電機室、防空避難室、梯廳兼消防泵浦室、機房、梯間、水箱,鋼筋混凝土造,93年1月5日,十一層,,持分移轉
RPSOMLSKNHHGFDB28DA,35,42.10,住商用,鋼筋混凝土造,76年2月22日,四層,一層 二層 三層 四層 陽台 騎樓 地下層 見其他登記事項,持分移轉
RPXNMLKKNHHGFKB58DA,41,111.36,住商用,加強磚造,69年12月26日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPRRMLRKNHHGFCB28DA,8,29.09,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、台電配電室、梯間、電信室、消防機房、機車昇降機、水箱、門廳、車道、垃圾集中處、電錶室、緊急發電機室、梯廳、樓梯間、機車停車場、防災中心、管委會使用空間、中繼水箱、機械室、戲水池、外廊、專用出入口緩衝空間、排煙室、走道等２５項。,鋼骨鋼筋混凝土造,102年12月12日,二十五層,,持分移轉
RPQRMLRKNHHGFCB18DA,8,27.43,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、台電配電室、梯間、電信室、消防機房、機車昇降機、水箱、門廳、車道、垃圾集中處、電錶室、緊急發電機室、梯廳、樓梯間、機車停車場、防災中心、管委會使用空間、中繼水箱、機械室、戲水池、外廊、專用出入口緩衝空間、排煙室、走道等２５項。,鋼骨鋼筋混凝土造,102年12月12日,二十五層,,持分移轉
