編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPROMLPLJHJGFFB97DA,34,309.98,住家用,鋼筋混凝土造,79年9月5日,四層,一層 二層 三層 四層 陽台 平台 電梯樓梯間 地下層,全筆移轉
RPPNMLKKJHJGFFB07DA,43,118.15,住家用,加強磚造,69年12月30日,二層,一層 二層 電梯樓梯間,全筆移轉
RPPOMLKLKHJGFFB37DA,23,183.28,停車空間、住宅、梯間,鋼筋混凝土造,90年7月11日,四層,一層 二層 三層 四層 屋頂突出物,全筆移轉
RPPNMLPKKHJGFIB08EA,46,109.02,住商用,加強磚造,66年12月30日,二層,一層 二層 騎樓,全筆移轉
RPXNMLOJLHJGFIB68DA,9,99.58,集合住宅,鋼筋混凝土造,104年12月8日,十層,六層 陽台,全筆移轉
RPXNMLOJLHJGFIB68DA,9,51.06,本共有部分之項目有：防空避難兼停車空間、管理委員會空間、停車空間、樓梯間、水箱、機械室等六項,鋼筋混凝土造,104年12月8日,十層,,持分移轉
RPRNMLSKKHJGFAB67DA,47,41.16,住家用,鋼筋混凝土造,66年7月19日,十一層,七層,全筆移轉
RPVNMLPJKHJGFJB58DA,24,6.91,防空避難室兼停車空間、梯間、機械室、水箱,鋼筋混凝土造,88年9月9日,十層,,持分移轉
RPVNMLPJKHJGFJB58DA,24,12.20,住家用,鋼筋混凝土造,88年9月9日,十層,八層,全筆移轉
RPROMLRJKHJGFAB57DA,28,23.67,集合住宅,鋼骨鋼筋混凝土造,85年5月20日,十九層,十層 陽台 花台 雨遮,全筆移轉
RPROMLRJKHJGFAB57DA,28,4.39,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,,持分移轉
RPROMLRJKHJGFAB57DA,28,6.02,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,,持分移轉
RPPOMLMJKHJGFAB86DA,51,208.56,住家用,見其他登記事項,62年1月25日,三層,一層 二層 三層 騎樓 地下層,全筆移轉
RPRNMLPKKHJGFCB57DA,2,32.69,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、緊急昇降機、昇降機、揚水泵機房、消防機房、污水機房、水箱、特別安全梯、景觀機房、消防中繼機房、機房、防空避難室兼停車空間、電信機房、台電配電室、緊急發電機室、電錶區、防災中心等十八項。,鋼筋混凝土造,110年12月16日,十八層,,持分移轉
RPRPMLQJKHJGFCB77DA,32,21.50,辦公室、停車空間,鋼筋混凝土造,80年12月6日,十二層,地下二層,持分移轉
RPXNMLRKKHJGFCB38DA,34,211.64,商業用,鋼筋混凝土造,79年4月21日,十二層,六層 陽台,全筆移轉
RPXNMLRKKHJGFCB38DA,34,39.13,共有部份,鋼筋混凝土造,79年4月21日,十二層,,持分移轉
RPSNMLKLKHJGFHB77DA,45,126.21,住商用,加強磚造,68年6月23日,二層,一層 二層 騎樓 見其他登記事項,全筆移轉
RPPNMLKLKHJGFEB27EA,43,55.44,農舍,加強磚造,70年5月2日,二層,一層,持分移轉
RPOPMLRKKHJGFBB57DA,29,20.52,住家用,鋼筋混凝土造,83年12月14日,十六層,六層,全筆移轉
RPOPMLRKKHJGFBB57DA,29,8.92,共有部份,鋼筋混凝土造,83年12月14日,十七層,,持分移轉
RPVQMLKLKHJGFCB87DA,30,18.01,住家用,鋼筋混凝土造,82年10月14日,十二層,十二層 陽台,全筆移轉
RPVQMLKLKHJGFCB87DA,30,19.98,住家用,鋼筋混凝土造,82年10月14日,十二層,十二層 陽台,全筆移轉
RPVQMLKLKHJGFCB87DA,30,10.09,共有部份,鋼筋混凝土造,82年10月14日,十二層,,持分移轉
RPVQMLKLKHJGFCB87DA,30,11.19,共有部份,鋼筋混凝土造,82年10月14日,十二層,,持分移轉
SPVQMLKLKHJGFCB97DA,30,18.01,住家用,鋼筋混凝土造,82年10月14日,十二層,十二層 陽台,全筆移轉
SPVQMLKLKHJGFCB97DA,30,19.98,住家用,鋼筋混凝土造,82年10月14日,十二層,十二層 陽台,全筆移轉
SPVQMLKLKHJGFCB97DA,30,10.09,共有部份,鋼筋混凝土造,82年10月14日,十二層,,持分移轉
SPVQMLKLKHJGFCB97DA,30,11.19,共有部份,鋼筋混凝土造,82年10月14日,十二層,,持分移轉
RPOOMLPKKHJGFHB87DA,43,20.75,住家用,鋼筋混凝土造,69年10月7日,五層,二層,全筆移轉
