編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPOOMLSJKIPFFCH78DA,,19.92,住家用,土造,21年0月0日,一層,一層,持分移轉
RPVPMLSJKIPFFAH86EA,5,63.44,住家用,鋼筋混凝土造,104年11月5日,十二層,八層 陽台,全筆移轉
RPVPMLSJKIPFFAH86EA,5,82.45,本共有部分之項目有集合住宅（附屬公共服務空間、梯間、機械室、水箱、停車空間、防空避難室兼停車空間）等６項。,鋼筋混凝土造,104年11月5日,十二層,,持分移轉
RPTQMLLJKIPFFFH09DA,42,58.80,住家用,磚造,67年10月4日,一層,一層,全筆移轉
RPPOMLLJKIPFFBH08DA,15,138.19,店舖、住宅、停車空間,鋼筋混凝土造,94年6月19日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮,持分移轉
RPPOMLLJKIPFFBH08DA,15,138.19,店舖、住宅、停車空間,鋼筋混凝土造,94年6月19日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮,持分移轉
RPUNMLLJKIPFFAH38DA,27,89.33,住家用,鋼筋混凝土造,83年3月5日,八層,五層 陽台 雨遮,全筆移轉
RPUNMLLJKIPFFAH38DA,27,10.41,共有部份,鋼筋混凝土造,83年3月5日,八層,,持分移轉
RPPPMLKKJIPFFCH28EA,41,32.49,住家用,木石磚造（磚石造）,68年12月15日,一層,一層,全筆移轉
RPVNMLOJJIPFFGH66DA,30,63.52,住家用,加強磚造,79年7月13日,二層,一層 二層 屋頂突出物,全筆移轉
RPVNMLLKJIPFFFH09EA,41,92.00,住家用,加強磚造,68年12月10日,二層,一層 二層,全筆移轉
RPROMLKKJIPFFAH08DA,25,73.31,住家用,鋼筋混凝土造,84年11月3日,二十層,十二層 陽台 見其他登記事項,全筆移轉
RPROMLKKJIPFFAH08DA,25,10.24,共有部份,鋼筋混凝土造,84年11月3日,二十層,,持分移轉
RPROMLKKJIPFFAH08DA,25,15.14,共有部份,鋼筋混凝土造,84年11月3日,二十層,,持分移轉
RPQUMLLKJIPFFDH98DA,14,36.84,住家用,鋼筋混凝土造,96年3月15日,六層,二層 陽台,全筆移轉
RPQUMLLKJIPFFDH98DA,14,16.53,機電設備空間、樓梯間、機房、水箱,鋼筋混凝土造,96年3月15日,六層,,持分移轉
RPTNMLLKJIPFFEH68DA,39,45.60,住家用,加強磚造,70年11月19日,二層,一層 二層,持分移轉
RPTNMLLKJIPFFEH68DA,39,45.60,住家用,加強磚造,70年11月19日,二層,一層 二層,持分移轉
RPTNMLMKJIPFFEH78DA,40,119.32,住家用,加強磚造,70年1月16日,二層,一層 二層 騎樓,全筆移轉
RPTOMLMKJIPFFCH68DA,23,33.60,住家用,鋼筋混凝土造,87年4月7日,十四層,八層 陽台,全筆移轉
RPTOMLMKJIPFFCH68DA,23,.43,共有部份,鋼筋混凝土造,87年4月7日,十四層,,持分移轉
RPTOMLMKJIPFFCH68DA,23,9.94,共有部份,鋼筋混凝土造,87年4月7日,十四層,,持分移轉
RPTOMLMKJIPFFCH68DA,23,4.61,共同使用，停車空間,鋼筋混凝土造,87年4月7日,十四層,,持分移轉
RPPOMLMKJIPFFAH08DA,22,77.16,住家用,鋼筋混凝土造,88年1月21日,十三層,三層 陽台,全筆移轉
RPPOMLMKJIPFFAH08DA,22,43.02,共有部份,鋼筋混凝土造,88年1月21日,十三層,,持分移轉
RPPOMLMKJIPFFAH08DA,22,1.30,共有部份,鋼筋混凝土造,88年1月21日,十三層,,持分移轉
RPPOMLMKJIPFFAH08DA,22,14.66,共有部份,鋼筋混凝土造,88年1月21日,十三層,,持分移轉
RPWSMLLKJIPFFAH09DA,28,217.99,集合住宅﹐辦公室,鋼骨鋼筋混凝土造,81年10月30日,十八層,十二層 陽台,全筆移轉
RPWSMLLKJIPFFAH09DA,28,39.39,防空避難室﹐停車空間,鋼骨鋼筋混凝土造,81年10月30日,十八層,地下一層 地下二層 地下三層,持分移轉
RPWSMLLKJIPFFAH09DA,28,51.72,共有部份,鋼骨鋼筋混凝土造,81年10月30日,十八層,,持分移轉
RPXNMLTJJIPFFGH37DA,14,57.39,住家用,鋼筋混凝土造,95年12月13日,十四層,五層 陽台 雨遮,全筆移轉
RPXNMLTJJIPFFGH37DA,14,9.98,共有部份,鋼筋混凝土造,95年12月13日,十四層,,持分移轉
RPXNMLTJJIPFFGH37DA,14,9.12,共有部份,鋼筋混凝土造,95年12月13日,十四層,,持分移轉
RPTPMLPJJIPFFBH88DA,43,11.83,商業用,鋼筋混凝土造,66年9月15日,四層,二層,全筆移轉
RPRRMLMKJIPFFAH58DA,51,174.85,住家用,加強磚造,58年12月20日,二層,一層 二層 三層 陽台,全筆移轉
RPVQMLNKJIPFFBH09DA,17,18.94,住家用,鋼筋混凝土造,93年4月10日,十層,四層 陽台,全筆移轉
RPVQMLNKJIPFFBH09DA,17,6.52,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPVQMLNKJIPFFBH09DA,17,.61,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPVQMLNKJIPFFBH09DA,17,2.33,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPWQMLNKJIPFFBH56DA,17,19.58,住家用,鋼筋混凝土造,93年4月10日,十層,七層 陽台 雨遮,全筆移轉
RPWQMLNKJIPFFBH56DA,17,5.87,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPWQMLNKJIPFFBH56DA,17,.81,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPWQMLNKJIPFFBH56DA,17,2.46,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPXQMLNKJIPFFBH66DA,17,19.58,住家用,鋼筋混凝土造,93年4月10日,十層,三層 陽台 雨遮,全筆移轉
RPXQMLNKJIPFFBH66DA,17,18.94,住家用,鋼筋混凝土造,93年4月10日,十層,三層 陽台,全筆移轉
RPXQMLNKJIPFFBH66DA,17,5.87,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPXQMLNKJIPFFBH66DA,17,5.87,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPXQMLNKJIPFFBH66DA,17,.81,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPXQMLNKJIPFFBH66DA,17,.81,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPXQMLNKJIPFFBH66DA,17,2.46,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPXQMLNKJIPFFBH66DA,17,2.46,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
RPTPMLNKJIPFFBH78DA,5,417.10,店舖、住宅,鋼筋混凝土造,104年11月20日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPTOMLNKJIPFFBH68DA,26,14.68,辦公室,鋼筋混凝土造,83年9月7日,十層,五層,全筆移轉
RPTOMLNKJIPFFBH68DA,26,2.19,共有部份,鋼筋混凝土造,83年9月7日,十層,,持分移轉
RPTOMLNKJIPFFBH68DA,26,3.48,共有部份,鋼筋混凝土造,83年9月7日,十層,,持分移轉
RPQSMLPJJIPFFBH88DA,43,78.65,住家用,鋼筋混凝土造,66年9月15日,四層,四層,全筆移轉
RPPNMLTJJIPFFGH56DA,23,58.24,住家用,鋼筋混凝土造,87年3月31日,十層,六層 陽台,全筆移轉
RPPNMLTJJIPFFGH56DA,23,13.16,共有部份,鋼筋混凝土造,87年3月31日,九層,,持分移轉
RPPNMLTJJIPFFGH56DA,23,12.09,共有部份,鋼筋混凝土造,87年3月31日,十層,,持分移轉
RPSQMLNJJIPFFBH68DA,43,6.48,商業用,鋼筋混凝土造,66年9月15日,四層,一層,全筆移轉
RPPOMLRKJIPFFGH66EA,29,121.51,住家用,鋼筋混凝土造,81年1月23日,十二層,五層 陽台,全筆移轉
RPPOMLRKJIPFFGH66EA,29,13.58,防空避難室兼停車場、停車場,鋼筋混凝土造,81年1月23日,十二層,地下一層 地下二層,持分移轉
RPPOMLRKJIPFFGH66EA,29,13.10,共有部份,鋼筋混凝土造,81年1月23日,十二層,,持分移轉
RPTNMLRKJIPFFCH56EA,19,111.74,集合住宅,鋼筋混凝土造,91年3月20日,十層,五層 陽台,全筆移轉
RPTNMLRKJIPFFCH56EA,19,63.63,共有部份,鋼筋混凝土造,91年3月20日,十一層,,持分移轉
RPUNMLRKJIPFFCH66EA,27,.21,住家用,鋼筋混凝土造,83年3月11日,七層,一層 平台 花台,持分移轉
RPUNMLRKJIPFFCH66EA,27,.21,住家用,鋼筋混凝土造,83年3月11日,七層,一層 平台 花台,持分移轉
RPUNMLRKJIPFFCH66EA,27,50.48,住家用,鋼筋混凝土造,83年3月11日,八層,七層 陽台 花台,持分移轉
RPUNMLRKJIPFFCH66EA,27,50.48,住家用,鋼筋混凝土造,83年3月11日,八層,七層 陽台 花台,持分移轉
RPUNMLRKJIPFFCH66EA,27,3.40,梯間、配電室、發電機室、倉庫、水箱、守衛室,鋼筋混凝土造,83年3月11日,九層,,持分移轉
RPUNMLRKJIPFFCH66EA,27,.00,梯間、配電室、發電機室、倉庫、水箱、守衛室,鋼筋混凝土造,83年3月11日,九層,,
RPUNMLRKJIPFFCH66EA,27,3.40,梯間、配電室、發電機室、倉庫、水箱、守衛室,鋼筋混凝土造,83年3月11日,九層,,持分移轉
RPUNMLRKJIPFFCH66EA,27,.00,梯間、配電室、發電機室、倉庫、水箱、守衛室,鋼筋混凝土造,83年3月11日,九層,,
RPUNMLRKJIPFFCH66EA,27,12.87,防空避難室、停車場,鋼筋混凝土造,83年3月11日,九層,,持分移轉
RPUNMLRKJIPFFCH66EA,27,12.87,防空避難室、停車場,鋼筋混凝土造,83年3月11日,九層,,持分移轉
RPUNMLRKJIPFFCH66EA,27,.00,防空避難室、停車場,鋼筋混凝土造,83年3月11日,九層,,
RPUNMLRKJIPFFCH66EA,27,.00,防空避難室、停車場,鋼筋混凝土造,83年3月11日,九層,,
RPVNMLRKJIPFFCH76EA,41,119.56,住家用,加強磚造,68年9月4日,二層,一層 二層,全筆移轉
RPSOMLMKJIPFFBH48DA,5,29.42,集合住宅,鋼筋混凝土造,104年6月15日,六層,五層 陽台 雨遮,全筆移轉
RPSOMLMKJIPFFBH48DA,5,17.38,本共有部分之項目有：防空避難室兼停車空間、停車空間、樓梯間、水箱及電梯機房、梯廳、台電配電室、受電箱、發電機房、消防機房、電信機房等共十一項。,鋼筋混凝土造,104年6月15日,六層,,持分移轉
RPWOMLMKJIPFFBH88DA,8,119.14,集合住宅,鋼筋混凝土造,102年1月15日,十三層,四層 陽台 雨遮,全筆移轉
RPWOMLMKJIPFFBH88DA,8,.08,本共有部分之項目有：守衛室、主委辦公室等２項。,鋼筋混凝土造,102年1月15日,十三層,,持分移轉
RPWOMLMKJIPFFBH88DA,8,22.74,本共有部分之項目有：樓梯間、電梯間、機房及水箱等４項。,鋼筋混凝土造,102年1月15日,十三層,,持分移轉
