鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
南屯區,房地(土地+建物),大墩二街１３９之１號,22.94,住,,,1901017,土地1建物1車位0,一層，地下層,七層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0821216,146.04,0,0,0,無,無,7100000,48617,,0.0,0,其他增建；,RPOVMLOJKIPFFCB48DA,105.91,6.48,0.0,無,
太平區,房地(土地+建物),宜欣一街４３巷６弄４號,16.61,住,,,1091201,土地1建物1車位0,一層，二層，騎樓,七層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820305,110.16,2,2,2,有,有,1800000,16340,,0.0,0,,RPUOMLKKKIPFFJB88EA,86.48,5.76,0.0,無,
太平區,土地,溪洲段525地號,220.33,都市：其他:道路用地,,,1091204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19322941,87700,,0.0,0,包含公共設施保留地用地；協議價購；,RPWNMLQJKIPFFJB76DA,0.0,0.0,0.0,無,
太平區,土地,溪洲段549地號,52.75,都市：其他:道路用地,,,1091204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4958500,94000,,0.0,0,包含公共設施保留地用地；協議價購；,RPXNMLQJKIPFFJB86DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),好來一街２３號五樓之２,15.53,,鄉村區,乙種建築用地,1091202,土地1建物2車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740701,44.81,1,1,1,有,無,1800000,40170,,0.0,0,,RPSQMLMJKIPFFIB78DA,39.71,0.0,0.0,無,
太平區,土地,溪洲段941地號,49.92,,,,1091204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4892160,98000,,0.0,0,包含公共設施保留地用地；協議價購；,RPPNMLQJKIPFFJB68DA,0.0,0.0,0.0,無,
沙鹿區,房地(土地+建物),天仁街２０巷２７弄８號,81.55,住,,,1091201,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0680618,101.8,6,1,3,有,無,2000000,19646,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLSJKIPFFFB09EA,101.8,0.0,0.0,無,
太平區,土地,宜欣段2032地號,61.0,,,,1091204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5282600,86600,,0.0,0,包含公共設施保留地用地；協議價購；,RPVNMLQJKIPFFJB66DA,0.0,0.0,0.0,無,
清水區,房地(土地+建物),仁愛路８３巷２１之７號,66.85,住,,,1091103,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080326,161.53,4,1,5,有,無,9380000,58070,,0.0,0,,RPOPMLNJJIPFFFB08EA,143.06,18.17,0.0,無,
梧棲區,土地,南簡段950-4地號,2.42,商,,,1091103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,116800,48264,,0.0,0,,RPRPMLNJJIPFFFB28DA,0.0,0.0,0.0,無,
西區,房地(土地+建物),自治街９號六樓之２,15.17,住,,,1091102,土地5建物1車位0,六層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700611,59.31,1,1,1,有,無,3500000,59012,,0.0,0,,RPOOMLQJJIPFFAB67DA,59.31,0.0,0.0,無,
太平區,土地,頭汴坑段524-3地號,3414.0,,山坡地保育區,農牧用地,1091104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,469,,0.0,0,,RPWNMLPJJIPFFJB56DA,0.0,0.0,0.0,無,
大里區,土地,大峰段114-1地號,67.22,農,,,1091102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3256810,48450,,0.0,0,,RPOOMLTJJIPFFIB88EA,0.0,0.0,0.0,無,
西區,土地,公館段58-45地號,6.57,,,,1091105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1051428,160035,,0.0,0,包含公共設施保留地用地；協議價購；,RPXQMLPJJIPFFAB68DA,0.0,0.0,0.0,無,
西區,土地,公館段58-45地號,6.57,,,,1091105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1051429,160035,,0.0,0,包含公共設施保留地用地；協議價購；,RPRQMLPJJIPFFAB08DA,0.0,0.0,0.0,無,
東勢區,房地(土地+建物),新盛街１５５號,217.62,,,,1091103,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1090727,481.18,10,2,11,有,無,22800000,47384,,0.0,0,,RPOOMLLKJIPFFGB87DA,442.9,38.28,0.0,有,
西屯區,房地(土地+建物),至善路１２１巷６號六樓之２２,3.77,住,,,1091109,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821014,28.35,1,0,1,有,有,1100000,38801,,0.0,0,,RPVNMLKKJIPFFCB08EA,17.09,2.28,0.0,有,
北屯區,房地(土地+建物),遼寧路一段５１巷５０號,6.46,住,,,1091101,土地1建物1車位0,一層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830330,36.89,0,0,0,無,有,2100000,56926,,0.0,0,夾層；,RPXRMLKKJIPFFBB48DA,24.57,2.68,0.0,有,
沙鹿區,土地,鹿峰東段1161地號,99.71,住,,,1091104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,40116,,0.0,0,,RPXNMLKKJIPFFFB48DA,0.0,0.0,0.0,無,
東勢區,土地,新伯公段新伯公小段14-9地號,76.5,,,,1091106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,277800,3631,,0.0,0,,RPQOMLLKJIPFFGB08DA,0.0,0.0,0.0,無,
東勢區,房地(土地+建物),新盛街１５７號,104.74,,,,1091103,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090727,241.56,6,2,4,有,無,15460000,64001,,0.0,0,,RPTNMLMKJIPFFGB38DA,223.68,17.88,0.0,有,
大肚區,土地,瑞井段198地號,40.43,,鄉村區,乙種建築用地,1091102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,611400,15122,,0.0,0,急買急賣；畸零地或有合併使用效益；,RPRNMLLKJIPFFKB58EA,0.0,0.0,0.0,無,
東勢區,房地(土地+建物),新盛十二街２８巷８號,67.19,,,,1091101,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0700624,103.32,3,3,2,有,無,5000000,48393,,0.0,0,,RPRNMLNJJIPFFGB18DA,103.32,0.0,0.0,無,
烏日區,土地,溪南西段253地號,118.0,,特定農業區,甲種建築用地,1091105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,16949,,0.0,0,,RPOOMLLKJIPFFIB18EA,0.0,0.0,0.0,無,
潭子區,土地,僑興段31地號,318.28,住,,,1091105,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12599625,39587,,0.0,0,政府機關標讓售；,RPRNMLLKJIPFFHB28EA,0.0,0.0,0.0,無,
新社區,土地,水底寮段上水底寮小段3021地號,1600.0,,山坡地保育區,農牧用地,1091107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,1000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMKJIPFFGB38EA,0.0,0.0,0.0,無,
西屯區,車位,福瑞街５１號等公共設施,0.9,住,,,1091102,土地2建物1車位1,地下二層,十五層,其他,住家用,鋼筋混凝土造,0830825,30.0,0,0,0,有,無,700000,,坡道機械,8.26,700000,僅車位交易；,RPRRMLKKJIPFFCB97DA,0.0,0.0,0.0,無,
烏日區,車位,三榮十五路１３號等公共設施,1.34,住,,,1091103,土地1建物0車位1,,,其他,,,,0.0,0,0,0,有,有,1150000,,坡道平面,29.95,1150000,僅車位交易；,RPTNMLKKJIPFFIB38DA,0.0,0.0,0.0,有,
西屯區,房地(土地+建物)+車位,工業區一路７２巷１１號三樓之１,41.02,住,,,1091101,土地1建物1車位2,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031021,250.48,4,2,2,有,有,17300000,69067,坡道平面,59.5,0,,RPPQMLLKJIPFFCB77DA,112.13,16.97,0.0,有,
烏日區,房地(土地+建物),溪南路一段９８８巷１８０弄２０１之５號,122.75,,特定農業區,甲種建築用地,1091103,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090109,185.96,4,3,3,有,無,12760000,68617,,0.0,0,,RPPNMLLKJIPFFIB08DA,170.27,15.69,0.0,無,
豐原區,土地,大仁段478地號,16.99,都市：其他:道路用地,,,1091105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,267570,15749,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLMKJIPFFDB28DA,0.0,0.0,0.0,無,
南區,房地(土地+建物)+車位,文心南十路２１１號三十二樓之一,8.49,住,,,1091102,土地1建物1車位2,三十二層,三十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950622,194.63,4,2,2,有,有,10660000,54771,坡道機械,10.22,0,,RPSPMLPJJIPFFAB08DA,115.38,21.58,0.0,有,
大甲區,土地,和平段1086-1地號,2.0,,,,1091102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,254100,127050,,0.0,0,賣方分割本約標的出售給買方，其分割費、代書費、規費等全部由買方負擔,RPPNMLLKJIPFFEB67DA,0.0,0.0,0.0,無,
南屯區,土地,楓樹段457地號,27.0,住,,,1091104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1780515,65945,,0.0,0,,RPWQMLLKJIPFFCB48DA,0.0,0.0,0.0,無,
龍井區,土地,南寮段280-17地號,357.48,,一般農業區,農牧用地,1091102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1621950,4537,,0.0,0,,RPRNMLKKJIPFFKB38DA,0.0,0.0,0.0,無,
豐原區,土地,合作段271地號,117.34,農,,,1091104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1495403,12744,,0.0,0,,RPVNMLTJJIPFFDB88DA,0.0,0.0,0.0,無,
烏日區,房地(土地+建物),中華路６１１號八樓之１５,6.4,住,,,1091105,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850119,73.35,2,1,1,有,有,2600000,35446,,0.0,0,賣方應繳增值稅地價稅，房屋稅，約定由買方負擔支出,RPSOMLLKJIPFFIB48DA,44.28,5.04,0.0,有,
西屯區,房地(土地+建物)+車位,至善路３８巷５２號三樓之３,18.17,商,,,1091107,土地6建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980121,127.91,2,1,1,有,有,9400000,73489,坡道平面,26.94,0,,RPRNMLQJJIPFFCB08DA,60.39,11.47,0.0,有,
北屯區,土地,青田段1023-1地號,6.0,,,,1091102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,90750,15125,,0.0,0,買方支付土地增值稅:13456元，印花稅:157元。,RPVQMLTJJIPFFBB09EA,0.0,0.0,0.0,無,
太平區,土地,孝平段389地號,3.56,農,,,1091107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40000,11236,,0.0,0,,RPWNMLMKJIPFFJB98DA,0.0,0.0,0.0,無,
沙鹿區,房地(土地+建物),臺灣大道七段４３２巷１０７弄８號二樓,58.92,住,,,1091109,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961101,129.41,6,0,6,有,有,5350000,41341,,0.0,0,,RPWRMLMJJIPFFFB88DA,98.49,11.76,0.0,有,
龍井區,土地,三德段1446地號,131.3,都市：其他:道路用地,,,1091104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,6093,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPSNMLNKJIPFFKB88EA,0.0,0.0,0.0,無,
北屯區,土地,碧柳段265地號,10432.68,商,,,1091105,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3002260000,287775,,0.0,0,政府機關標讓售；,RPPRMLQJJIPFFBB18DA,0.0,0.0,0.0,無,
西區,房地(土地+建物)+車位,樂群街２８８號３樓之５,19.16,住,,,1091105,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820909,147.3,3,2,2,有,有,7250000,49219,坡道平面,0.0,0,陽台外推；,RPTPMLNKJIPFFAB08DA,91.04,13.13,0.0,有,
豐原區,土地,豐社段104地號,76.44,都市：其他:道路用地,,,1091103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,969960,12689,,0.0,0,包含公共設施保留地用地；,RPWNMLNKJIPFFDB48DA,0.0,0.0,0.0,無,
沙鹿區,土地,成衣段1760地號,92.59,住,,,1091104,土地15建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3640000,39313,,0.0,0,,RPUOMLQKJIPFFFB88DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物)+車位,文華路３２號十三樓之１,39.18,住,,,1091102,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940704,187.0,3,2,2,有,有,10500000,56150,坡道平面,0.0,0,,RPPOMLOKJIPFFCB87DA,102.29,14.2,0.0,有,
西屯區,車位,福安路５５巷３號等公共設施,0.0,,,,1091102,土地0建物1車位1,,,其他,,,,0.0,0,0,0,有,有,1400000,,坡道平面,29.42,1400000,僅車位交易；,RPRNMLOKJIPFFCB97DA,0.0,0.0,0.0,有,
中區,房地(土地+建物),民權路１６４號２４樓之１５,1.93,商,,,1091105,土地2建物1車位0,二十四層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0860131,37.39,0,0,0,無,有,1850000,49478,,0.0,0,,RPVQMLQKJIPFFAB78EA,22.18,3.12,0.0,有,
東勢區,土地,東勢段石角小段628-40地號,2765.0,,山坡地保育區,林業用地,1091107,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,1808,,0.0,0,,RPVNMLMKJIPFFGB58DA,0.0,0.0,0.0,無,
西區,車位,林森路１００號等公共設施,0.0,,,,1091106,土地0建物1車位1,,,其他,,,,0.0,0,0,0,有,無,800000,,坡道機械,6.91,800000,僅車位交易；,RPXOMLNKJIPFFAB38DA,0.0,0.0,0.0,無,
梧棲區,房地(土地+建物),永興路一段５８６號,166.0,農,,,1091103,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090518,246.41,4,3,4,有,無,14000000,56816,,0.0,0,,RPVNMLNKJIPFFFB58DA,238.79,7.62,0.0,無,
大里區,土地,金城段1690地號,130.46,,,,1091110,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1989100,15247,,0.0,0,道路用地包含公共設施保留地用地；,RPTOMLQKJIPFFIB09DA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物),中和南一巷４６號,70.0,住,,,1091107,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0700218,97.64,3,2,3,有,無,8400000,86030,,0.0,0,其他增建；,RPRQMLNKJIPFFCB18DA,97.64,0.0,0.0,無,
南屯區,房地(土地+建物),東興路二段３巷１９號,87.34,住,,,1091103,土地5建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0721008,211.4,15,0,15,有,無,23000000,108798,,0.0,0,陽台外推；頂樓加蓋；其他增建；含租約；,RPOPMLQKJIPFFCB08DA,198.5,12.9,0.0,無,
大里區,土地,向學段1289地號,131.25,,,,1091104,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,7619,,0.0,0,包含公共設施保留地用地；,RPROMLNKJIPFFIB58DA,0.0,0.0,0.0,無,
西屯區,土地,上石碑段2673-2地號,87.0,,,,1091103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16425600,188800,,0.0,0,包含公共設施保留地用地；,RPVQMLQKJIPFFCB98EA,0.0,0.0,0.0,無,
西區,房地(土地+建物),三民路１段５０巷８號１６樓之１０,2.76,商,,,1091103,土地2建物1車位0,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,36.29,1,1,1,有,有,1600000,44089,,0.0,0,,RPXSNLKKJIPFFAB58DA,20.92,1.73,0.0,有,
大肚區,房地(土地+建物),遊園路二段１９８巷１號三樓之一,17.08,,鄉村區,乙種建築用地,1091103,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0691230,25.26,1,1,0,有,無,1160000,45922,,0.0,0,,RPPNMLRKJIPFFKB98EA,25.26,0.0,0.0,無,
西屯區,房地(土地+建物),福聯街１５巷９號十樓之４６,3.84,住,,,1091101,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,21.61,1,1,1,有,有,950000,43961,,0.0,0,,RPUNMLPKJIPFFCB38DA,12.58,1.35,0.0,有,
沙鹿區,房地(土地+建物),自立路１８３巷１７號,67.45,住,,,1091104,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930322,138.75,4,2,3,有,無,8100000,58378,,0.0,0,,RPTOMLQKJIPFFFB78DA,128.72,10.03,0.0,無,
大里區,土地,南湖段583-2地號,463.32,,,,1091112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39527682,85314,,0.0,0,包含公共設施保留地用地；協議價購；,RPUQMLMKJIPFFIB98DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物)+車位,祥興路５２７號四樓之１,18.88,住,,,1091101,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080530,126.09,2,2,1,有,有,8800000,69791,坡道平面,29.78,0,,RPUNMLRKJIPFFIB66EA,52.7,9.12,0.0,有,
西區,土地,後子段109-5地號,7.0,住,,,1091105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,317600,45371,,0.0,0,,RPOQMLQKJIPFFAB97DA,0.0,0.0,0.0,無,
西屯區,土地,民安段1700地號,168.92,住,,,1091104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19280000,114137,,0.0,0,,RPXOMLRKJIPFFCB09EA,0.0,0.0,0.0,無,
豐原區,房地(土地+建物),潭豐路二段１１２２巷２７號,72.32,住,,,1091108,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071216,165.79,4,3,5,有,無,18000000,108571,,0.0,0,,RPQOMLQKJIPFFDB28DA,154.38,11.41,0.0,無,
北區,土地,賴厝段281地號,9.28,住,,,1091103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1220000,131466,,0.0,0,,RPOQMLNKJIPFFBB77DA,0.0,0.0,0.0,無,
霧峰區,土地,丁台一段493地號,294.66,,鄉村區,乙種建築用地,1091105,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13800000,46834,,0.0,0,,RPPNMLQKJIPFFIB58DA,0.0,0.0,0.0,無,
太平區,土地,新福段1017地號,43.2,住,,,1091109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,69444,,0.0,0,政府機關標讓售；,RPTNMLTJJIPFFJB66DA,0.0,0.0,0.0,無,
南屯區,土地,鎮福段285地號,51.24,住,,,1091110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2151975,41998,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLRKJIPFFCB78DA,0.0,0.0,0.0,無,
沙鹿區,房地(土地+建物),保順路８２號,85.06,商,,,1091103,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0800612,170.68,4,2,3,有,無,6850000,40134,,0.0,0,,RPUOMLOJJIPFFFB58DA,170.68,0.0,0.0,有,
西屯區,土地,上石碑段2680-11地號,332.01,都市：其他:道路用地,,,1091103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62682866,188798,,0.0,0,包含公共設施保留地用地；,RPUQMLQKJIPFFCB88EA,0.0,0.0,0.0,無,
豐原區,房地(土地+建物),田心路一段１３２巷１６之５號四樓,9.01,住,,,1091106,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820910,30.049999999999997,1,0,1,有,有,1380000,45923,,0.0,0,,RPTNMLSKJIPFFDB68DA,18.22,3.34,0.0,有,
梧棲區,房地(土地+建物),文華街１５６號,107.0,住,,,1091102,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0691220,132.66,4,2,2,有,無,7800000,58797,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLLKJIPFFFB58DA,132.66,0.0,0.0,無,
西區,房地(土地+建物),三民路一段５０巷８號１１樓之５４,2.72,商,,,1091106,土地2建物1車位0,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,35.480000000000004,1,1,1,有,有,1750000,49324,,0.0,0,,RPWPMLNKJIPFFAB38DA,19.18,3.96,0.0,有,
