編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSOMLSJKIPFFIF07EA,10,164.63,集合住宅,鋼筋混凝土造,99年6月8日,九層,三層 四層 陽臺 雨遮,全筆移轉
RPVPMLOJKIPFFDF09DA,31,120.24,住家用,鋼筋混凝土造,79年4月2日,五層,三層 陽臺,全筆移轉
RPVPMLOJKIPFFDF09DA,31,8.51,停車場、防空避難室、水箱、樓梯間,鋼筋混凝土造,79年4月2日,五層,,持分移轉
RPSOMLSJKIPFFIF07EA,10,121.88,本共有部分之項目有第一層（門廳、Ａ棟管委會辦公室兼會議室、辦公室、Ａ２梯、Ａ１梯、梯間、Ｅ戶（大學路１２６號）、雨遮、入口雨遮、車道、Ｃ１梯、Ｃ２梯、Ｃ棟梯廳、Ｂ棟梯廳、Ｂ１梯、Ｂ２梯、ＢＣ棟管委會辦公室、ＢＣ棟管委會會議室、地下一層（防空避難室兼停車空間、台電配電場所、電信機房、發電機房、梯間、Ｂ１梯、停車空間排風管道、排風機房、機車位、Ａ１梯、Ｃ１梯、進風機房、垃圾儲存空間、停車位編號１至４７號）、地下二層（停車空間、排風機房、Ｂ棟蓄水池、梯間、Ｂ１梯、消防機房、Ｃ１梯、Ｃ棟蓄水池、進風機房、Ａ棟蓄水池、停車空間排風管道、Ａ１梯、停車位編號４８至１１３號）、屋頂突出物Ａ棟及Ｂ棟及Ｃ棟（突一：梯間、突二：梯間、電梯機械房、突三：梯間、電梯機械房、水箱）等５１項。,鋼筋混凝土造,99年6月8日,十四層,,持分移轉
RPSOMLSJKIPFFIF07EA,10,32.05,本共有部分之項目有梯廳等１項,鋼筋混凝土造,99年6月8日,九層,,持分移轉
RPOPMLSJKIPFFDF88EA,27,14.99,防空避難室兼停車場（部份為供公眾使用停車場）,鋼筋混凝土造,83年2月4日,十四層,地下一層 地下二層,持分移轉
RPOPMLPJJIPFFIF88DA,,99.60,廠房,磚造,,一層,一層 地下層,持分移轉
RPOPMLPJJIPFFIF88DA,,149.40,廠房,磚造,,一層,一層 地下層,持分移轉
RPXOMLTJKIPFFCF07EA,,29.77,,,,,,持分移轉
RPWOMLTJKIPFFCF96EA,4,29.77,本共有部分項目計有：行動不便者昇降機、機電設備空間（發電機機械室、電信使用、台電配電場所、消防泵浦室）、電錶間、停車空間、蓄水池、汽車坡道、防空避難室兼停車空間、梯間、等共計１１項。,鋼筋混凝土構造,105年6月8日,十四層,,持分移轉
RPSNMLLKJIPFFFF48DA,53,47.26,住家用,磚造,57年1月1日,一層,一層,全筆移轉
RPWRMLKKJIPFFHF76DA,41,81.90,住家用,鋼筋混凝土造,68年6月7日,五層,三層 陽臺,全筆移轉
RPROMLMKJIPFFBF28EA,26,41.60,工業用,鋼筋混凝土造,83年5月26日,十層,地下一層,持分移轉
RPROMLMKJIPFFBF28EA,26,2.95,共有部分,鋼筋混凝土造,83年5月26日,十層,,持分移轉
