編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUOMLKKKIPFFJB88EA,28,92.24,店住宅,鋼筋混凝土造,82年3月5日,七層,一層 二層 陽台 騎樓,全筆移轉
RPUOMLKKKIPFFJB88EA,28,17.92,梯間、水塔、機械室、人行道、避難室、停車空間,鋼筋混凝土造,82年3月5日,七層,,持分移轉
RPOOMLQJJIPFFAB67DA,39,59.31,住家用,鋼筋混凝土造,70年6月11日,六層,六層,全筆移轉
RPUNMLSJKIPFFFB09EA,41,101.80,住商用,加強磚造,68年6月18日,二層,一層 二層 電梯樓梯間,全筆移轉
RPOPMLNJJIPFFFB08EA,2,161.23,住宅、停車空間,鋼筋混凝土造,108年3月26日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPOPMLNJJIPFFFB08EA,2,.30,資源回收室,鋼筋混凝土造,108年3月26日,一層,,持分移轉
RPVNMLKKJIPFFCB08EA,27,19.37,住家用,鋼筋混凝土造,82年10月14日,十二層,六層 陽台,全筆移轉
RPVNMLKKJIPFFCB08EA,27,8.98,共有部份,鋼筋混凝土造,82年10月14日,十二層,,持分移轉
RPOVMLOJKIPFFCB48DA,108,112.39,住商用,鋼筋混凝土造,82年12月16日,七層,一層 平台 花台 地下層,全筆移轉
RPOVMLOJKIPFFCB48DA,108,33.65,共有部份,鋼筋混凝土造,82年12月16日,七層,,持分移轉
RPXRMLKKJIPFFBB48DA,27,27.25,商業用,鋼筋混凝土造,83年3月30日,九層,一層 平台,全筆移轉
RPXRMLKKJIPFFBB48DA,27,9.64,共有部份,鋼筋混凝土造,83年3月30日,九層,,持分移轉
RPRNMLNJJIPFFGB18DA,39,103.32,住商用,鋼筋混凝土造,70年6月24日,二層,一層 二層 騎樓,全筆移轉
RPSQMLMJKIPFFIB78DA,35,39.71,住家用,鋼筋混凝土造,74年7月1日,五層,五層,全筆移轉
RPSQMLMJKIPFFIB78DA,35,3.38,共有部份,鋼筋混凝土造,74年7月1日,五層,,持分移轉
RPSQMLMJKIPFFIB78DA,35,1.72,共有部份,鋼筋混凝土造,74年7月1日,五層,,持分移轉
RPRRMLKKJIPFFCB97DA,26,.11,共有部分,鋼筋混凝土造,83年8月25日,十五層,,持分移轉
RPPQMLLKJIPFFCB77DA,6,129.10,住家用,鋼筋混凝土造,103年10月21日,十二層,三層 陽台 雨遮,全筆移轉
RPPQMLLKJIPFFCB77DA,6,121.38,本共有部分之項目有：停車空間、梯廳、消防機房、水箱、安全梯、防空避難室兼停車空間、電信室、台電配電室、發電機房、電表間、台電通道、管委會使用空間、梯間、機械室等十四項。,鋼筋混凝土造,103年10月21日,十二層,,持分移轉
RPRRMLKKJIPFFCB97DA,26,21.74,共有部分,鋼筋混凝土造,83年8月25日,十五層,,持分移轉
RPRRMLKKJIPFFCB97DA,26,8.15,住家用,鋼筋混凝土造,83年8月25日,十五層,地下二層,持分移轉
RPTNMLMKJIPFFGB38DA,,241.56,停車空間‧住宅,鋼筋混凝土造,109年7月27日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSPMLPJJIPFFAB08DA,14,.04,店舖,鋼筋混凝土造,95年6月22日,三十二層,一層 陽台,持分移轉
RPSPMLPJJIPFFAB08DA,14,.04,店舖,鋼筋混凝土造,95年6月22日,三十二層,一層 陽台,持分移轉
RPSPMLPJJIPFFAB08DA,14,68.44,集合住宅,鋼筋混凝土造,95年6月22日,三十二層,三十二層 陽台 雨遮,持分移轉
RPSPMLPJJIPFFAB08DA,14,68.44,集合住宅,鋼筋混凝土造,95年6月22日,三十二層,三十二層 陽台 雨遮,持分移轉
RPSPMLPJJIPFFAB08DA,14,10.55,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPSPMLPJJIPFFAB08DA,14,.00,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPSPMLPJJIPFFAB08DA,14,10.55,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPSPMLPJJIPFFAB08DA,14,.00,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPSPMLPJJIPFFAB08DA,14,17.84,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPSPMLPJJIPFFAB08DA,14,17.84,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPSPMLPJJIPFFAB08DA,14,.45,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPSPMLPJJIPFFAB08DA,14,.45,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPOOMLLKJIPFFGB87DA,,481.18,停車空間‧住宅‧人行道,鋼筋混凝土造,109年7月27日,五層,一層 二層 三層 四層 五層 陽台 騎樓,全筆移轉
RPPNMLLKJIPFFIB08DA,1,185.96,住家用,鋼筋混凝土造,109年1月9日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSOMLLKJIPFFIB48DA,25,49.32,集合住宅,鋼筋混凝土造,85年1月19日,十四層,八層 陽台,全筆移轉
RPSOMLLKJIPFFIB48DA,25,24.03,共有部份,鋼筋混凝土造,85年1月19日,十四層,,持分移轉
RPTPMLNKJIPFFAB08DA,27,104.17,住家用,鋼筋混凝土造,82年9月9日,十五層,三層 陽台 花台,全筆移轉
RPTPMLNKJIPFFAB08DA,27,43.13,防空避難室兼停車空間．開放空間．樓梯間．機械室．電梯間．水箱,鋼筋混凝土造,82年9月9日,十五層,,持分移轉
RPRNMLQJJIPFFCB08DA,12,71.86,住家用,鋼筋混凝土造,98年1月21日,十層,三層 陽台 雨遮,全筆移轉
RPRNMLQJJIPFFCB08DA,12,56.05,共用,鋼筋混凝土造,98年1月21日,十層,,持分移轉
RPVNMLNKJIPFFFB58DA,,246.41,停車空間，住宅,鋼筋混凝土造,109年5月18日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPXOMLNKJIPFFAB38DA,22,.00,共用部份,鋼筋混凝土造,88年3月18日,十四層,,
RPXOMLNKJIPFFAB38DA,22,.00,共用部份,鋼筋混凝土造,88年3月18日,十四層,,
RPXOMLNKJIPFFAB38DA,22,.00,共用部份,鋼筋混凝土造,88年3月18日,十四層,,
RPXOMLNKJIPFFAB38DA,22,.00,共用部份,鋼筋混凝土造,88年3月18日,十四層,,
RPXOMLNKJIPFFAB38DA,22,.00,共用部份,鋼筋混凝土造,88年3月18日,十四層,,
RPXOMLNKJIPFFAB38DA,22,.00,共用部份,鋼筋混凝土造,88年3月18日,十四層,,
RPRQMLNKJIPFFCB18DA,40,97.64,住商用,加強磚造,70年2月18日,二層,一層 二層 騎樓,全筆移轉
RPOPMLQKJIPFFCB08DA,37,211.40,住商用,鋼筋混凝土造,72年10月8日,三層,一層 二層 三層 陽台 騎樓 地下層,全筆移轉
RPPNMLRKJIPFFKB98EA,40,25.26,住家用,加強磚造,69年12月30日,四層,三層,全筆移轉
RPUNMLPKJIPFFCB38DA,26,13.93,住家用,鋼筋混凝土造,83年9月8日,十三層,十層 陽台,全筆移轉
RPUNMLPKJIPFFCB38DA,26,7.68,共有部份,鋼筋混凝土造,83年9月8日,十三層,,持分移轉
RPTOMLQKJIPFFFB78DA,17,138.75,住家用,鋼筋混凝土造,93年3月22日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUNMLRKJIPFFIB66EA,1,61.82,集合住宅,鋼筋混凝土造,108年5月30日,十二層,四層 陽台 雨遮,全筆移轉
RPUNMLRKJIPFFIB66EA,1,64.27,防空避難室兼停車空間、梯廳、一般昇降機、緊急昇降機、污水機械室、水箱、排煙室、消防機械室、安全梯、停車空間、車道、電信室、發電機械室、台電配電室、公共服務空間、垃圾暫存室、機車停車空間、管委會使用空間、戶外安全梯、梯間、水錶室、走廊、機械室等２３項。,鋼筋混凝土造,108年5月30日,十二層,,持分移轉
RPPOMLOKJIPFFCB87DA,15,116.49,住家用,鋼筋混凝土造,94年7月4日,十五層,十三層 陽台,全筆移轉
RPPOMLOKJIPFFCB87DA,15,70.51,共用,鋼筋混凝土造,94年7月4日,十七層,,持分移轉
RPRNMLOKJIPFFCB97DA,23,.00,共有部分,鋼筋混凝土造,86年10月23日,二十八層,,
RPRNMLOKJIPFFCB97DA,23,.00,共有部分,鋼筋混凝土造,86年10月23日,二十八層,,
RPUOMLOJJIPFFFB58DA,29,170.68,住商用,鋼筋混凝土造,80年6月12日,三層,一層 二層 三層 電梯樓梯間,全筆移轉
RPXNMLLKJIPFFFB58DA,40,132.66,住商用,加強磚造,69年12月20日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPWPMLNKJIPFFAB38DA,26,23.14,住家用,鋼筋混凝土造,84年1月13日,十九層,十一層 陽台,全筆移轉
RPWPMLNKJIPFFAB38DA,26,3.57,共有部份,鋼筋混凝土造,84年1月13日,十九層,,持分移轉
RPWPMLNKJIPFFAB38DA,26,8.76,梯間．水箱．機械室,鋼筋混凝土造,84年1月13日,十九層,,持分移轉
RPXQMLTJJIPFFAB09DA,44,44.13,避難室、停車場、辦公室,鋼筋混凝土造,65年8月24日,四層,地下層,持分移轉
RPORMLLKJIPFFAB57DA,4,91.56,集合住宅,鋼筋混凝土造,105年11月1日,二十層,十四層 陽台,全筆移轉
