編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLSJQHIGFFB98DA,66,117.78,住商用,補強磚造、水泥瓦地造,46年6月26日,三層,一層 二層 三層 騎樓,全筆移轉
RPSRMLLJQHIGFCB08DA,16,38.70,住家用,鋼筋混凝土造,97年1月31日,七層,四層 陽台 雨遮,全筆移轉
RPSRMLLJQHIGFCB08DA,16,11.99,共用,鋼筋混凝土造,97年1月31日,七層,,持分移轉
RPSRMLLJQHIGFCB08DA,16,13.55,共用,鋼筋混凝土造,97年1月31日,七層,,持分移轉
RPQNMLNJQHIGFIB28DA,49,88.87,住商用,加強磚造,63年9月18日,二層,一層 二層 騎樓,持分移轉
RPWNMLTJQHIGFDB98DA,34,360.38,農舍,加強磚造,79年1月4日,二層,一層 二層 陽台 見其他登記事項,全筆移轉
RPQQMLLJQHIGFAB57DA,12,74.78,集合住宅,鋼筋混凝土造,100年11月30日,十五層,六層 陽台,全筆移轉
RPQQMLLJQHIGFAB57DA,12,.13,辦公室,鋼筋混凝土造,100年11月30日,十五層,一層,持分移轉
RPQQMLLJQHIGFAB57DA,12,15.17,本共有部分係依使用執照之建築概要表記載項目有：Ａ梯、機械室、Ａ水箱、排煙室、排煙設備空間等共５項。,鋼筋混凝土造,100年11月30日,十五層,,持分移轉
RPQQMLLJQHIGFAB57DA,12,17.99,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、Ａ梯、Ｂ梯、Ｃ梯、Ｄ梯、台電配電室Ａ、台電配電室Ｂ、電信室、停車空間、發電機室、Ａ水箱、Ｂ水箱、Ｃ水箱、Ｄ水箱、消防幫浦室、污水機房、管理委員會使用空間視廳室、管理委員會使用空間圖書室、管理委員會使用空間健身房、管理委員會使用空間交誼室、管理委員會使用空間大廳、管理委員會使用空間儲藏室、管理委員會使用空間會客室、垃圾收集室、頂蓋型廣場式開放空間、管理委員會使用空間交誼廳、管理委員會使用空間辦公室、排煙室、雨遮等共２９項。,鋼筋混凝土造,100年11月30日,十五層,,持分移轉
RPQQMLLJQHIGFAB57DA,12,30.07,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、Ａ梯、Ｂ梯、Ｃ梯、Ｄ梯、台電配電室Ａ、台電配電室Ｂ、電信室、停車空間、發電機室、Ａ水箱、Ｂ水箱、Ｃ水箱、Ｄ水箱、消防幫浦室、污水機房、管理委員會使用空間視廳室、管理委員會使用空間圖書室、管理委員會使用空間健身房、管理委員會使用空間交誼室、管理委員會使用空間大廳、管理委員會使用空間儲藏室、管理委員會使用空間會客室、垃圾收集室、頂蓋型廣場式開放空間、管理委員會使用空間交誼廳、管理委員會使用空間辦公室、排煙室、雨遮等共２９項。,鋼筋混凝土造,100年11月30日,十五層,,持分移轉
RPWNMLNJQHIGFJB98DA,48,100.61,住家用,加強磚造,64年8月5日,二層,一層 二層 騎樓,全筆移轉
RPPNMLLKQHIGFKB38EA,48,18.90,住家用,加強磚造、水泥平頂、水泥地床,64年6月15日,二層,二層,全筆移轉
RPOQMLOKQHIGFAB77DA,34,14.06,住家用,鋼筋混凝土造,78年8月30日,七層,七層,全筆移轉
RPOQMLOKQHIGFAB77DA,34,8.24,共有部份,鋼筋混凝土造,78年8月30日,七層,,持分移轉
RPVNMLOKQHIGFDB48DA,33,52.17,住家用,加強磚造,79年12月11日,二層,一層 二層 陽台 見其他登記事項,持分移轉
RPOSMLPKQHIGFBB18DA,33,126.00,住家用,鋼筋混凝土造,79年6月14日,七層,二層 陽台,全筆移轉
RPOSMLPKQHIGFBB18DA,33,62.79,共有部份,鋼筋混凝土造,79年6月14日,七層,,持分移轉
RPRTMLMJQHIGFBB18DA,31,28.10,住家用,鋼筋混凝土造,81年11月20日,七層,四層 陽台,全筆移轉
