編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUPMLNJJIJFFAF77CA,,116.45,住家用,鋼筋混凝土造,,五層,五層 陽臺
RPVPMLNJJIJFFAF87CA,,38.37,商業用,鋼筋混凝土造,,八層,一層 騎樓
RPVPMLNJJIJFFAF87CA,,3.88,共有部分,鋼筋混凝土造,,八層,
RPRPMLOJJIJFFAF57CA,3,131.22,住家用,鋼筋混凝土造,100年8月10日,十一層,三層 陽臺 雨遮
RPRPMLOJJIJFFAF57CA,3,23.44,本共有部分項目有：梯廳、電樓梯間、樓梯間、電梯機房、水箱等５項。,鋼筋混凝土造,100年8月10日,十一層,
RPRPMLOJJIJFFAF57CA,3,74.37,本共有部分項目有：防空避難室兼停車空間、梯廳、電梯間、水箱、污水機房、電樓梯間、消防機房、停車空間、台電管道間、電信機房、發電機房、排風管道、停車空間及供公眾停車空間、台電配電場所、進風管道、管委會使用空間、垃圾儲存空間、騎樓、門廊、基地內通路、汽車坡道、共同門廳、陽台等２３項。,鋼筋混凝土造,100年8月10日,十二層,
RPOPMLNJJIJFFAF17CA,8,53.90,住家用,鋼骨鋼筋混凝土造,95年9月14日,三十七層,十五層 陽臺
RPOPMLNJJIJFFAF17CA,8,11.04,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPOPMLNJJIJFFAF17CA,8,2.01,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPOPMLNJJIJFFAF17CA,8,3.26,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPOPMLNJJIJFFAF17CA,8,2.77,健身服務場所,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPOPMLNJJIJFFAF17CA,8,2.37,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPOPMLNJJIJFFAF17CA,8,.02,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPPOMLOJJIJFFAF27CA,,81.34,見使用執照,鋼筋混凝土造,,五層,一層 平台
RPPOMLOJJIJFFAF27CA,,5.57,共有部分,鋼筋混凝土造,,五層,
RPOPMLOJJIJFFAF27CA,29,99.24,住家用,鋼筋混凝土造,74年8月5日,五層,三層 陽臺
RPXOMLOJJIJFFAF08CA,6,100.23,住家用,鋼筋混凝土造,97年11月24日,十五層,十三層 陽臺 雨遮
RPXOMLOJJIJFFAF08CA,6,19.93,共有部分,鋼筋混凝土造,97年11月24日,十五層,
RPXOMLOJJIJFFAF08CA,6,12.65,共有部分,鋼筋混凝土造,97年11月24日,十五層,
RPTQMLPJJIJFFAF97CA,40,77.32,住家用,加強磚造,64年1月22日,四層,二層 陽臺
RPOOMLRJJIJFFAF47CA,,75.40,住家用,鋼筋混凝土造,,四層,二層 陽臺
RPOPMLMKJIJFFAF17CA,38,52.21,住家用,鋼筋混凝土造,65年9月21日,四層,三層
RPVPMLLLJIJFFAF87CA,18,81.66,住家用,鋼筋混凝土造,85年8月23日,七層,七層 陽臺 花台
RPVPMLLLJIJFFAF87CA,18,41.56,共有部分,鋼筋混凝土造,85年8月23日,七層,
RPVPMLLLJIJFFAF87CA,18,6.94,共有部分,鋼筋混凝土造,85年8月23日,七層,
RPPPMLOLJIJFFAF57CA,26,130.38,住家用,鋼筋混凝土造,78年1月7日,五層,五層 陽臺
RPSQMLOJJIJFFBF87CA,19,61.38,住家用,鋼筋混凝土造,84年7月5日,五層,三層 陽臺 花台
RPSQMLOJJIJFFBF87CA,19,32.00,共有部分,鋼筋混凝土造,84年7月5日,五層,
RPSQMLOJJIJFFBF87CA,19,1.65,共有部分,鋼筋混凝土造,84年7月5日,五層,
RPSRMLOJJIJFFBF97CA,37,72.80,住家用,鋼筋混凝土造,66年8月12日,四層,三層 陽臺
RPOSMLOJJIJFFBF67CA,20,87.22,住家用,鋼筋混凝土造,83年9月8日,十層,四層 陽臺 花台
RPOSMLOJJIJFFBF67CA,20,12.90,共有部分,鋼筋混凝土造,83年9月8日,十層,
RPVSMLOJJIJFFBF38CA,7,105.05,住家用,鋼筋混凝土造,97年1月11日,十五層,七層 陽臺 雨遮
RPVSMLOJJIJFFBF38CA,7,23.66,共有部分,鋼筋混凝土造,97年1月11日,十五層,
RPVSMLOJJIJFFBF38CA,7,49.44,共有部分,鋼筋混凝土造,97年1月11日,十五層,
RPOTMLOJJIJFFBF77CA,1,158.10,集合住宅,鋼筋混凝土造,103年4月15日,十九層,六層 陽臺 雨遮
RPOTMLOJJIJFFBF77CA,1,98.92,本共有部分之項目有管委會空間、休閒室、門廳、休閒空間、陽台、夾層、防空避難室兼停車空間、台電配電場所、水池機房、發電機房、發電機房排風管道、發電機房進風管道、排煙室兼梯廳、樓電梯間、停車空間、地下室進風管道、地下室排風管道、機房、電信機房、污水處理機房、蓄水池、消防泵浦機房等２２項。,鋼筋混凝土造,103年4月15日,十九層,
RPOTMLOJJIJFFBF77CA,1,40.78,本共有部分項目有門廳、排煙室、樓電梯間、管委會空間〈梯廳〉、機械室、水箱等６項。,鋼筋混凝土造,103年4月15日,十九層,
RPQNMLPJJIJFFBF47CA,20,157.81,住商用,鋼筋混凝土造,84年3月15日,九層,一層 平台
RPQNMLPJJIJFFBF47CA,20,41.61,共有部分,鋼筋混凝土造,84年3月15日,九層,
RPQNMLPJJIJFFBF47CA,20,.17,住家用,鋼筋混凝土造,84年3月15日,九層,
RPQNMLPJJIJFFBF47CA,20,46.82,共有部分,鋼筋混凝土造,84年3月15日,九層,
RPTNMLPJJIJFFBF77CA,,106.01,集合住宅,鋼筋混凝土造,103年9月23日,九層,三層 陽臺
