編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLMLJILFFCF97CA,8,6.81,本共有部分之項目如下：１、地下４層消防地上水箱、Ａ＋Ｂ棟樓梯間、機房。２、地下３層水箱泵浦機房、蓄水池、自備變電室、樓梯間、排風機房、排風管道、水箱間、蓄水池、停車場進風管道、機房、消防幫組室、進風機房、水箱間、蓄水池、污水機房。３、地下２層污水處理專用場、樓梯間、排風機房、排風管道、機房﹝一﹞、機房﹝二﹞、進風管道、機坑、進風機房、固網機房、機車區、機車位。４、地下１層電信室、台電配電室﹝三﹞、受電箱室、樓梯間、梯廳、台電配電室﹝四﹞、排風管道、電信室、受電箱室。５、１Ｆ防災中心、樓梯間、台電管道間。６、２Ｆ樓梯間、台電管道間。７、３Ｆ樓梯間。８、４ＦＢ樓梯間。９、５Ｆ管委會辦公室、樓梯間。,鋼骨造、鋼骨鋼筋混凝土造、鋼筋混凝土造,98年4月9日,二十七層,
RPSOMLMLJILFFCF97CA,8,10.15,本共有部分之項目如下：１、地下４層Ａ＋Ｂ棟電梯間、梯廳、樓、電梯間、梯廳。２、地下３層電梯間梯廳、樓、電梯間、梯廳。３、地下２層、Ａ＋Ｂ棟電梯間、樓、電梯間、管道間、樓、電梯間、梯廳。４、地下１層電梯間、樓、電梯間、梯廳、台電管道間。５、１ＦＡＢ棟住宅轉換門廳、電梯間【含陽台】、住宅轉換門廳、住宅門廳【含陽台】。６、２Ｆ電梯間、樓電梯間、梯廳、樓電梯間ＣＤ棟梯廳、樓電梯間、Ｅ棟梯廳、樓電梯間、Ｆ棟梯廳。７、３Ｆ會館【１＋２期住公】、景觀廊道、廊道、涼亭、樓梯間、樓電梯間、ＡＢ棟梯廳、樓電梯間、Ｃ棟梯廳、樓電梯間、Ｄ棟梯廳、樓梯間、梯廳。,鋼骨造、鋼骨鋼筋混凝土造、鋼筋混凝土造,98年4月9日,二十七層,
RPSOMLMLJILFFCF97CA,8,32.06,本共有部分之項目如下：１、地下四層停車空間兼防空避難室、車道。２、地下三層停車空間兼防空避難室、車道。３、地下二層停車空間兼防空避難室、車道。４、地下一層汽車車道。５、一層汽車車道、陽台。,鋼骨造、鋼骨鋼筋混凝土造、鋼筋混凝土造,98年4月9日,二十七層,
RPSOMLMLJILFFCF97CA,8,26.76,本共有部分之項目如下：１、地下３層ＡＢ棟垃圾處理室、ＣＤ棟垃圾處理室。２、４ＦＢ樓梯間、Ｂ電梯間、Ｂ樓電梯間、Ｃ樓電梯間、Ｄ樓電梯間。３、５Ｆ樓梯間、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳走道及雨遮。４、６ＦＡ樓電梯間梯廳〈Ａ棟五樓處〉、Ａ門廳、儲藏室、通道、陽台〈Ａ棟五樓處〉、Ｂ樓電梯間、Ｂ棟梯廳〈含陽台〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。５、７ＦＡ樓電梯間、梯廳〈Ａ棟六樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。６、８ＦＡ樓電梯間、梯廳〈Ａ棟七樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。７、９ＦＡ樓電梯間、梯廳〈Ａ棟八樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。８、１０ＦＢ住宅中繼水箱及消防中繼水箱、Ｃ住宅中繼水箱及消防中繼水箱、Ｄ消防中繼水箱、Ａ樓電梯間梯廳〈Ａ棟九樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。９、１１ＦＡ樓電梯間、梯廳〈Ａ棟十樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１０、１２ＦＡ樓電梯間、梯廳〈Ａ棟十一樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１１、１３ＦＡ樓屋突一層、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１２、１４ＦＡ棟屋突二層、樓電梯間、水箱、電梯機房、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１３、１５ＦＡＢ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１４、１６ＦＡＢ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１５、１７ＦＡＢ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１６、１８ＦＢ棟屋突一層、樓電梯間、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１７、１９ＦＢ棟屋突二層、電梯機房、樓梯間、水箱、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１８、Ｃ棟屋突一層、樓電梯間、Ｄ棟屋突一層、樓電梯間。１９、Ｃ棟屋突二層、樓梯間、電梯機房、水箱、Ｄ棟屋突二層、樓梯間、電梯機房、水箱。,鋼骨造、鋼筋混凝土造,98年4月9日,十九層,
RPSNMLNLJILFFCF97CA,35,127.58,住家用,加強磚造,71年2月27日,二層,一層 二層 陽臺 平台
RPUNMLMKKILFFCF08CA,17,66.82,商業用,鋼筋混凝土造,88年9月17日,十八層,六層 陽臺
RPUNMLMKKILFFCF08CA,17,8.12,共有部分,鋼筋混凝土造,88年9月17日,十八層,
RPUNMLMKKILFFCF08CA,17,18.61,共有部分,鋼筋混凝土造,88年9月17日,十八層,
RPTPMLQJKILFFCF48CA,18,.31,住家用,鋼筋混凝土造,87年10月6日,五層,一層
RPTPMLQJKILFFCF48CA,18,.07,共有部分,鋼筋混凝土造,87年10月6日,五層,
