編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWOMLPKMHPFFHF07CA,1,60.06,集合住宅,鋼筋混凝土構造,108年5月22日,二十三層,十八層 陽臺 雨遮,全筆移轉
RPWOMLPKMHPFFHF07CA,1,65.06,共有部分；本共有部分項目有：電樓梯間、管道間、陽台、雨遮、中繼消防機房、管委會空間、屋頂突出物（電樓梯間、梯廳、雨遮、電梯機房、水箱Ａ、水箱Ｂ、消防水箱室、水表室）、防空避難室兼停車空間、車道、安全梯、台電配電場所、停車空間、水箱、緊急發電機室、垃圾裝卸位、垃圾儲存空間、資源回收室、地下室排氣機房、雨水機房、中繼水箱、排煙室等２１項。,鋼筋混凝土構造,108年5月22日,二十三層,,持分移轉
RPVOMLRKMHPFFDF76CA,21,24.36,商業用,鋼筋混凝土造,87年11月28日,十八層,一層,全筆移轉
RPVOMLRKMHPFFDF76CA,21,7.13,共有部分,鋼筋混凝土造,87年11月28日,二十四層,,持分移轉
RPVOMLRKMHPFFDF76CA,21,.11,共有部分,鋼筋混凝土造,87年11月28日,二十四層,,持分移轉
RPVOMLRKMHPFFDF76CA,21,2.35,共有部分,鋼筋混凝土造,87年11月28日,二十四層,,持分移轉
RPURMLKLMHPFFBF78CA,11,.11,辦公室,鋼筋混凝土造,97年12月3日,十五層,一層,持分移轉
RPURMLKLMHPFFBF78CA,11,.04,共有部分,鋼筋混凝土造,97年12月3日,十五層,,持分移轉
RPURMLKLMHPFFBF78CA,11,4.91,共有部分,鋼筋混凝土造,97年12月3日,十五層,,持分移轉
RPTNMLOKMHPFFHF76EA,25,.82,住家用,鋼筋混凝土造,84年9月25日,十四層,四層 見其他登記事項,持分移轉
RPTNMLOKMHPFFHF76EA,25,18.46,共有部分,鋼筋混凝土造,84年9月25日,十四層,,持分移轉
RPSSMLLLMHPFFBF78CA,1,67.60,集合住宅,鋼筋混凝土造,108年3月19日,十九層,十三層 陽臺,全筆移轉
RPSSMLLLMHPFFBF78CA,1,3.40,本共有部分之項目有消防機房、供行動不便者使用、Ｅ梯、消防專用屋頂水箱暨中繼水箱、水錶室、機房、水箱、機械室、雨遮計９項。,鋼筋混凝土造,108年3月19日,十九層,,持分移轉
RPSSMLLLMHPFFBF78CA,1,20.85,本共有部分之項目有梯廳、排煙室、緊急昇降機、供行動不便者使用、Ｅ梯、Ｆ梯、Ｑ梯計７項。,鋼筋混凝土造,108年3月19日,十九層,,持分移轉
RPSSMLLLMHPFFBF78CA,1,6.01,本共有部分之項目有門廳、日常服務業、機電設備空間、辦公室、一般事務所、會議室、梯廳、昇降機機坑、陽台計９項。,鋼筋混凝土造,108年3月19日,十九層,,持分移轉
RPSSMLLLMHPFFBF78CA,1,.22,本共有部分之項目有梯廳、Ｈ梯計２項。,鋼筋混凝土造,108年3月19日,十九層,,持分移轉
RPSSMLLLMHPFFBF78CA,1,42.50,本共有部分之項目有汽車停車空間、機電設備空間、車道緩衝空間、防災中心、台電配電場所、垃圾資源回收污物處理設備空間、消防水池暨連結中繼水箱計７項。,鋼筋混凝土造,108年3月19日,十九層,,持分移轉
