編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPROMLNJJIIGFBB17DA,31,48.01,防空避難室、停車空間,鋼筋混凝土造,81年11月27日,十四層,地下一層,持分移轉
RPQOMLNJJIIGFBB07DA,29,16.39,住家用,鋼筋混凝土造,83年6月14日,七層,二層 花台,全筆移轉
RPQOMLNJJIIGFBB07DA,29,9.34,共用部份,鋼筋混凝土造,83年6月14日,七層,,持分移轉
RPTNMLSJJIIGFAB67DA,18,92.12,集合住宅,鋼筋混凝土造,94年12月23日,二十七層,十層 十一層 陽台 雨遮,全筆移轉
RPTNMLSJJIIGFAB67DA,18,32.57,共用,鋼筋混凝土造,94年12月23日,二十七層,,持分移轉
RPPNMLOKJIIGFEB37DA,30,37.59,住家用,鋼筋混凝土造,83年2月19日,二層,一層 二層 陽台,持分移轉
RPSNMLTJJIIGFJB58DA,1,36.96,停車空間、台電配電室、機械室、梯間、梯廳、汙水機房、電信室、發電機室、消防機房、昇降機間、一般昇降機、公共服務空間、垃圾暫存室、門廊,鋼筋混凝土造,111年9月20日,五層,,持分移轉
RPPNMLTJJIIGFJB28DA,1,36.96,停車空間、台電配電室、機械室、梯間、梯廳、汙水機房、電信室、發電機室、消防機房、昇降機間、一般昇降機、公共服務空間、垃圾暫存室、門廊,鋼筋混凝土造,111年9月20日,五層,,持分移轉
RPQNMLTJJIIGFJB38DA,1,36.96,停車空間、台電配電室、機械室、梯間、梯廳、汙水機房、電信室、發電機室、消防機房、昇降機間、一般昇降機、公共服務空間、垃圾暫存室、門廊,鋼筋混凝土造,111年9月20日,五層,,持分移轉
RPRNMLTJJIIGFJB48DA,1,36.96,停車空間、台電配電室、機械室、梯間、梯廳、汙水機房、電信室、發電機室、消防機房、昇降機間、一般昇降機、公共服務空間、垃圾暫存室、門廊,鋼筋混凝土造,111年9月20日,五層,,持分移轉
RPVNNLKKJIIGFBB37DA,27,41.72,住家用,鋼筋混凝土造,85年8月29日,七層,六層 陽台,全筆移轉
RPVNNLKKJIIGFBB37DA,27,18.54,共用部份,鋼筋混凝土造,85年8月29日,七層,,持分移轉
RPUSMLKKJIIGFBB67DA,29,19.21,住家用,鋼筋混凝土造,83年11月14日,七層,二層 陽台,全筆移轉
RPUSMLKKJIIGFBB67DA,29,10.79,共用部份,鋼筋混凝土造,83年11月14日,七層,,持分移轉
RPPOMLSJJIIGFJB28DA,5,90.98,集合住宅,鋼筋混凝土造,107年8月31日,十五層,十一層 陽台,全筆移轉
RPPOMLSJJIIGFJB28DA,5,107.20,停車空間、消防機房、污水雨水機房、水箱、樓梯間、排煙室、昇降機間、車道、電信機房、水景機房、台電配電室、發電機房、防空避難室停車空間、機械室、公共服務空間、管理委員會使用空間、門廳、資源回收室、梯廳、走廊等２０項,鋼筋混凝土造,107年8月31日,十五層,,持分移轉
RPUPMLTJJIIGFCB28DA,34,15.72,住家用,鋼筋混凝土造,78年10月28日,五層,四層 陽台 花台,全筆移轉
RPUPMLTJJIIGFCB28DA,34,5.65,避難室、人行道、水箱、走道,鋼筋混凝土造,78年10月28日,五層,,持分移轉
RPXOMLOKJIIGFBB97DA,31,26.35,停車空間，避難室,鋼筋混凝土造,81年5月19日,十六層,地下二層,持分移轉
RPUNMLOKJIIGFAB47DA,28,2.48,樓梯間．機房．蓄水池,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPUNMLOKJIIGFAB47DA,28,2.77,樓梯間,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPUNMLOKJIIGFAB47DA,28,7.32,防空避難室兼停車空間．走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPUNMLOKJIIGFAB47DA,28,9.03,走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPUNMLOKJIIGFAB47DA,28,26.09,集合住宅,鋼骨鋼筋混凝土造,85年1月19日,二十二層,九層 陽台,全筆移轉
RPRQMLQKJIIGFAB67DA,23,13.32,共用部份,鋼筋混凝土造,89年5月18日,十四層,,持分移轉
RPXQMLLJJIIGFBB77DA,28,16.30,住家用,鋼筋混凝土造,84年6月7日,二十一層,四層 陽台,全筆移轉
RPXQMLLJJIIGFBB77DA,28,10.29,共用部份,鋼筋混凝土造,84年6月7日,二十一層,,持分移轉
RPSOMLMJJIIGFFB57DA,2,162.50,住宅、停車空間、樓梯間,鋼筋混凝土造,111年2月14日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPPMLQKJIIGFAB37DA,23,13.32,共用部份,鋼筋混凝土造,89年5月18日,十四層,,持分移轉
RPOPMLQKJIIGFAB27DA,23,13.32,共用部份,鋼筋混凝土造,89年5月18日,十四層,,持分移轉
RPPOMLQKJIIGFCB47DA,43,96.09,住商用,加強磚造,69年6月6日,二層,一層 二層 陽台 騎樓,全筆移轉
RPSNMLQKJIIGFEB87DA,30,49.31,住家用,鋼筋混凝土造,83年3月25日,六層,二層 陽台,全筆移轉
RPSNMLQKJIIGFEB87DA,30,102.07,共用部份,鋼筋混凝土造,83年3月25日,六層,,持分移轉
RPTPMLPKJIIGFBB77DA,31,53.35,停車空間，防空避難室,鋼筋混凝土造,81年11月10日,十九層,地下二層,持分移轉
RPPPMLMJJIIGFBB96DA,14,85.22,住家用,鋼筋混凝土造,98年10月30日,十層,六層 陽台 雨遮,全筆移轉
RPPPMLMJJIIGFBB96DA,14,57.62,共用部份,鋼筋混凝土造,98年10月30日,十層,,持分移轉
RPTNMLQJJIIGFHB18DA,1,222.47,人行道、住宅、停車空間、樓梯間,鋼筋混凝土造,111年8月11日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項,全筆移轉
RPWOMLQKJIIGFAB97DA,23,26.63,共用部份,鋼筋混凝土造,89年5月18日,十四層,,持分移轉
RPUNMLKKJIIGFJB97DA,28,67.27,集合住宅,鋼筋混凝土造,85年2月9日,七層,二層 陽台,全筆移轉
RPUNMLKKJIIGFJB97DA,28,29.51,共用部份,鋼筋混凝土造,85年2月9日,七層,,持分移轉
RPQOMLQKJIIGFAB37DA,23,13.32,共用部份,鋼筋混凝土造,89年5月18日,十四層,,持分移轉
RPQOMLQKJIIGFAB37DA,23,13.32,共用部份,鋼筋混凝土造,89年5月18日,十四層,,持分移轉
RPRNMLRKJIIGFDB77DA,26,25.14,住家用,鋼筋混凝土造,86年6月2日,十三層,二層 陽台,全筆移轉
RPRNMLRKJIIGFDB77DA,26,13.39,共有部份,鋼筋混凝土造,86年6月2日,十三層,,持分移轉
RPPNMLRKJIIGFEB77EA,36,143.42,住家用,加強磚造,77年1月13日,二層,一層 二層 屋頂突出物 夾層,全筆移轉
