鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
中和區,房地(土地+建物)+車位,新北市中和區建八路２號十一樓之四,25.39,工,,,1090102,土地1建物1車位1,十一層,十八層,廠辦,工商用,鋼筋混凝土造,0880227,278.38,0,0,0,無,有,25720000,92392,坡道平面,33.07,0,,RPWOMLLLJHPFFHF09CA,163.82,0.0,0.0,,
三重區,房地(土地+建物),新北市三重區長元西街１２號,13.23,住,,,1090102,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860909,37.33,0,0,0,無,無,6320000,169301,,0.0,0,,RPVOMLRKJHPFFGF96EA,28.09,0.0,2.42,,
新店區,房地(土地+建物)+車位,新北市新店區安光路４９號十一樓,30.08,住,,,1090107,土地1建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1071015,234.85000000000002,4,2,3,有,有,26850000,119863,坡道平面,27.53,2000000,,RPQQMLRKJHPFFCF68CA,125.13,3.59,12.86,,
林口區,土地,小南灣段頂福小段1270-1地號,80.67,,,,1090107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2928000,36296,,0.0,0,,RPPONLQKJHPFFBF28CA,0.0,0.0,0.0,,
新店區,房地(土地+建物),新北市新店區花園七路一段８號,188.74,住,,,1090108,土地6建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0890315,192.62,4,2,2,有,有,8800000,45686,,0.0,0,含增建或未登記建物。；,RPPNMLRKJHPFFCF28CA,177.95,1.71,12.96,,
永和區,房地(土地+建物)+車位,新北市永和區環河東路一段６２號二樓,13.01,住,,,1090105,土地3建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1081023,129.13,2,1,1,有,有,20580000,195550,坡道平面,35.65,2300000,,RPPQMLKLJHPFFHF68EA,47.11,6.55,8.14,,
深坑區,房地(土地+建物)+車位,新北市深坑區北深路三段２４６之７號十樓,23.17,工,,,1090109,土地1建物1車位2,十層,十六層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0981221,260.82,3,2,2,有,有,21000000,80515,坡道平面,88.56,0,,RPXOMLRKJHPFFCF56CA,107.34,0.0,17.83,,
三重區,房地(土地+建物),新北市三重區重新路三段１５０號二十二樓,2.93,,,,1090107,土地2建物1車位0,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031226,54.4,0,0,0,無,有,8707349,160062,,0.0,0,向政府機關承購之案件。；,RPXNMLMJKHPFFGF98CA,27.2,1.98,4.11,,
板橋區,土地,江子翠段第二崁小段109地號,25.0,住,,,1090108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,有,3330000,133200,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVUMLRKJHPFFAF96EA,0.0,0.0,0.0,,
三峽區,土地,白雞段紫微小段375-49地號,110.0,,山坡地保育區,農牧用地,1090102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,66600,605,,0.0,0,,RPXOMLRKJHPFFIF27DA,0.0,0.0,0.0,,
三峽區,土地,溪南段1458地號,27.01,,山坡地保育區,農牧用地,1090107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,245100,9074,,0.0,0,共有人間交易,RPTOMLKLJHPFFIF78CA,0.0,0.0,0.0,,
蘆洲區,土地,保新段458-1地號,147.19,農,,,1090107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12467364,84703,,0.0,0,,RPXNMLKLJHPFFGF98DA,0.0,0.0,0.0,,
淡水區,房地(土地+建物),新北市淡水區水碓２５巷５號二樓,20.73,,山坡地保育區,丙種建築用地,1090104,土地1建物1車位0,二層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840117,47.19,1,1,1,有,有,1200000,25429,,0.0,0,,RPUPMLRKKHPFFEF66CA,35.68,3.27,3.92,,
新莊區,房地(土地+建物)+車位,新北市新莊區榮華路一段５５號十四樓,34.9,住,,,1090109,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060113,235.29999999999998,4,2,2,有,有,28500000,121122,坡道平面,38.8,0,,RPWQMLLLJHPFFBF68CA,109.84,5.33,13.56,,
新莊區,房地(土地+建物)+車位,新北市新莊區立信三街４３號四樓,10.95,住,,,1090106,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940331,111.94,1,2,1,有,有,11300000,100947,坡道平面,0.0,0,,RPVTMLNJKHPFFBF98CA,50.18,2.88,8.46,,
新莊區,土地,光榮段867地號,274.72,都市：其他:道路用地,,,1090109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23170000,84340,,0.0,0,包含公共設施保留地之交易。；,RPSRMLPJKHPFFBF68CA,0.0,0.0,0.0,,
中和區,房地(土地+建物),新北市中和區中山路二段２巷１弄３之３號,28.2,商,,,1090106,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660404,91.2,3,2,1,有,無,9000000,98684,,0.0,0,受債權債務影響或債務抵償之交易。；,RPUOMLLLJHPFFHF88CA,91.2,0.0,0.0,,
蘆洲區,房地(土地+建物),新北市蘆洲區永安南路二段３２８巷１７弄１６號三樓,9.2,住,,,1090102,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770202,35.44,3,2,2,有,無,1900000,53612,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSQMLLMJHPFFGF88CA,32.37,0.0,3.07,,
中和區,房地(土地+建物),新北市中和區南山路１４６巷２３之１號,21.51,,,,1090104,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0600724,45.9,2,1,1,有,無,4500000,98039,,0.0,0,土地為公設地:排水溝用地,RPTOMLNJKHPFFHF88CA,45.9,0.0,0.0,,
新莊區,土地,光榮段799地號,94.77,都市：其他:道路用地,,,1090102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7906661,83430,,0.0,0,包含公共設施保留地之交易。；,RPUNMLKLJHPFFBF08CA,0.0,0.0,0.0,,
樹林區,房地(土地+建物),新北市樹林區東榮街１４７巷１４號四樓,28.32,住,,,1090102,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,80.57,3,2,1,有,無,4000000,49646,,0.0,0,,RPONNLKKKHPFFIF28CA,75.84,0.0,4.73,,
中和區,土地,華福段209-1地號,3.58,都市：其他:道路用地,,,1090107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,111732,,0.0,0,,RPUOMLRKJHPFFHF96EA,0.0,0.0,0.0,,
板橋區,土地,江子翠段第二崁小段109地號,25.0,住,,,1090108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,有,3330000,133200,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQUMLRKJHPFFAF09EA,0.0,0.0,0.0,,
蘆洲區,土地,保佑段182地號,210.28,農,,,1090103,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17170000,81653,,0.0,0,,RPROMLKLJHPFFGF48DA,0.0,0.0,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區思源路２３０巷７號十四樓,36.39,住,,,1090102,土地1建物1車位2,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070717,283.9,4,2,2,有,有,32600000,132733,坡道平面,68.43,4000000,,RPUPMLNKKHPFFBF58CA,123.26,12.93,12.02,,
汐止區,房地(土地+建物)+車位,新北市汐止區大同路三段２０４號１０樓,28.52,工,,,1090102,土地1建物1車位2,十層,十層,廠辦,工業用,鋼筋混凝土造,0810629,301.24,0,0,0,無,有,12250000,40665,坡道平面,63.66,0,,RPQNMLQJKHPFFDF38CA,246.56,0.0,11.52,,
新莊區,車位,新北市新莊區頭前路１２０號等,1.28,住,,,1090103,土地0建物0車位1,,,其他,,,,24.94,0,0,0,有,有,2080000,,坡道平面,24.94,2080000,,RPPUMLLLJHPFFBF38CA,0.0,0.0,0.0,,
