鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
板橋區,房地(土地+建物),新北市板橋區富山街１３巷５號,30.58,住,,,1020325,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760813,121.0,3,2,1,有,無,14000000,115702,,0.0,0,地下室及 平台增建,RPTOMLNJNHIFFAF77CA,99.35,7.84,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區文化路一段３６８號二十二樓之９,4.95,住,,,1020401,土地1建物1車位1,二十二層,四十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,110.69,2,1,2,有,有,20000000,180685,坡道平面,0.0,0,陽台外推,RPUOMLNJNHIFFAF87CA,49.55,0.0,10.0,,
土城區,房地(土地+建物),新北市土城區延吉街329之1號3樓,7.12,其他,,,1020423,土地1建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841109,98.36,3,2,1,有,有,9500000,96584,,0.0,0,本案內含獨立產權公設，不包含在棟數內；價格含增建。,RPOQMLNJNHIFFAF47CA,58.22,23.22,5.21,,
板橋區,房地(土地+建物),新北市板橋區南雅南路二段１４２巷１號五樓之二,32.42,住,,,1020403,土地3建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.84,3,2,2,有,有,11500000,106639,,0.0,0,,RPQPMLQJNHIFFAF87CA,79.93,2.59,8.11,,
土城區,土地,金城段342地號,20.77,其他,,,1020411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1476595,71093,,0.0,0,包含公共設施保留地之交易。,RPRPMLQJNHIFFAF97CA,0.0,0.0,0.0,,
土城區,土地,安和段176地號,96.46,其他,,,1020415,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7504800,77802,,0.0,0,包含公共設施保留地之交易。,RPUQMLQJNHIFFAF38CA,0.0,0.0,0.0,,
土城區,土地,板院段726地號,24.35,其他,,,1020415,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2649620,108814,,0.0,0,包含公共設施保留地之交易。,RPWQMLQJNHIFFAF58CA,0.0,0.0,0.0,,
土城區,土地,樂利段218地號,6.01,其他,,,1020415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550020,91517,,0.0,0,包含公共設施保留地之交易。,RPPRMLQJNHIFFAF97CA,0.0,0.0,0.0,,
土城區,土地,冷水段435地號,48.43,其他,,,1020417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2687550,55493,,0.0,0,包含公共設施保留地之交易。,RPSRMLQJNHIFFAF28CA,0.0,0.0,0.0,,
土城區,土地,石門段239地號,21.51,其他,,,1020417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1128436,52461,,0.0,0,包含公共設施保留地之交易。,RPQSMLQJNHIFFAF18CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區四川路一段５０號５樓,7.8,商,,,1020409,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020108,97.44,2,1,1,有,有,16000000,164204,,0.0,0,,RPOOMLMJNHIFFAF17CA,58.06,2.59,8.59,,
板橋區,房地(土地+建物),新北市板橋區文化路二段４１０巷２５之４號,28.0,住,,,1020208,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670912,87.3,3,3,3,有,無,13800000,158076,,0.0,0,,RPWOMLMJNHIFFAF97CA,76.79,0.0,10.51,,
