編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLPJNHIFFCQ88CA,11,99.13,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPQNMLPJNHIFFCQ88CA,11,10.20,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPQNMLPJNHIFFCQ88CA,11,.60,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPPNMLOKNHIFFCQ78CA,32,96.60,住家用,鋼筋混凝土加強磚造,70年2月12日,二層,一層 二層 電梯樓梯間
RPUNMLKLNHIFFCQ98CA,1,201.07,住宅、停車空間,鋼筋混凝土造,101年5月23日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLNJNHIFFBQ58CA,29,183.72,住商用,鋼筋混凝土加強磚造,73年4月26日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPTOMLMJNHIFFCQ98CA,16,168.76,住家用,鋼筋混凝土造,86年10月2日,三層,一層 二層 三層 見其他登記事項
RPPNMLLKNHIFFEQ68CA,34,101.26,住家用,鋼筋混凝土加強磚造,68年1月12日,二層,一層 二層
RPPNMLRKNHIFFDQ66DA,19,162.86,住家用,鋼筋混凝土造,83年5月2日,三層,一層 二層 三層 見其他登記事項
RPRNMLQJNHIFFCQ66EA,21,156.40,住商用,鋼筋混凝土造,81年6月30日,三層,一層 二層 三層 電梯樓梯間
RPQNMLPKNHIFFDQ66EA,6,205.94,機械室、住宅、樓梯間,鋼筋混凝土造,95年12月5日,四層,一層 二層 三層 四層 陽台 地下層 見其他登記事項
RPSNMLPKNHIFFEQ96EA,32,104.41,住家用,鋼筋混凝土加強磚造,70年9月15日,二層,一層 二層 電梯樓梯間
RPPNMLTJNHIFFEQ76CA,20,33.90,住家用,鋼筋混凝土造,82年4月1日,十八層,八層 陽台
RPPNMLTJNHIFFEQ76CA,20,6.78,梯間,鋼筋混凝土造,82年4月1日,十八層,
RPPNMLTJNHIFFEQ76CA,20,1.75,守衛室．健身房．游泳池．防空避難室兼停車場,鋼筋混凝土造,82年4月1日,,
RPUOMLQJNHIFFDQ96CA,35,82.00,,鋼筋混凝土加強磚造,67年4月7日,二層,一層 二層
RPXNMLNLNHIFFCQ96CA,18,236.21,住家用,加強磚造,84年3月8日,二層,一層 二層 陽台 電梯樓梯間
