鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新莊區,房地(土地+建物),新北市新莊區中華路二段210巷10號4樓,8.63,住,,,1020426,土地1建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810113,55.16,2,1,1,有,無,有,13000,236,,0.0,0,,RPXPMLLJNHIFFBF38CC
泰山區,房地(土地+建物),新北市泰山區泰林路二段142巷1弄3號2樓,27.93,住,,,1020416,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750514,101.1,4,2,2,有,無,有,13500,134,,0.0,0,,RPPQMLMJNHIFFBF77CC
泰山區,房地(土地+建物),新北市泰山區中央路9巷6之1號,22.0,住,,,1020430,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680506,67.9,2,1,1,有,無,無,7500,110,,0.0,0,,RPRQMLMJNHIFFBF97CC
板橋區,房地(土地+建物),新北市板橋區民生路三段319號24樓,1.7,住,,,1020403,土地1建物1車位0,二十四層,37,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,50.2,1,1,1,有,無,有,16000,319,,0.0,0,格局為1+3房,RPPPMLMJNHIFFAF57CC
汐止區,房地(土地+建物),新北市汐止區水源路一段275-1號5F,0.0,住,,,1020429,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850807,82.01,2,2,1,有,有,有,13500,165,,0.0,0,,RPWOMLMJNHIFFDF48CC
汐止區,房地(土地+建物),新北市汐止區龍安路36號14F-6,0.0,商,,,1020429,土地1建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0820119,175.15,4,2,2,有,有,無,17000,97,,0.0,0,,RPXOMLMJNHIFFDF58CC
汐止區,房地(土地+建物),新北市汐止區汐碇路36號1F,0.0,住,,,1020430,土地2建物1車位0,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860409,81.15,3,2,2,有,有,有,13500,166,,0.0,0,,RPPPMLMJNHIFFDF87CC
三重區,建物,新北市三重區長壽西街55號,0.0,住,,,1020423,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690414,79.0,3,2,1,有,無,無,15000,190,,0.0,0,,RPTOMLMJNHIFFGF48CC
三重區,建物,新北市三重區三和路二段30號三樓,0.0,商,,,1020423,土地0建物1車位0,三層,11,店面(店鋪),商業用,鋼筋混凝土造,0821019,99.11,21,2,3,有,有,有,120000,1211,,0.0,0,,RPWOMLMJNHIFFGF78CC
中和區,房地(土地+建物)+車位,新北市中和區橋和路115號10樓,38.07,工,,,1020501,土地1建物1車位1,十層,10,廠辦,見其他登記事項,鋼筋混凝土造,0911018,285.96,0,0,0,無,有,無,50000,184,升降平面,30.74,0,,RPQNMLMJNHIFFHF18CC
三峽區,土地,大學段一小段82地號,218.0,住,,,1020416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,260000,1193,,0.0,0,,RPRNMLMJNHIFFIF38CC
土城區,建物,新北市土城區中央路一段175號,65.0,住,,,1020315,土地0建物1車位0,全,3,透天厝,住家用,加強磚造,0630318,139.2,0,0,0,無,無,無,50000,359,,0.0,0,,RPWNMLMJNHIFFAF28EC
土城區,房地(土地+建物)+車位,新北市土城區忠承路87號8樓,56.55,工,,,1020226,土地1建物1車位2,八層,12,廠辦,見其他登記事項,鋼筋混凝土造,0990611,314.1,0,0,0,無,有,無,60000,212,坡道平面,59.1,6000,,RPQOMLMJNHIFFAF77EC
汐止區,建物,新北市汐止區仁愛路136號,0.0,住,,,1011224,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0910308,101.93,1,1,1,有,無,無,20000,196,,0.0,0,,RPPPMLNJNHIFFDF18EC
樹林區,房地(土地+建物),新北市樹林區學成路525號19樓,11.56,商,,,1020306,土地1建物1車位0,十九層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990331,98.2,2,2,1,有,有,無,14500,148,,0.0,0,,RPSQMLNJNHIFFIF09EC
三峽區,房地(土地+建物)+車位,新北市三峽區學勤路172之2號11樓,10.07,商,,,1020315,土地1建物1車位1,十一層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980730,137.45,2,2,1,有,有,有,17500,127,坡道平面,39.02,0,,RPRQMLNJNHIFFIF78CC
樹林區,建物,新北市樹林區學林路43號2樓,0.0,住,,,1020429,土地0建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980211,159.73,3,2,2,有,有,有,18000,113,坡道平面,14.44,0,,RPTQMLNJNHIFFIF98CC
永和區,建物,新北市永和區保平路268巷26號,32.05,住,,,1020405,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670525,118.88,1,1,1,有,無,有,15000,126,,0.0,0,,RPPQMLNJNHIFFHF48CC
中和區,建物,新北市中和區景平路239巷33弄8號2樓,30.25,住,,,1020424,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0660515,74.33,3,2,1,有,無,有,12000,161,,0.0,0,,RPTQMLNJNHIFFHF88CC
新店區,建物,新北市新店區寶橋路235巷123號5樓之1,0.0,工,,,1020502,土地0建物1車位2,五層,8,廠辦,工業用,鋼筋混凝土造,0881004,246.05,0,0,0,無,無,無,68500,278,坡道平面,0.0,0,,RPTNMLNJNHIFFCF08CC
新店區,房地(土地+建物),新北市新店區北新路三段89號2樓,49.74,住,,,1020430,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660920,69.09,3,2,2,有,無,有,15500,224,,0.0,0,,RPROMLNJNHIFFCF97CC
淡水區,建物,新北市淡水區新春街４６之１號３樓,0.0,住,,,1020418,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780629,153.44,5,2,2,有,無,無,8000,52,,0.0,0,,RPWQMLNJNHIFFEF88CC
板橋區,建物,新北市板橋區遠東路1號三樓,0.0,其他,,,1020415,土地0建物0車位0,三層,11,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0990426,736.77,0,0,0,無,有,無,245168,333,,0.0,0,承租第3樓A室，建物租金價格為未稅。,RPVQMLNJNHIFFAF38CC
板橋區,建物,新北市板橋區文化路一段360號17樓之17,0.0,住,,,1020412,土地0建物1車位0,十七層,40,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,44.94,1,1,1,有,有,有,16000,356,,0.0,0,租金含管理費,RPTRMLNJNHIFFAF28CC
板橋區,房地(土地+建物),新北市板橋區文德路18號1樓,19.5,住,,,1020426,土地1建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,,75.68,0,0,0,無,無,無,12500,165,,0.0,0,,RPRNMLOJNHIFFAF77CC
板橋區,房地(土地+建物),新北市板橋區文德路20號1樓,19.5,住,,,1020426,土地1建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,,77.97,0,0,0,無,無,無,12500,160,,0.0,0,,RPSNMLOJNHIFFAF87CC
土城區,建物,新北市土城區裕生路21巷6弄15號6樓,0.0,住,,,1020407,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881015,92.36000000000001,3,2,2,有,無,無,19000,206,,0.0,0,,RPTNMLOJNHIFFAF97CC
板橋區,建物,新北市板橋區板新路46號1樓,0.0,住,,,1020414,土地0建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,0730704,89.96,0,0,1,有,無,無,38000,422,,0.0,0,,RPVNMLOJNHIFFAF18CC
板橋區,建物,新北市板橋區中山路二段40巷10弄5-3號,0.0,住,,,1020420,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701216,91.8,3,2,1,有,無,有,21000,229,,0.0,0,,RPROMLOJNHIFFAF87CC
新莊區,建物,新北市新莊區福前街241號8樓,0.0,住,,,1020404,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010928,155.99,2,2,2,有,有,無,16000,103,,0.0,0,,RPQNMLOJNHIFFBF77CC
新莊區,建物,新北市新莊區中正路803巷4號1樓,0.0,工,,,1020408,土地0建物1車位0,一層,10,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0830526,254.70000000000002,0,0,1,有,有,無,20000,79,,0.0,0,,RPRNMLOJNHIFFBF87CC
新莊區,建物,新北市新莊區民安西路87號10樓,0.0,住,,,1020404,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950915,111.48,3,2,2,有,有,無,16000,144,,0.0,0,,RPSNMLOJNHIFFBF97CC
新莊區,建物,新北市新莊區立信三街7巷3號12樓,0.0,住,,,1020411,土地0建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951121,119.53999999999999,3,2,2,有,無,無,22000,184,坡道平面,12.85,0,,RPUNMLOJNHIFFBF18CC
新莊區,建物,新北市新莊區永樂街20號1樓,0.0,住,,,1020405,土地0建物1車位0,一層,2,公寓(5樓含以下無電梯),住家用,加強磚造,0600309,53.28,2,1,1,有,無,無,11000,206,,0.0,0,,RPWNMLOJNHIFFBF38CC
泰山區,建物,新北市泰山區泰林路二段93巷1號4樓,0.0,住,,,1020411,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791217,170.53,4,2,2,有,有,無,16500,97,,0.0,0,,RPOOMLOJNHIFFBF67CC
新莊區,建物,新北市新莊區建安街71巷5號11樓,0.0,住,,,1020412,土地0建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011002,66.86,1,1,1,有,無,無,20000,299,坡道平面,0.0,0,,RPPOMLOJNHIFFBF77CC
新莊區,建物,新北市新莊區中信街66之7號,0.0,其他,,,1020416,土地0建物1車位0,一層,9,店面(店鋪),見其他登記事項,鋼筋混凝土造,0890630,56.04,1,1,1,有,無,無,20000,357,,0.0,0,,RPQOMLOJNHIFFBF87CC
新莊區,建物,新北市新莊區建安街41巷5號1樓,0.0,商,,,1020418,土地0建物1車位0,,8,廠辦,商業用,鋼筋混凝土造,0860718,126.15,1,1,1,有,無,無,23000,182,,0.0,0,,RPSOMLOJNHIFFBF08CC
蘆洲區,建物,新北市蘆洲區九芎街93號2樓,0.0,住,,,1020406,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771105,95.0,3,2,2,有,無,無,13000,137,,0.0,0,,RPQNMLOJNHIFFGF28CC
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山路166巷18號,107.95,住,,,1020418,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,0980902,251.29,4,2,4,有,無,有,22000,88,其他,28.37,0,,RPPNMLOJNHIFFIF38CC
樹林區,房地(土地+建物),新北市樹林區學林路106號1樓,13.31,住,,,1020420,土地1建物1車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0961011,49.05,0,0,1,無,無,無,18000,367,,0.0,0,,RPQNMLOJNHIFFIF48CC
三峽區,房地(土地+建物),新北市三峽區中山路184巷5號3樓,24.7,商,,,1020426,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801119,219.37,4,2,2,有,有,有,15000,68,,0.0,0,,RPRNMLOJNHIFFIF58CC
樹林區,房地(土地+建物)+車位,新北市樹林區佳園路三段474號4樓,17.9,住,,,1020428,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950425,137.89,3,2,2,有,有,有,15000,109,坡道平面,29.83,0,,RPSNMLOJNHIFFIF68CC
永和區,建物,新北市永和區環河西路一段77號14樓之2,0.0,住,,,1020413,土地0建物1車位0,十四層,27,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990722,93.56,2,1,1,有,有,有,23000,246,,0.0,0,,RPSNMLOJNHIFFHF68DC
永和區,建物,新北市永和區環河西路一段83號22樓之3,0.0,住,,,1020417,土地0建物1車位0,二十二層,27,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990722,119.9,3,2,2,有,有,無,25000,209,,0.0,0,,RPTNMLOJNHIFFHF78DC
汐止區,房地(土地+建物),新北市汐止區大同路二段240號16F-2,0.0,其他,,,1020503,土地2建物1車位0,十六層,17,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0850710,141.65,2,1,1,有,有,無,23000,162,,0.0,0,,RPPNMLPJNHIFFDF97CC
汐止區,房地(土地+建物),新北市汐止區龍安路28巷12號11F,0.0,商,,,1020504,土地1建物1車位0,十一層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860703,111.06,3,2,2,有,有,有,18000,162,,0.0,0,,RPQNMLPJNHIFFDF08CC
汐止區,房地(土地+建物),新北市汐止區大同路二段184巷10號12F-7,0.0,住,,,1020505,土地2建物1車位0,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870903,126.44,3,2,2,有,有,有,18000,142,,0.0,0,,RPRNMLPJNHIFFDF18CC
汐止區,房地(土地+建物),新北市汐止區長江街101號9樓之5,13.08,住,,,1020504,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841201,66.94,2,1,1,有,無,有,10000,149,,0.0,0,,RPOOMLQJNHIFFDF08CC
林口區,房地(土地+建物)+車位,新北市林口區佳林路163號3樓之2,11.69,住,,,1020414,土地1建物1車位2,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010803,249.17,4,2,2,有,有,有,22000,88,坡道平面,53.04,0,,RPWQMLQJNHIFFBF88CC
永和區,建物,新北市永和區秀朗路二段148巷3弄1號1樓,25.61,住,,,1020501,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680517,102.36,1,2,1,有,無,無,18000,176,,0.0,0,,RPOPMLQJNHIFFHF58CC
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區集賢路393號12樓,67.64,住,,,1020312,土地1建物1車位2,十二層,12,辦公商業大樓,住家用,鋼筋混凝土造,0880409,284.27,0,2,2,有,有,無,58000,204,坡道平面,77.92,0,,RPPOMLQJNHIFFGF48CC
新店區,房地(土地+建物),新北市新店區民族路187號1+2樓,0.0,住,,,1020419,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,,93.1,8,1,2,有,無,無,45000,483,,0.0,0,,RPUOMLQJNHIFFCF58CC
淡水區,房地(土地+建物),新北市淡水區中山北路一段255-4號18F,2.62,住,,,1020505,土地2建物1車位0,十八層,31,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880811,41.69,0,0,0,無,有,有,6400,154,,0.0,0,,RPSNMLQJNHIFFEF48CC
淡水區,建物,新北市淡水區淡金路8號5樓之2,0.0,商,,,1020410,土地0建物1車位0,五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960827,261.03999999999996,4,2,2,有,有,有,50000,192,,0.0,0,,RPQOMLQJNHIFFEF38CC
新店區,建物,新北市新店區中央五路108號4樓,0.0,住,,,1020316,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951115,138.05,3,2,2,有,無,有,31000,225,坡道平面,21.16,0,,RPQOMLRJNHIFFCF28CC
新店區,建物,新北市新店區民權路120號1樓,1801.57,,,,1020123,土地0建物1車位0,一層,5,辦公商業大樓,住工用,鋼筋混凝土造,0751219,105.0,0,0,0,無,無,無,80000,762,,0.0,0,,RPUOMLRJNHIFFCF68CC
新店區,建物,新北市新店區復興路43巷6弄1號1樓,1646.04,,,,1011225,土地0建物1車位0,一層,5,廠辦,工業用,鋼筋混凝土造,0751021,111.82,0,0,0,無,無,無,40000,358,,0.0,0,,RPXOMLRJNHIFFCF98CC
中和區,建物,新北市中和區中正路880號8樓之2,0.0,,,,1020506,土地0建物1車位0,八層,17,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0910617,242.70999999999998,0,0,0,無,無,無,52000,214,,0.0,0,,RPVNMLRJNHIFFHF56CC
板橋區,建物,新北市板橋區文化路一段360號20樓之13,0.0,住,,,1020424,土地0建物1車位0,二十層,40,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,42.49,1,1,1,有,有,有,20000,471,,0.0,0,租金含管理費,RPTROLRJNHIFFAF88CC
土城區,建物,新北市土城區中山路95號,1443.56,工,,,1020402,土地0建物1車位0,見其他登記事項,2,店面(店鋪),住工用,鋼筋混凝土造,0691020,1304.94,0,0,0,無,無,無,230000,176,,0.0,0,,RPWTOLRJNHIFFAF76CC
板橋區,房地(土地+建物),新北市板橋區文化路一段360號22樓之8,2.18,住,,,1020411,土地1建物1車位0,二十二層,40,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,42.49,0,0,0,無,無,有,20000,471,,0.0,0,,RPUPPLRJNHIFFAF88CC
中和區,房地(土地+建物),新北市中和區景新街210巷27號,23.12,住,,,1020420,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700831,89.57,2,2,1,有,無,無,20000,223,,0.0,0,,RPUPMLRJNHIFFHF76DC
新莊區,房地(土地+建物),新北市新莊區中港路260號,41.85,住,,,1020430,土地2建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,0641202,90.74,0,1,1,有,無,無,35000,386,,0.0,0,本案建物為公寓.租金含增建.,RPUUMLRJNHIFFBF66DC
淡水區,房地(土地+建物),新北市淡水區學府路136巷48號三樓,38.63,住,,,1020421,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800112,112.39,3,2,2,有,無,有,12000,107,,0.0,0,,RPXNMLRJNHIFFEF56DC
永和區,建物,新北市永和區環河西路一段83號15樓之2,0.0,住,,,1020412,土地0建物1車位1,十五層,27,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990722,80.61,2,1,1,有,有,有,25000,310,坡道平面,0.0,4000,,RPWRMLSJNHIFFHF27DC
永和區,建物,新北市永和區環河西路一段83號12樓之3,0.0,住,,,1020427,土地0建物1車位0,十二層,27,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990722,147.32,3,2,2,有,有,有,25000,170,,0.0,0,,RPXRMLSJNHIFFHF37DC
土城區,房地(土地+建物),新北市土城區中央路二段270巷13號6樓,28.07,住,,,1020409,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841017,133.02,5,3,3,有,有,有,25000,188,,0.0,0,,RPSUPLSJNHIFFAF86EC
土城區,房地(土地+建物),新北市土城區中央路二段167號10樓,2.52,住,,,1020420,土地2建物1車位0,十層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,,42.84,1,0,1,有,有,有,7500,175,,0.0,0,,RPQOQLSJNHIFFAF78EC
土城區,房地(土地+建物),新北市土城區福祥街３８號,23.06,住,,,1020426,土地1建物1車位0,一層,13,店面(店鋪),商業用,鋼筋混凝土造,,172.96,0,0,0,無,有,無,28000,162,,0.0,0,,RPUQQLSJNHIFFAF76EC
新莊區,房地(土地+建物),新北市新莊區成德街3號一樓,9.99,住,,,1020429,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0891123,59.82,1,0,1,有,有,有,18000,301,,0.0,0,,RPSRMLSJNHIFFBF98EC
板橋區,建物,新北市板橋區建國街1巷14號1樓,0.0,住,,,1020501,土地0建物1車位0,一層,1,其他,住家用,見其他登記事項,0520115,60.35,3,2,1,有,無,無,13000,215,,0.0,0,,RPTUQLSJNHIFFAF86CC
林口區,建物,新北市林口區竹林路33號,0.0,其他,,,1020306,土地0建物2車位2,見其他登記事項,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0971217,461.37,0,0,0,無,有,無,95000,206,坡道平面,56.14,0,,RPTOMLSJNHIFFBF58CC
泰山區,土地,泰山段三小段658-1地號,2694.23,其他,,,1020415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,460000,171,,0.0,0,地上有蓋鐵皮屋倉庫,RPVPMLSJNHIFFBF88CC
樹林區,建物,新北市樹林區保安街一段45號四樓,27.25,住,,,1020415,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,87.21,2,2,1,有,無,有,9000,103,,0.0,0,,RPUOMLSJNHIFFIF76CC
三重區,建物,新北市三重區正義北路185號B1~2樓,0.0,商,,,1020419,土地0建物3車位1,見其他登記事項,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980403,404.04,0,0,0,無,有,無,180000,446,升降機械,13.61,0,,RPSQMLTJNHIFFGF66CC
林口區,房地(土地+建物),新北市林口區文化二路一段279之1號11樓之1,10.93,商,,,1020324,土地1建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,104.34,2,2,2,有,有,有,15000,144,,0.0,0,,RPUOMLTJNHIFFBF78CC
板橋區,建物,新北市板橋區重慶路３２７巷２號,0.0,住,,,1020421,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,,120.52,3,3,3,有,無,有,20000,166,,0.0,0,,RPQOOLTJNHIFFAF48CC
汐止區,車位,新北市汐止區大同路三段６１５號地下一樓等公共設施,6.7,住,,,1020501,土地0建物0車位1,,,其他,,,,21.34,0,0,0,有,有,無,2000,,坡道機械,21.34,2000,,RPTOMLTJNHIFFDF09EC
汐止區,房地(土地+建物),新北市汐止區大同路三段６１１號２９樓之６,12.63,住,,,1020419,土地1建物1車位0,二十九層,32,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,132.45,3,1,2,有,有,無,11000,83,,0.0,0,,RPUOMLTJNHIFFDF56EC
新店區,房地(土地+建物),新北市新店區北新路一段251號,33.58,住,,,1020503,土地1建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0781204,238.54000000000002,0,1,1,有,無,無,88000,369,,0.0,0,1.租金含增建2.本案租賃範圍含防空避難室3.租金實拿4.有免租期5.租金至第四年起經由承租方同意可調高，每月最高限額為5000元正,RPWQMLTJNHIFFCF76DC
新店區,房地(土地+建物)+車位,新北市新店區民權路48號5樓,77.39,工,,,1020506,土地1建物1車位2,五層,5,廠辦,工業用,鋼筋混凝土造,0770430,383.1,0,0,0,無,無,無,75000,196,坡道平面,0.0,0,,RPTNMLKKNHIFFCF97DC
新店區,建物,新北市新店區北新路二段256號1樓,0.0,,,,1020509,土地0建物1車位0,一層,36,店面(店鋪),商業用,見其他登記事項,0850711,79.62,0,0,1,有,有,無,65000,816,,0.0,0,,RPQPMLKKNHIFFCF87DC
新店區,建物,新北市新店區北新路二段262號2樓之3,0.0,,,,1020509,土地0建物1車位0,二層,36,辦公商業大樓,商業用,見其他登記事項,0850711,315.51,4,0,0,有,有,無,150000,475,,0.0,0,,RPOQMLKKNHIFFCF77DC
新莊區,房地(土地+建物)+車位,新北市新莊區思源路230巷31號14樓,23.21,住,,,1020420,土地1建物1車位2,十四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010118,176.61,3,2,2,有,有,有,18000,102,坡道平面,34.16,0,,RPWRMLKKNHIFFBF58DC
板橋區,建物,新北市板橋區仁化街64巷3號1樓,29.66,住,,,1020419,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,加強磚造,,74.97,0,0,0,無,無,無,12000,160,,0.0,0,,RPOQPLKKNHIFFAF77CC
板橋區,建物,新北市板橋區中山路二段62號9樓之3,0.0,住,,,1020506,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780606,166.53,3,2,2,有,有,無,50000,300,,0.0,0,,RPONRLKKNHIFFAF67CC
板橋區,建物,新北市板橋區中山路一段160-20號四樓,0.0,其他,,,1020416,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980427,43.72,1,1,1,有,有,有,16000,366,,0.0,0,租金含網路、第四台、管理費,RPXQRLKKNHIFFAF88CC
板橋區,建物,新北市板橋區中山路一段160-20號七樓,0.0,其他,,,1020420,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980427,43.72,1,1,1,有,有,有,15000,343,,0.0,0,租金含管理費,RPUTRLKKNHIFFAF88CC
板橋區,建物,新北市板橋區文化路一段366號24樓,0.0,住,,,1020421,土地0建物1車位1,二十四層,43,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,212.81,4,2,2,有,有,有,55000,258,坡道平面,33.7,0,租金含管理費,RPOURLKKNHIFFAF38CC
新莊區,房地(土地+建物),新北市新莊區萬安街158之2號,19.5,住,,,1020510,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700112,72.6,3,2,1,有,無,有,10000,138,,0.0,0,,RPSSMLKKNHIFFBF18CC
三重區,建物,新北市三重區重新路一段106號2樓,83.72,,,,1020426,土地0建物1車位0,二層,4,店面(店鋪),商業用,鋼筋混凝土造,0910415,76.03,0,0,0,無,無,無,36750,483,,0.0,0,,RPVQMLKKNHIFFGF78CC
新店區,房地(土地+建物),新北市新店區建國路81號3樓,0.0,住,,,1020504,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0600506,106.66,3,2,1,有,無,有,13000,122,,0.0,0,,RPTQMLKKNHIFFCF18CC
淡水區,車位,新北市淡水區中正東路二段27號,0.0,,,,1020426,土地0建物0車位1,地下二層,,辦公商業大樓,,,,41.99,0,0,0,無,有,無,3000,,坡道平面,41.99,3000,,RPUPMLKKNHIFFEF38CC
樹林區,房地(土地+建物)+車位,新北市樹林區學勤路488號六樓,31.94,商,,,1020501,土地1建物1車位1,六層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990312,254.26,4,2,3,有,有,無,25000,98,坡道平面,35.47,0,,RPPOMLKKNHIFFIF18CC
三峽區,房地(土地+建物),新北市三峽區國際一街48號,18.15,住,,,1020404,土地1建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0960627,129.79,0,0,0,無,有,無,37160,286,,0.0,0,,RPQNMLLKNHIFFIF28CC
三重區,建物,新北市三重區光復路二段42巷31號3樓,0.0,工,,,1020429,土地0建物1車位0,三層,5,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0811113,114.23,2,2,2,有,無,有,12000,105,,0.0,0,,RPPNMLLKNHIFFGF97CC
三重區,建物,新北市三重區重新路五段515號12樓,0.0,住,,,1020413,土地0建物1車位0,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990304,124.56,2,1,1,有,有,有,22000,177,,0.0,0,,RPRNMLLKNHIFFGF18CC
