鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路２２７號七樓,21.85,住,,,1020225,土地1建物1車位1,七層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950221,225.85000000000002,4,2,3,有,有,13000000,57560,坡道平面,18.78,0,,RPOSMLLJNHIFFAE37CA,127.49,4.52,11.3,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區馬卡道路３９３號十四樓,24.72,住,,,1020422,土地1建物1車位1,十四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010411,282.05,4,2,2,有,有,17150000,60805,坡道平面,16.61,0,地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由權利人自行提供屬實。為尊重權利人隱私權主張，地政士同意不到房屋現場勘查，由權利人提供建物現況格局實際資訊，供地政士申報登錄。,RPVOMLMJNHIFFAE77CA,154.64,4.58,21.33,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區馬卡道路３９２號二十七樓,18.54,住,,,1020423,土地1建物1車位1,二十七層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010411,210.58,3,2,2,有,有,15050000,71469,坡道平面,16.11,0,地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由權利人自行提供屬實。為尊重權利人隱私權主張，地政士同意不到房屋現場勘查，由權利人提供建物現況格局實際資訊，供地政士申報登錄。,RPXOMLMJNHIFFAE97CA,111.5,2.59,18.62,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區馬卡道路３９３號十三樓,24.72,住,,,1020422,土地1建物1車位1,十三層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010411,282.05,4,2,2,有,有,17100000,60628,坡道平面,16.61,0,地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由權利人自行提供屬實。為尊重權利人隱私權主張，地政士同意不到房屋現場勘查，由權利人提供建物現況格局實際資訊，供地政士申報登錄。,RPOPMLMJNHIFFAE17CA,154.64,4.58,21.33,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街１３號十四樓,30.08,住,,,1020422,土地1建物1車位2,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,278.11,4,2,2,有,有,17200000,63334,坡道平面,55.48,3100000,,RPPOMLNJNHIFFAE27CA,126.67,7.6,13.76,,
鼓山區,房地(土地+建物),高雄市鼓山區美術北一街４７號八樓,8.41,商,,,1020326,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941027,80.87,2,2,2,有,有,4250000,52553,,0.0,0,,RPWOMLNJNHIFFAE97CA,53.57,0.0,5.61,,
鼓山區,房地(土地+建物),高雄市鼓山區美術東四路４５８號三樓之７,6.09,商,,,1020403,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980325,43.11,1,1,1,有,有,3100000,71909,,0.0,0,,RPPOMLPJNHIFFAE47CA,42.07,1.04,0.0,,
鼓山區,房地(土地+建物),高雄市鼓山區中華一路１９巷５０號四樓,35.12,住,,,1020415,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0671007,83.67,3,1,2,有,無,2500000,29879,,0.0,0,,RPQOMLPJNHIFFAE57CA,83.67,0.0,0.0,,
鼓山區,房地(土地+建物),高雄市鼓山區南屏路５５５號十樓之３,2.66,商,,,1020418,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851028,40.4,1,1,1,有,有,1750000,43317,,0.0,0,,RPQNMLQJNHIFFAE57CA,24.6,0.0,4.58,,
