鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉季水路清水一巷１弄４０號三樓,53.4,,鄉村區,乙種建築用地,1020409,土地1建物1車位1,三層，四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870602,153.37,3,2,2,有,無,1550000,10106,坡道平面,0.0,0,,RPWOMLMJNHIFFAG08CA,98.77,0.0,11.5,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮富農路三段１００號,800.0,,特定農業區,農牧用地,1020417,土地1建物1車位0,一層，二層,二層,農舍,農舍,鋼筋混凝土加強磚造,0770621,186.62,4,2,2,有,無,10800000,,,0.0,0,,RPQNMLNJNHIFFAG47CA,0.0,0.0,0.0,,
羅東鎮,土地,維揚段211地號,221.25,其他,,,1020424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2183295,9868,,0.0,0,,RPUOMLMJNHIFFAG87CA,0.0,0.0,0.0,,
羅東鎮,土地,新西安段832地號,1455.05,,特定農業區,農牧用地,1020415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7776000,5344,,0.0,0,有套繪管制之土地.,RPSOMLRJNHIFFAG18CA,0.0,0.0,0.0,,
三星鄉,房地(土地+建物),宜蘭縣三星鄉大義路１３２之１６號,1598.0,,特定農業區,農牧用地,1020415,土地1建物1車位0,一層，二層,二層,農舍,見其他登記事項,鋼筋混凝土造,1010424,369.29,4,2,5,有,無,23000000,,,0.0,0,,RPXOMLRJNHIFFAG68CA,354.59,0.0,14.7,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮民治街59號,33.06,住,,,1020411,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,98.58,3,2,1,有,無,4100000,41591,,0.0,0,,RPTPMLNKNHIFFAG08CA,98.58,0.0,0.0,,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮金湖街６４巷３０號,106.71,住,,,1020401,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020109,196.74,4,2,3,有,無,5000000,25414,,0.0,0,,RPUNMLOKNHIFFAG08CA,181.71,0.0,15.03,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大忠路９６號九樓之十八,20.21,住,,,1020416,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880831,139.47,3,2,2,有,無,7200000,51624,,0.0,0,,RPVNMLNJNHIFFBG08CA,79.77,0.0,14.94,,
員山鄉,土地,枕山段168-9地號,1139.95,,一般農業區,農牧用地,1020425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19000000,16667,,0.0,0,含增建或未登記建物。,RPUOMLQJNHIFFBG38CA,0.0,0.0,0.0,,
