鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路六段67巷62弄17號,32.58,,山坡地保育區,丙種建築用地,1020407,土地2建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861030,126.44,0,0,0,有,有,3300000,26099,一樓平面,0.0,0,,RPPOMLMJNHIFFAO18CA,81.85,0.0,6.3,,
新竹市,房地(土地+建物),新竹市新竹市大庄路２２８巷３９之６號３樓,19.58,其他,,,1020419,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840127,104.57000000000001,3,1,2,有,無,2420000,23142,,0.0,0,,RPROMLMJNHIFFAO38CA,71.22,0.0,15.07,,
新竹市,房地(土地+建物),新竹市新竹市中山路１６３號７Ｆ之３,8.38,商,,,1020417,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.91,2,1,1,有,有,3300000,43473,,0.0,0,,RPRQMLMJNHIFFAO58CA,48.98,0.0,5.68,,
新竹市,房地(土地+建物),新竹市新竹市經國路二段１６０號三樓之２３,6.4,住,,,1020413,土地2建物1車位0,三層,十層,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0970730,43.58,1,1,1,有,有,2950000,67692,,0.0,0,,RPVNMLOJNHIFFAO88CA,26.89,0.51,0.0,,
新竹市,房地(土地+建物),新竹市新竹市中華路三段10號11樓之11,5.57,商,,,1020403,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890417,54.9,1,1,1,有,有,2180000,39709,,0.0,0,,RPXNMLQJNHIFFAO66CA,36.0,0.0,6.75,,
新竹市,房地(土地+建物),新竹市新竹市延平路２段３０７巷１２號,223.92,,鄉村區,乙種建築用地,1020401,土地2建物1車位0,全,四層,透天厝,住家用,加強磚造,0711129,286.97,5,2,5,有,無,13350000,46521,,0.0,0,,RPWOMLQJNHIFFAO66CA,286.97,0.0,0.0,,
新竹市,房地(土地+建物),新竹市新竹市光華北街４５號,65.0,住,,,1020408,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,,135.63,6,6,4,有,無,15000000,110595,,0.0,0,,RPXPMLQJNHIFFAO86CA,135.63,0.0,0.0,,
新竹市,房地(土地+建物),新竹市新竹市磐石路８巷２０號二樓之１,9.95,住,,,1020410,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810601,42.91,1,1,1,有,無,1400000,32626,,0.0,0,,RPVNMLRJNHIFFAO56CA,23.91,0.0,5.88,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東大路四段２９０號七樓之５,13.85,住,,,1020417,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990625,105.5,1,1,2,有,無,4050000,38389,坡道平面,0.0,0,,RPWOMLRJNHIFFAO76CA,39.11,0.0,13.93,,
新竹市,房地(土地+建物)+車位,新竹市新竹市關新路19巷49號十樓,17.31,其他,,,1020403,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980721,175.05,4,2,2,有,有,12930000,73865,坡道平面,0.0,0,,RPUPMLKKNHIFFAO68CA,97.72,0.0,10.15,,
新竹市,房地(土地+建物),新竹市新竹市明湖路６４８巷１２２弄３５號,111.81,其他,山坡地保育區,丙種建築用地,1020327,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850713,206.53,4,2,2,有,有,5900000,28567,,0.0,0,,RPXQMLKKNHIFFAO09CA,186.2,1.94,4.44,,
新竹市,車位,新竹市新竹市關新路１８８號,1.77,住,,,1020403,土地0建物0車位2,一層,二十四層,其他,辦公室,鋼筋混凝土造,1001121,57.06,0,0,0,有,有,2400000,,坡道平面,57.06,2400000,每個車位土地持分2/10000本案權利人共2人,RPXNMLNKNHIFFAO09CA,0.0,0.0,0.0,,
