鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
頭份市,房地(土地+建物),苗栗縣頭份鎮忠孝里１２鄰忠孝一路６９巷１弄７號四樓,23.84,住,,,1020428,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011212,104.13,3,2,1,有,有,5000000,48017,,0.0,0,,RPWOMLQLOHIFFFK07CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物),苗栗縣頭份鎮上興里17鄰永愛街66巷48號,81.29,其他,山坡地保育區,丙種建築用地,1020524,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0860827,169.95,4,2,3,有,無,3400000,20006,,0.0,0,,RPWOMLLJPHIFFFK09CA,146.61,23.34,0.0,,
頭份市,房地(土地+建物),苗栗縣頭份鎮上興里１７鄰永愛街６５巷３號,81.81,其他,山坡地保育區,丙種建築用地,1020415,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0860827,169.95,4,2,3,有,無,3000000,17652,,0.0,0,,RPTOMLLJPHIFFFK78CA,146.61,23.34,0.0,,
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮忠孝里１２鄰忠孝一路６９巷１弄１０號,49.84,住,,,1020310,土地2建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011212,136.9,3,2,1,有,有,5560000,40614,坡道平面,30.91,0,,RPSOMLQLOHIFFFK66CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮忠孝里１２鄰忠孝一路６９巷１弄１１號五樓,23.92,住,,,1020309,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011212,135.38,3,2,1,有,有,5200000,38410,坡道平面,30.91,0,,RPTOMLQLOHIFFFK76CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮忠孝里１２鄰忠孝一路６９巷１弄１０號八樓,24.0,住,,,1001010,土地2建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011212,142.51,3,2,1,有,有,5200000,36489,坡道平面,37.65,0,,RPXNMLQLOHIFFFK07CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮忠孝里１２鄰忠孝一路６９巷１弄１號五樓,30.14,住,,,1000831,土地2建物1車位2,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011212,167.67000000000002,3,2,2,有,有,5650000,33697,坡道平面,38.16,0,,RPPOMLQLOHIFFFK98CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮忠孝里１２鄰忠孝一路６９巷１弄１２號八樓,23.92,住,,,1010508,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011212,135.38,3,2,1,有,有,5100000,37672,坡道平面,30.91,0,,RPPPMLQLOHIFFFK09CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物),苗栗縣頭份鎮蟠桃里６鄰大園街５１號,87.9,住,,,1020531,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,0950421,118.65,4,3,4,有,無,7280000,61357,,0.0,0,,RPOOMLTKOHIFFFK09CA,118.65,0.0,0.0,,
頭份市,房地(土地+建物),苗栗縣頭份鎮忠孝里５鄰長安街３９巷８號,78.0,住,,,1020331,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0630826,84.0,4,2,3,有,無,3500000,41667,,0.0,0,,RPPOMLTKOHIFFFK56CA,84.0,0.0,0.0,,
