鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
蘆竹區,建物,桃園縣蘆竹鄉南福街121號12樓之3,0.0,住,,,1020405,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,28.35,1,1,1,有,有,有,8608,304,,0.0,0,,RPRPMLLJNHIFFEH28CC
蘆竹區,建物,桃園縣蘆竹鄉南順四街16號1樓,0.0,住,,,1020505,土地0建物1車位0,一層,9,店面(店鋪),商業用,鋼筋混凝土造,0910130,54.25,0,0,0,無,有,有,14179,261,,0.0,0,,RPUPMLLJNHIFFEH58CC
八德區,房地(土地+建物),桃園縣八德市介壽路二段387-2號 一樓,56.38,,鄉村區,乙種建築用地,1020312,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0681120,55.25,0,0,1,有,無,無,20000,362,,0.0,0,,RPRNMLLJNHIFFFH38EC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉南崁路二段425、427號,619.64,工,,,1020501,土地2建物2車位0,二層,2,工廠,見其他登記事項,加強磚造,0800409,692.72,0,0,0,無,無,無,95000,,,0.0,0,,RPTPMLMJNHIFFEH58CC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉南崁路二段226巷7號,299.75,工,,,1020601,土地1建物1車位0,四層,4,工廠,見使用執照,鋼筋混凝土造,0901015,707.74,0,0,0,無,無,無,60000,,,0.0,0,,RPUPMLMJNHIFFEH68CC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉南工路58號,917.16,工,,,1020501,土地1建物1車位0,一層,1,工廠,工業用,見其他登記事項,0900613,498.44,0,0,0,無,無,無,105000,,,0.0,0,,RPUQMLMJNHIFFEH78CC
楊梅區,建物,桃園縣楊梅鎮三陽路370巷70號,77.96,,特定農業區,甲種建築用地,1020415,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0960530,150.28,5,3,2,有,無,有,12000,80,,0.0,0,,RPWOMLMJNHIFFDH78DC
楊梅區,建物,桃園縣楊梅鎮環南路80巷2號10樓之1,6.93,,,,1020408,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000406,64.11,2,2,1,有,有,有,12000,187,,0.0,0,,RPQPMLMJNHIFFDH28DC
楊梅區,建物,桃園縣楊梅鎮三元街170號6樓,19.11,,,,1020410,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840727,74.95,3,2,1,有,有,有,7500,100,,0.0,0,,RPRPMLMJNHIFFDH38DC
中壢區,房地(土地+建物),桃園縣中壢市成章一街１０１巷７號,12.37,住,,,1020401,土地1建物1車位0,一層,9,店面(店鋪),住商用,鋼筋混凝土造,0840814,102.9,1,1,1,有,有,無,15700,153,,0.0,0,,RPQOMLNJNHIFFBH08DC
中壢區,房地(土地+建物),桃園縣中壢市莊敬路１３８號,33.68,住,,,1020401,土地1建物1車位0,一層,7,店面(店鋪),見其他登記事項,鋼筋混凝土造,0870701,184.52,0,2,1,有,有,無,19500,106,,0.0,0,,RPSOMLNJNHIFFBH28DC
中壢區,房地(土地+建物),桃園縣中壢市莊敬路８１１巷１８號,12.95,住,,,1020401,土地1建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0960929,87.62,0,1,0,有,有,無,17500,200,,0.0,0,,RPTOMLNJNHIFFBH38DC
中壢區,土地,自立段760地號,92.0,工,,,1020410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,5000,54,,0.0,0,,RPVOMLNJNHIFFBH58DC
中壢區,房地(土地+建物),桃園縣中壢市長春三路１９號六樓,16.43,住,,,1020413,土地2建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980415,220.48,3,2,3,有,有,有,30000,136,,0.0,0,,RPOPMLNJNHIFFBH97DC
中壢區,房地(土地+建物),桃園縣中壢市吉林路７７巷１５、１７號,141.0,住,工業區,丁種建築用地,1020423,土地1建物2車位0,一層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0730130,279.66,3,2,2,有,無,有,33000,118,,0.0,0,,RPRPMLNJNHIFFBH28DC
中壢區,房地(土地+建物),桃園縣中壢市福安二街5巷2號4樓,26.18,住,,,1020401,土地1建物1車位0,七層,7,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900420,150.29,4,2,2,有,有,有,16000,106,,0.0,0,,RPQRMLNJNHIFFBH38DC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉忠孝西路161號,16.57,其他,,,1020502,土地1建物1車位0,一層,13,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010618,86.36,0,0,1,有,有,無,30000,347,,0.0,0,,RPPQMLNJNHIFFEH38CC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉忠孝西路169巷1號12樓,14.71,其他,,,1020420,土地1建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010618,51.93,2,2,1,有,有,有,18000,347,,0.0,0,,RPQQMLNJNHIFFEH48CC
桃園區,建物,桃園縣桃園市經國路２２５之１號１１樓,14.35,住,,,1020417,土地0建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920613,137.91,3,2,2,有,有,無,15000,109,坡道平面,25.39,0,,RPSTMLNJNHIFFAH58CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市同德十一街82號6F,32.29,住,,,1020426,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931230,217.92,3,2,2,有,有,有,25000,115,坡道平面,0.0,0,,RPPUMLNJNHIFFAH38CC
中壢區,建物,桃園縣中壢市莒光路15號1樓前半段,0.0,住,,,1020423,土地0建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0751230,66.0,0,0,0,無,無,無,16000,242,,0.0,0,,RPWPMLNJNHIFFBH68CC
中壢區,建物,桃園縣中壢市環中東路2段40號,0.0,住,,,1020429,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0790504,258.28,6,2,5,有,無,無,20000,77,,0.0,0,,RPPQMLNJNHIFFBH08CC
中壢區,建物,桃園縣中壢市環北路2段352-8號2樓,0.0,住,,,1020419,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001215,72.52,2,1,1,有,有,有,15000,207,,0.0,0,,RPRQMLNJNHIFFBH28CC
中壢區,建物,桃園縣中壢市永康三街9號4樓,0.0,住,,,1020415,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700409,89.79,3,2,2,有,無,無,16666,186,,0.0,0,,RPUQMLNJNHIFFBH58CC
中壢區,房地(土地+建物),桃園縣中壢市中園路２１號十樓,26.92,工,,,1020410,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950910,113.27,3,2,2,有,無,有,15000,132,,0.0,0,,RPQRMLNJNHIFFBH48EC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉厚生路94號2樓之2,10038.62,工,,,1020405,土地0建物1車位0,二層,10,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0840518,107.5,3,2,2,有,有,無,8000,74,,0.0,0,,RPWPMLNJNHIFFEH56EC
龍潭區,房地(土地+建物),桃園縣龍潭鄉國聯街45號,80.45,住,鄉村區,乙種建築用地,1020410,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0690525,116.16,2,1,1,有,無,無,12000,103,,0.0,0,,RPPNMLOJNHIFFCH08DC
龜山區,房地(土地+建物),桃園縣龜山鄉幸福一街70號4樓,79.12,,鄉村區,乙種建築用地,1020501,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701027,68.0,3,2,1,有,無,無,1200,18,,0.0,0,,RPRNMLOJNHIFFAH97CC
蘆竹區,建物,桃園縣蘆竹鄉南山路1段37號9樓,9.67,,,,1020425,土地0建物1車位0,九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840925,109.23,3,1,1,有,有,有,10000,92,,0.0,0,,RPUNMLOJNHIFFEH68CC
龍潭區,房地(土地+建物),桃園縣龍潭鄉百年三街53巷5號,71.0,住,鄉村區,乙種建築用地,1020420,土地2建物3車位0,全,4,透天厝,住家用,鋼筋混凝土造,0860626,241.89999999999998,4,2,3,有,有,無,10200,42,,0.0,0,地下室為停車空間透天厝整棟出租,RPPNMLQJNHIFFCH18CC
龍潭區,房地(土地+建物)+車位,桃園縣龍潭鄉百年三街28-2號16樓,42.48,住,鄉村區,乙種建築用地,1020427,土地2建物3車位1,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860130,167.32,3,2,2,有,有,無,11120,66,坡道平面,40.33,0,,RPQNMLQJNHIFFCH28CC
中壢區,房地(土地+建物)+車位,桃園縣中壢市六和路55號七樓之5,27.23,住,,,1020501,土地1建物1車位1,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960507,298.57,3,1,1,有,有,無,56000,188,坡道平面,0.0,0,,RPROMLQJNHIFFBH48DC
桃園區,房地(土地+建物)+車位,桃園縣桃園市桃鶯路382之5號,12.06,住,,,1020501,土地1建物1車位1,一層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,1001128,111.09,0,0,0,無,有,無,34091,307,坡道平面,0.0,0,,RPPNMLQJNHIFFAH08DC
桃園區,房地(土地+建物)+車位,桃園縣桃園市大興西路二段139巷113號12F,5290.0,住,,,1020405,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970424,53.03,1,1,1,無,有,有,19000,358,坡道平面,31.88,0,,RPRRMLQJNHIFFAH58CC
中壢區,房地(土地+建物),桃園縣中壢市永福路631號,98.0,農,,,1020419,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0920910,249.23,5,2,3,有,無,無,30000,120,,0.0,0,,RPWNMLQJNHIFFBH78CC
中壢區,房地(土地+建物),桃園縣中壢市成章二街506號,81.0,住,,,1020426,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0661114,106.22,3,2,2,有,無,無,21000,198,,0.0,0,,RPXNMLQJNHIFFBH88CC
八德區,房地(土地+建物),桃園縣八德市仁愛街8巷23之1號十三樓,24.16,住,,,1020402,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0881125,134.4,2,2,2,無,有,有,13000,97,,0.0,0,,RPWOMLQJNHIFFFH86EC
平鎮區,房地(土地+建物),桃園縣平鎮市復旦路二段241巷5弄1號,86.6,住,,,1020501,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0710402,71.6,1,1,1,無,無,有,6000,84,,0.0,0,,RPTOMLRJNHIFFGH66DC
中壢區,房地(土地+建物)+車位,桃園縣中壢市環西路2段300巷2-1號6F,5.78,其他,,,1020701,土地1建物1車位1,六層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000628,99.37,2,1,1,有,有,有,7000,70,坡道平面,0.0,0,,RPUOMLRJNHIFFBH78CC
中壢區,建物,桃園縣中壢市福星六街17之2號4樓,21.41,住,,,1020413,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811030,88369.0,3,2,2,有,無,有,10000,0,,0.0,0,,RPUPMLRJNHIFFBH88CC
桃園區,房地(土地+建物),桃園縣桃園市天祥七街112號5樓,19.45,住,,,1020505,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,111.38,3,2,2,有,有,有,13000,117,,0.0,0,,RPWNMLRJNHIFFAH78CC
桃園區,房地(土地+建物),桃園縣桃園市吉林路22號4樓,1071.3,住,,,1020501,土地1建物1車位0,四層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980603,37.45,1,0,1,無,有,有,12000,320,,0.0,0,,RPSOMLRJNHIFFAH48CC
桃園區,房地(土地+建物),桃園縣桃園市民有六街16號13樓之6,3230.58,住,,,1020501,土地1建物1車位0,十三層,17,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850118,27.41,1,0,1,無,有,有,8000,292,,0.0,0,,RPTOMLRJNHIFFAH58CC
桃園區,房地(土地+建物),桃園縣桃園市大興西路一段323巷12號17樓,5762.0,住,,,1020505,土地1建物1車位0,十七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860701,61.73,2,1,1,有,有,有,13500,219,,0.0,0,,RPVOMLRJNHIFFAH78CC
桃園區,房地(土地+建物),桃園縣桃園市民有六街16號16樓之1,3230.58,住,,,1020503,土地1建物1車位0,十六層,17,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850118,51.85,1,0,1,無,有,有,8500,164,,0.0,0,,RPPPMLRJNHIFFAH28CC
桃園區,房地(土地+建物),桃園縣桃園市莊敬路一段210巷31號5樓,15981.0,住,,,1020405,土地1建物1車位0,九層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860419,45.56,1,1,1,有,有,有,8000,176,,0.0,0,,RPTPMLRJNHIFFAH68CC
桃園區,房地(土地+建物),桃園縣桃園市泰昌八街21號15樓之3,10.32,住,,,1020408,土地1建物1車位0,十五層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0820430,92.35,3,2,2,有,有,有,10000,108,,0.0,0,附沙發組床組3組餐桌椅全新廚具熱水器,RPSRMLRJNHIFFAH78CC
八德區,房地(土地+建物)+車位,桃園縣八德市和平路196-4號5樓,51.63,住,,,1020410,土地2建物1車位1,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781207,134.72,4,2,2,有,無,有,10000,74,坡道平面,31.47,0,,RPOPMLRJNHIFFFH68CC
蘆竹區,房地(土地+建物)+車位,桃園縣蘆竹鄉奉化路166-17號6樓,22.52,住,,,1020505,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940131,155.53,3,2,2,有,有,有,15000,96,坡道平面,0.0,0,,RPWPMLRJNHIFFEH76CC
蘆竹區,建物,桃園縣蘆竹鄉忠孝西路169巷3號6樓,0.0,住,,,1020501,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010618,62.76,2,2,1,有,有,有,13000,207,,0.0,0,,RPUNMLSJNHIFFEH09CC
蘆竹區,建物,桃園縣蘆竹鄉南福街69-2號8樓,0.0,住,,,1020515,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890405,110.03,3,2,2,有,有,有,13875,126,,0.0,0,,RPWNMLSJNHIFFEH66CC
蘆竹區,建物,桃園縣蘆竹鄉奉化路148之16號4樓,0.0,住,,,1020508,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931210,85.01,3,2,2,有,有,有,15984,188,,0.0,0,,RPROMLSJNHIFFEH88CC
蘆竹區,建物,桃園縣蘆竹鄉忠孝西路169巷3號7樓,0.0,,,,1020515,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010618,51.36,2,1,1,有,有,有,16000,312,,0.0,0,,RPTQMLSJNHIFFEH66CC
八德區,房地(土地+建物)+車位,桃園縣八德市中華路31巷20號11樓,17.81,住,,,1020506,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970425,155.76,3,2,2,有,有,有,17000,109,坡道平面,0.0,0,,RPOOMLSJNHIFFFH68CC
桃園區,房地(土地+建物),桃園縣桃園市大興西路二段59-1號2樓之6,7.42,住,,,1020501,土地1建物1車位0,二層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850713,46.79,1,1,1,有,無,無,8500,182,,0.0,0,,RPPQMLSJNHIFFAH58DC
中壢區,房地(土地+建物),桃園縣中壢市中央東路88號11樓之3,6.6,商,,,1020504,土地1建物1車位0,十一層,22,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,0830418,165.28,0,0,0,無,有,無,22000,133,,0.0,0,,RPTNMLSJNHIFFBH78DC
龜山區,房地(土地+建物),桃園縣龜山鄉文化二路34巷14弄11號7樓之2,2.8,住,,,1020408,土地1建物1車位0,七層,9,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0871231,35.730000000000004,1,0,1,有,無,有,7000,196,,0.0,0,因為此建物整層隔成兩間套房故所有建物面積及土地面積皆除以二來計算,RPVNMLSJNHIFFAH78CC
桃園區,房地(土地+建物),桃園縣桃園市春日路1155號14樓之5,5.18,住,,,1020507,土地1建物1車位0,十四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840808,41.62,1,1,1,有,有,有,7000,168,,0.0,0,,RPVOMLSJNHIFFAH88CC
龜山區,房地(土地+建物),桃園縣龜山鄉文化二路34巷14弄10號13F-1,3.37,住,,,1020420,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861202,36.44,1,0,1,有,有,有,5960,164,,0.0,0,,RPWOMLSJNHIFFAH98CC
桃園區,房地(土地+建物),桃園縣桃園市朝陽街11號10樓之2,30.19,住,,,1020501,土地1建物1車位0,十層,14,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0861117,31.15,1,0,1,無,有,有,7500,241,,0.0,0,,RPVPMLSJNHIFFAH98CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市吉昌街120號4樓,24.42,住,,,1020410,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830205,161.16,3,2,2,有,有,有,12100,75,坡道平面,0.0,0,,RPRRMLSJNHIFFAH78CC
桃園區,房地(土地+建物),桃園縣桃園市同德11街68號,4.51,住,,,1020504,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0780113,47.04,0,1,1,有,無,無,7000,149,,0.0,0,本案件只租透天厝的四樓,RPOOMLTJNHIFFAH28CC
龜山區,土地,文化段193地號,162.08,住,,,1020428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,40000,247,,0.0,0,,RPXPMLTJNHIFFAH66CC
中壢區,建物,桃園縣中壢市民權路３３８號４樓,0.0,住,,,1020428,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960910,128.55,3,2,2,有,有,有,20000,156,坡道平面,31.72,0,,RPWPMLTJNHIFFBH66CC
中壢區,房地(土地+建物),桃園縣中壢市新生路296號15樓,23.14,住,,,1020501,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880914,109.09,2,2,2,有,有,有,15000,138,,0.0,0,,RPWNMLTJNHIFFBH56DC
八德區,建物,桃園縣八德市建國路452巷10號,66.01,,鄉村區,乙種建築用地,1020520,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0700311,109.01,3,2,2,有,無,有,10000,92,,0.0,0,,RPUNMLTJNHIFFFH66CC
蘆竹區,建物,桃園縣蘆竹鄉奉化路68之3號7樓,0.0,住,,,1020516,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0910130,97.31,3,2,2,有,有,有,12854,132,,0.0,0,,RPQPMLTJNHIFFEH98CC
中壢區,房地(土地+建物),桃園縣中壢市延平路427號14樓之5,2.11,其他,,,1020520,土地1建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870113,100.12,2,2,2,有,有,有,9500,95,,0.0,0,,RPVRMLKKNHIFFBH68DC
中壢區,房地(土地+建物),桃園縣中壢市華祥三街21巷123號,48.0,住,,,1020520,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0660924,47.08,3,1,1,無,無,有,11000,234,,0.0,0,,RPXVMLKKNHIFFBH66DC
桃園區,建物,桃園縣桃園市國聖一街51號5樓之6,0.0,住,,,1020501,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,37.52,1,1,1,有,有,有,6500,173,,0.0,0,,RPSRMLKKNHIFFAH28DC
中壢區,建物,桃園縣中壢市復興路46號8樓,0.0,商,,,1020509,土地0建物1車位0,八層,12,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0800507,448.75,0,0,0,無,有,無,35000,78,,0.0,0,,RPPOMLKKNHIFFBH67CC
八德區,房地(土地+建物),桃園縣八德市重慶街177巷22號,32.05,住,,,1020509,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0690922,79.75,1,1,1,有,無,無,12000,150,,0.0,0,,RPQNMLKKNHIFFFH18DC
桃園區,房地(土地+建物),桃園縣桃園市中正路679號1樓,131.0,住,,,1020510,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0650227,226.42,0,1,1,無,無,無,64240,284,,0.0,0,,RPVQMLKKNHIFFAH58EC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉中山路158巷1弄3號,31.17,其他,,,1020510,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840523,192.0,3,2,2,有,有,無,13000,68,,0.0,0,,RPQNMLLKNHIFFEH08CC
大園區,房地(土地+建物)+車位,桃園縣大園鄉領航北路四段372號九樓之3,26.65,住,,,1020501,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970401,26.67,3,2,2,有,有,有,15000,562,坡道平面,0.0,0,,RPPNMLMKNHIFFEH18DC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉奉化路104巷45弄4號,4.69,住,,,1020501,土地1建物1車位0,一層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0841207,31.83,1,1,1,有,有,有,16000,503,,0.0,0,,RPQPMLNKNHIFFEH58DC
八德區,土地,廣福段24地號,121.25,商,,,1020510,土地1建物0車位0,,,店面(店鋪),,,,0.0,6,3,3,有,無,無,80000,660,,0.0,0,租賃標的含為未登記建物有稅籍水電與門牌。含稅金費用。,RPXOMLNKNHIFFFH66DC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉中山北街51號12樓,13.82,其他,,,1020501,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980630,52.72,2,2,1,有,有,有,14000,266,,0.0,0,,RPRPMLNKNHIFFEH58CC
桃園區,房地(土地+建物),桃園縣桃園市中正路1071號七樓之4,22.04,商,,,1020426,土地1建物1車位0,七層,20,辦公商業大樓,見其他登記事項,見其他登記事項,0810123,231.17,0,0,0,無,無,有,45000,195,,0.0,0,,RPTOMLNKNHIFFAH38DC
桃園區,房地(土地+建物),桃園縣桃園市大業路一段451號一樓,21.08,商,,,1020425,土地1建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0821018,99.42,0,0,0,無,無,有,32000,322,,0.0,0,,RPTQMLNKNHIFFAH58DC
桃園區,房地(土地+建物),桃園縣桃園市新埔六街101號13樓,31.16,商,,,1020423,土地1建物1車位0,十三層,25,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0990422,384.79,0,0,0,無,有,無,65000,169,,0.0,0,,RPTRMLNKNHIFFAH68DC
桃園區,房地(土地+建物),桃園縣桃園市新埔六街78號,19.5,商,,,1020419,土地1建物1車位0,一層,15,店面(店鋪),住商用,鋼筋混凝土造,0960725,129.68,0,0,0,無,無,有,47000,362,,0.0,0,,RPWRMLNKNHIFFAH98DC
中壢區,建物,桃園縣中壢市華祥三街21巷123號,48.0,住,,,1020520,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0660924,47.08,3,1,1,有,無,有,11000,234,,0.0,0,,RPSTMLNKNHIFFBH88DC
中壢區,房地(土地+建物),桃園縣中壢市仁福五街2之7號6F,7.04,住,,,1020512,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821122,31.43,3,2,2,有,有,無,9000,286,,0.0,0,,RPUNMLOKNHIFFBH58DC
中壢區,房地(土地+建物)+車位,桃園縣中壢市內江街25號10樓,7.5,住,,,1020505,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011005,48.56,3,2,2,有,有,無,15000,309,坡道平面,0.0,0,,RPXRMLOKNHIFFBH66DC
桃園區,房地(土地+建物)+車位,桃園縣桃園市桃鶯路362之3號,23.47,住,,,1020501,土地1建物1車位1,一層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,1001128,105.63,0,0,0,無,有,無,34091,323,坡道平面,0.0,0,,RPSOMLOKNHIFFAH38DC
龍潭區,房地(土地+建物)+車位,桃園縣大溪鎮百年二街31號2樓,28.33,住,鄉村區,乙種建築用地,1011222,土地2建物3車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860626,130.41,2,2,2,有,有,有,8460,65,坡道平面,36.44,0,,RPTPMLOKNHIFFCH68CC
八德區,房地(土地+建物)+車位,桃園縣八德市義勇街126巷1弄10號4樓,19.01,住,,,1030512,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830809,138.18,3,2,2,有,有,有,12000,87,坡道平面,0.0,0,,RPQNMLPKNHIFFFH58CC
大園區,建物,桃園縣大園鄉三民路2段601號,125.0,,,,1020319,土地0建物1車位0,五層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0830516,279.14,0,0,0,無,無,無,35000,125,,0.0,0,,RPQPMLPKNHIFFEH68CC
桃園區,建物,桃園縣桃園市國際路一段1181號16樓之1,0.0,,,,1020515,土地0建物1車位0,十六層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861128,128.91,4,2,2,有,有,有,12000,93,,0.0,0,,RPUNMLPKNHIFFAH58DC
桃園區,房地(土地+建物),桃園縣桃園市文中路47巷13號5樓,9.24,住,,,1020418,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921031,77.38,2,2,1,有,有,有,12000,155,,0.0,0,,RPPTMLPKNHIFFAH58CC
龜山區,房地(土地+建物),桃園縣龜山鄉德明路79號,5078.95,其他,,,1020510,土地1建物1車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0910703,74.76,0,0,0,無,無,無,20000,268,,0.0,0,,RPQPMLQKNHIFFAH38CC
桃園區,建物,桃園縣桃園市朝陽街一段１５號,0.0,商,,,1020502,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0690110,130.3,0,0,0,無,無,無,22000,169,,0.0,0,,RPQRMLQKNHIFFAH58CC
