編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLNJNHIFFAE27CA,1,148.03,住家用,鋼筋混凝土造,101年10月3日,十八層,十四層 陽台 雨遮
RPPOMLNJNHIFFAE27CA,1,130.08,見其他登記事項,鋼筋混凝土造,101年10月3日,十八層,
RPOSMLLJNHIFFAE37CA,7,143.31,住家用,鋼筋混凝土造,95年2月21日,二十五層,七層 陽台 雨遮
RPOSMLLJNHIFFAE37CA,7,82.54,共有部份,鋼筋混凝土造,95年2月21日,二十五層,
RPVOMLMJNHIFFAE77CA,1,180.55,住家用,鋼筋混凝土造,101年4月11日,二十八層,十四層 陽台 雨遮
RPVOMLMJNHIFFAE77CA,1,101.50,本共有部分之項目有樓梯間、車道、管委會使用空間、門廊、中繼室、公共服務空間、頂蓋型開放空間、防空避難室兼停車空間、防災中心、屋頂突出物等１０項,鋼筋混凝土造,101年4月11日,二十八層,
RPOPMLMJNHIFFAE17CA,1,180.55,住家用,鋼筋混凝土造,101年4月11日,二十八層,十三層 陽台 雨遮
RPOPMLMJNHIFFAE17CA,1,101.50,本共有部分之項目有樓梯間、車道、管委會使用空間、門廊、中繼室、公共服務空間、頂蓋型開放空間、防空避難室兼停車空間、防災中心、屋頂突出物等１０項,鋼筋混凝土造,101年4月11日,二十八層,
RPXOMLMJNHIFFAE97CA,1,132.71,住家用,鋼筋混凝土造,101年4月11日,二十八層,二十七層 陽台 雨遮
RPXOMLMJNHIFFAE97CA,1,77.87,本共有部分之項目有樓梯間、車道、管委會使用空間、門廊、中繼室、公共服務空間、頂蓋型開放空間、防空避難室兼停車空間、防災中心、屋頂突出物等１０項,鋼筋混凝土造,101年4月11日,二十八層,
RPWOMLNJNHIFFAE97CA,7,59.18,住家用,鋼筋混凝土造,94年10月27日,十五層,八層 陽台
RPWOMLNJNHIFFAE97CA,7,21.69,共有部份,鋼筋混凝土造,94年10月27日,十五層,
RPVOMLSJNHIFFAE38CA,18,101.48,住家用,鋼筋混凝土造,84年1月26日,十六層,十三層 陽台
RPVOMLSJNHIFFAE38CA,18,30.12,見使用執照,鋼筋混凝土造,84年1月26日,十六層,
RPUOMLSJNHIFFAE28CA,34,82.91,,鋼筋混凝土造,68年3月14日,五層,一層 騎樓
RPRPMLSJNHIFFAE08CA,7,78.63,住家用,鋼筋混凝土造,95年4月14日,十五層,四層 陽台 雨遮
RPRPMLSJNHIFFAE08CA,7,47.18,共有部份,鋼筋混凝土造,95年4月14日,十五層,
RPPOMLPJNHIFFAE47CA,4,43.11,住家用,鋼筋混凝土造,98年3月25日,十五層,三層 雨遮
RPQOMLTJNHIFFAE97CA,45,115.10,,加強磚造,56年12月25日,三層,一層 二層 三層
RPWOMLTJNHIFFAE58CA,9,90.66,住家用,鋼筋混凝土造,92年10月22日,十四層,六層 陽台 雨遮
RPWOMLTJNHIFFAE58CA,9,38.55,共有部份,鋼筋混凝土造,92年10月22日,十四層,
RPSOMLKKNHIFFAE37CA,52,54.86,,加強磚造,49年12月2日,二層,一層 二層
RPUNMLMKNHIFFAE67CA,,139.59,住家用,鋼筋混凝土造,101年11月7日,十五層,八層 陽台 雨遮
