鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
台東市,土地,合江段178-1地號,209.55,其他,鄉村區,乙種建築用地,1020416,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1150000,5488,,0.0,0,,RPTOMLMJNHIFFAV66CA,0.0,0.0,0.0,,
台東市,土地,台東段451-34地號,318.0,住,,,1020327,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6300000,19811,,0.0,0,含增建或未登記建物。,RPQNMLNJNHIFFAV98CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),台東縣台東巿長安街１８５號一樓,25.46,住,,,1020409,土地1建物1車位0,一層，二層，騎樓，夾層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼骨混凝土造,0840926,133.9,2,2,3,有,無,3800000,28379,,0.0,0,,RPUNMLTJNHIFFAV37CA,102.3,3.59,3.29,,
卑南鄉,房地(土地+建物),台東縣台東巿和平路２２６號,83.0,,特定農業區,甲種建築用地,1020419,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,07005,137.72,3,2,2,有,無,1600000,11618,,0.0,0,,RPWNMLKKNHIFFAV76CA,137.72,0.0,0.0,,
台東市,房地(土地+建物),台東縣台東巿文心街５２號二樓之一,26.7,住,,,1020000,土地2建物1車位0,二層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840217,109.58,3,2,2,有,無,2700000,24640,,0.0,0,,RPPOMLRKNHIFFAV86CA,96.64,1.79,11.15,,
台東市,土地,豐工段48地號,8623.92,工,,,1020402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,65000000,7537,,0.0,0,,RPQOMLPJOHIFFAV76CA,0.0,0.0,0.0,,
東河鄉,土地,大馬段481地號,3642.0,,風景區,農牧用地,1020330,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7350000,2018,,0.0,0,,RPRNMLQJNHIFFBV86CA,0.0,0.0,0.0,,
成功鎮,房地(土地+建物),台東縣成功鎮三民路９６號,104.01,住,,,1020422,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0780522,136.82,3,1,2,有,無,2900000,21196,,0.0,0,,RPPNMLOLNHIFFBV66CA,136.82,0.0,0.0,,
關山鎮,土地,新福段1042地號,20342.91,農,特定農業區,農牧用地,1020401,土地17建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,885,,0.0,0,,RPRNMLMJNHIFFCV56CA,0.0,0.0,0.0,,
