鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
朴子市,房地(土地+建物),嘉義縣朴子市鴨母寮４３１號,83.0,其他,特定農業區,甲種建築用地,1020409,土地1建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土加強磚造,0730426,183.72,3,1,2,有,無,2450000,13336,,0.0,0,,RPQNMLNJNHIFFBQ58CA,177.72,6.0,0.0,,
布袋鎮,房地(土地+建物),嘉義縣布袋鎮海平街８８號,90.0,住,,,1020418,土地1建物1車位0,全,三層,透天厝,住商用,見其他登記事項,0790416,127.48,3,2,2,有,無,2000000,15689,,0.0,0,,RPQNMLKMNHIFFBQ58CA,112.48,15.0,0.0,,
大林鎮,房地(土地+建物),嘉義縣大林鎮三和里１１鄰中興路二段４７５巷１４號,177.05,,鄉村區,乙種建築用地,1020409,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0861002,168.76,4,2,3,有,無,3000000,17777,,0.0,0,,RPTOMLMJNHIFFCQ98CA,160.64,8.12,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉北斗村新正五街１３３號一樓,44.6,,鄉村區,乙種建築用地,1020330,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0910725,109.92999999999999,3,2,2,有,有,1860000,16920,,0.0,0,,RPQNMLPJNHIFFCQ88CA,0.0,0.0,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉金興村２鄰立德街４４號,86.95,住,,,1020419,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700212,96.6,3,1,2,有,無,1100000,11387,,0.0,0,,RPPNMLOKNHIFFCQ78CA,96.6,0.0,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉東榮村中庄２０之３８號,87.0,住,,,1020406,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010523,201.07,4,2,3,有,無,7100000,35311,,0.0,0,,RPUNMLKLNHIFFCQ98CA,179.68,21.39,0.0,,
新港鄉,房地(土地+建物),嘉義縣新港鄉三間村７鄰三間厝５２０號,100.54,住,工業區,丁種建築用地,1020227,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0910703,210.78,3,2,2,有,無,4100000,19452,,0.0,0,,RPWOMLNLNHIFFCQ96CA,195.7,15.08,0.0,,
水上鄉,土地,十一指厝段順興小段280地號,3739.0,,特定農業區,農牧用地,1020408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,936,,0.0,0,,RPXOMLQJNHIFFDQ27CA,0.0,0.0,0.0,,
中埔鄉,土地,金蘭段361地號,959.32,,特定農業區,農牧用地,1020330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1740000,1814,,0.0,0,,RPRNMLSJNHIFFDQ76CA,0.0,0.0,0.0,,
中埔鄉,土地,金蘭段155地號,8372.56,,特定農業區,農牧用地,1020311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12600000,1505,,0.0,0,,RPSNMLSJNHIFFDQ86CA,0.0,0.0,0.0,,
中埔鄉,土地,石段327地號,735.0,,山坡地保育區,農牧用地,1020419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,110000,150,,0.0,0,,RPUNMLSJNHIFFDQ07CA,0.0,0.0,0.0,,
