編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLOKNHIFFAG08CA,,196.74,住家用,鋼筋混凝土造,102年1月9日,三層,一層 二層 三層 陽台
RPWOMLMJNHIFFAG08CA,15,110.27,住家用,鋼筋混凝土造,87年6月2日,四層,三層 四層 陽台
RPWOMLMJNHIFFAG08CA,15,43.10,防空避難室.停車場.梯間.共同使用部份,鋼筋混凝土造,87年6月2日,四層,
RPSPMLTJNHIFFBG58CA,20,28.25,住家用,鋼筋混凝土造,81年11月10日,七層,六層 陽台
RPSPMLTJNHIFFBG58CA,20,18.64,共有部份,鋼筋混凝土造,81年11月10日,七層,
RPVNMLNJNHIFFBG08CA,14,94.71,住家用,鋼筋混凝土造,88年8月31日,九層,九層 陽台
RPVNMLNJNHIFFBG08CA,14,44.76,共有部份,鋼筋混凝土造,88年8月31日,九層,
RPQNMLNJNHIFFAG47CA,25,186.62,農舍,鋼筋混凝土加強磚造,77年6月21日,二層,
RPXOMLRJNHIFFAG68CA,1,369.29,農舍、農業資材室,鋼筋混凝土造,101年4月24日,二層,一層 二層 陽台
RPSNMLPJNHIFFBG97CA,2,225.10,見其他登記事項,鋼筋混凝土造,99年12月17日,三層,
RPWQMLTJNHIFFBG09CA,19,93.16,住家用,鋼筋混凝土造,83年3月3日,七層,三層 陽台
RPWQMLTJNHIFFBG09CA,19,25.01,共有部份,鋼筋混凝土造,83年3月3日,七層,
RPWQMLTJNHIFFBG09CA,19,15.01,共有部份,鋼筋混凝土造,83年3月3日,七層,
RPROMLKKNHIFFBG57CA,18,89.62,住家用,鋼筋混凝土造,84年9月25日,七層,五層 陽台
RPROMLKKNHIFFBG57CA,18,14.35,共有部份,鋼筋混凝土造,84年9月25日,七層,
RPROMLKKNHIFFBG57CA,18,20.69,共有部份,鋼筋混凝土造,84年9月25日,七層,
RPXNMLPKNHIFFBG58CA,18,147.37,住家用,鋼筋混凝土造,84年3月28日,三層,一層 二層 三層 陽台 平台
RPXPMLQJNHIFFAG78DA,22,129.00,住家用,鋼筋混凝土造,80年6月19日,七層,一層
RPXPMLQJNHIFFAG78DA,22,69.46,公共設施,鋼筋混凝土造,80年6月19日,七層,
RPTPMLNKNHIFFAG08CA,31,98.58,住家用,鋼筋混凝土造,70年12月29日,五層,一層
RPPOMLNJNHIFFBG77EA,33,102.26,住家用,鋼筋混凝土加強磚造,69年9月9日,四層,
RPWNMLMJNHIFFBG28EA,19,57.16,住家用,鋼筋混凝土造,83年7月30日,七層,二層 陽台
RPWNMLMJNHIFFBG28EA,19,17.00,共有部份,鋼筋混凝土造,83年7月30日,七層,
RPQOMLNJNHIFFBG87EA,19,69.27,住家用,鋼筋混凝土造,83年9月5日,五層,
RPQOMLNJNHIFFBG87EA,19,7.78,共有部份,鋼筋混凝土造,83年9月5日,五層,
RPVPMLTJNHIFFBG88CA,35,210.30,住商用,鋼筋混凝土加強磚造,67年6月10日,三層,
RPSNMLNKNHIFFBG08EA,2,220.40,見其他登記事項,鋼筋混凝土造,100年6月1日,四層,
RPUOMLPKNHIFFBG48DA,18,88.35,住家用,鋼筋混凝土造,84年4月10日,八層,二層 陽台
RPUOMLPKNHIFFBG48DA,18,14.93,共有部份,鋼筋混凝土造,84年4月10日,八層,
RPUOMLPKNHIFFBG48DA,18,17.16,共有部份,鋼筋混凝土造,84年4月10日,八層,
RPWNMLTJNHIFFBG98EA,36,99.27,住家用,鋼筋混凝土加強磚造,66年7月26日,一層,一層 騎樓
RPSOMLMJNHIFFAG87EA,19,80.54,住家用,鋼筋混凝土造,83年3月23日,五層,五層 陽台
RPSOMLMJNHIFFAG87EA,19,5.21,樓梯間、屋頂突出物,鋼筋混凝土造,83年3月23日,五層,
RPSOMLMJNHIFFAG87EA,19,15.04,停車場、防空避難室、管理室,鋼筋混凝土造,83年3月23日,五層,
RPXOMLMJNHIFFBG38DA,30,88.20,見其他登記事項,鋼筋混凝土造,72年5月11日,五層,五層 陽台
RPXOMLMJNHIFFBG38DA,30,5.76,共有部份,鋼筋混凝土造,72年5月11日,五層,
RPVPMLQJNHIFFAG58DA,37,118.00,住家用,鋼筋混凝土加強磚造,65年2月16日,二層,一層 二層
RPTNMLRJNHIFFBG28CA,20,227.53,住家用,鋼筋混凝土造,82年5月17日,三層,一層 二層 三層 陽台 平台 見其他登記事項
RPQQMLTJNHIFFBG48CA,28,106.70,住家用,鋼筋混凝土加強磚造,74年4月15日,二層,一層 二層 騎樓
RPVOMLMJNHIFFAG97CA,18,48.54,住家用,鋼筋混凝土造,84年1月27日,五層,三層 陽台 夾層
RPVOMLMJNHIFFAG97CA,18,10.46,通道、梯間、共同使用部份,鋼筋混凝土造,84年1月27日,五層,
RPOQMLRJNHIFFAG97CA,,177.20,住家用,鋼筋混凝土造,101年10月26日,三層,一層 二層 三層 陽台 雨遮
RPPQMLRJNHIFFAG08CA,,177.20,住家用,鋼筋混凝土造,101年10月26日,三層,一層 二層 三層 陽台 雨遮
RPTNMLKKNHIFFBG67CA,2,314.75,農舍、樓梯間,鋼筋混凝土造,100年5月27日,二層,一層 二層 陽台 平台 見其他登記事項
RPSRMLTJNHIFFBG78CA,19,88.98,住家用,鋼筋混凝土造,83年10月5日,七層,
RPSRMLTJNHIFFBG78CA,19,10.72,共有部份,鋼筋混凝土造,83年10月5日,七層,
RPSRMLTJNHIFFBG78CA,19,.45,共有部份,鋼筋混凝土造,83年10月5日,七層,
RPVNMLKKNHIFFBG87CA,37,93.72,住家用,鋼筋混凝土加強磚造,65年10月15日,二層,一層 二層
RPTRMLTJNHIFFBG88CA,9,71.87,住家用,鋼筋混凝土造,93年1月8日,九層,六層 陽台
RPTRMLTJNHIFFBG88CA,9,40.63,共有部份,鋼筋混凝土造,93年1月8日,九層,
RPTNMLNJNHIFFAG77CA,37,87.99,住家用,鋼筋混凝土加強磚造,65年4月30日,二層,一層 二層
RPRQMLTJNHIFFBG58CA,20,207.03,住家用,鋼筋混凝土造,82年4月8日,四層,一層 二層 三層 四層 陽台
RPPOMLKKNHIFFBG37CA,16,43.22,住家用,鋼筋混凝土造,86年10月17日,八層,三層 陽台
RPPOMLKKNHIFFBG37CA,16,22.02,共有部份,鋼筋混凝土造,86年10月17日,八層,
RPUOMLPKNHIFFAG28CA,1,155.18,住家用,鋼筋混凝土造,101年9月24日,三層,一層 二層 三層 陽台
RPVOMLPKNHIFFAG38CA,8,132.31,一般零售場所,鋼筋混凝土造,94年9月13日,四層,三層 四層 陽台 雨遮
RPVOMLPKNHIFFAG38CA,8,13.92,公共設施﹝梯間﹞,鋼筋混凝土造,94年9月13日,四層,
RPVQMLKKNHIFFBG18CA,1,199.24,住宅、樓梯間,鋼筋混凝土造,101年1月3日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項
RPWQMLKKNHIFFBG28CA,2,208.74,農舍,鋼筋混凝土造、鋼鐵造有牆,100年3月30日,三層,一層 二層 三層 陽台
RPORMLKKNHIFFBG57CA,18,226.66,住家、停車場,鋼筋混凝土造,83年12月6日,四層,一層 二層 三層 四層 陽台
RPOPMLNKNHIFFBG67CA,36,102.18,住家用,鋼筋混凝土加強磚造,66年1月5日,二層,一層 二層 騎樓
RPOOMLKKNHIFFBG27CA,18,32.15,住家用,鋼筋混凝土造,84年4月13日,六層,四層 陽台
RPOOMLKKNHIFFBG27CA,18,8.19,共有部份,鋼筋混凝土造,84年4月13日,六層,
RPOOMLKKNHIFFBG27CA,18,8.04,共有部份,鋼筋混凝土造,84年4月13日,六層,
RPRQMLKKNHIFFBG77CA,17,39.28,住家用,鋼筋混凝土造,85年10月14日,十層,九層 陽台
RPRQMLKKNHIFFBG77CA,17,10.42,共有部份,鋼筋混凝土造,85年10月14日,十層,
RPRQMLKKNHIFFBG77CA,17,7.07,共有部份,鋼筋混凝土造,85年10月14日,十層,
RPSOMLRKNHIFFBG38CA,3,190.98,住家用,鋼骨鋼筋混凝土造,99年9月13日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPSOMLLLNHIFFBG87CA,4,184.73,見其他登記事項,鋼筋混凝土造,97年10月3日,四層,
RPQNMLQKNHIFFBG97CA,19,174.94,住家用,鋼筋混凝土加強磚造,83年2月25日,二層,一層 二層 陽台 平台 見其他登記事項
RPRNMLKKNHIFFBG57DA,16,88.34,住家用,鋼筋混凝土造,85年12月20日,七層,七層
RPRNMLKKNHIFFBG57DA,17,42.67,共有部份,鋼筋混凝土造,85年2月20日,七層,
RPRNMLKKNHIFFBG57DA,16,16.04,共有部份,鋼筋混凝土造,85年12月20日,七層,
RPRNMLKKNHIFFBG57DA,16,1.26,共有部份,鋼筋混凝土造,85年12月20日,七層,
RPUOMLOKNHIFFAG38EA,,222.04,住家用,鋼筋混凝土造,102年2月7日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLKKNHIFFBG37DA,7,302.30,住商用,鋼筋混凝土造,95年7月21日,三層,一層 二層 三層 騎樓 見其他登記事項
RPVOMLNJNHIFFAG28EA,5,50.11,住家用,鋼筋混凝土造,97年5月19日,六層,三層 陽台
RPVOMLNJNHIFFAG28EA,5,16.51,機械室．停車空間,鋼筋混凝土造,97年5月19日,六層,
RPVOMLNJNHIFFAG28EA,5,7.91,梯間．通道,鋼筋混凝土造,97年5月19日,六層,
RPTOMLNJNHIFFAG08EA,25,170.94,住家用,鋼筋混凝土造,77年4月18日,三層,一層 二層 三層 騎樓
RPPPMLQJNHIFFAG08EA,35,101.86,住家用,加強磚造,67年7月31日,二層,一層 二層
RPUOMLTJNHIFFBG88EA,35,96.76,住家用,鋼筋混凝土加強磚造,67年6月23日,二層,
RPPRMLRKNHIFFBG48DA,15,24.06,住家用,鋼筋混凝土造,86年12月12日,八層,一層
RPPRMLRKNHIFFBG48DA,15,3.16,共有部份,鋼筋混凝土造,86年12月12日,八層,
RPPRMLRKNHIFFBG48DA,15,8.04,共有部份,鋼筋混凝土造,86年12月12日,八層,
RPOPMLRLNHIFFAG08CA,34,103.66,住家用,鋼筋混凝土造,68年2月14日,二層,一層 二層 屋頂突出物
RPXOMLRLNHIFFAG88CA,9,236.16,見其他登記事項,鋼筋混凝土造,93年5月31日,四層,
RPTOMLLLNHIFFBG97CA,4,24.36,辦公室,鋼筋混凝土造,97年12月31日,十三層,十三層 見其他登記事項
RPTOMLLLNHIFFBG97CA,4,15.32,共有部份,鋼筋混凝土造,97年12月31日,十三層,
