編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQPMLTLNHIFFAW47CA,,86.25,集合住宅,鋼筋混凝土造,102年3月5日,三層,二層 陽台
RPQPMLTLNHIFFAW47CA,,8.34,共有部分：本共有部分之項目計有樓梯間一項。,鋼筋混凝土造,102年3月5日,三層,
RPRPMLTLNHIFFAW57CA,,86.25,集合住宅,鋼筋混凝土造,102年3月5日,三層,三層 陽台
RPRPMLTLNHIFFAW57CA,,8.34,共有部分：本共有部分之項目計有樓梯間一項。,鋼筋混凝土造,102年3月5日,三層,
RPSPMLTLNHIFFAW67CA,,86.88,集合住宅,鋼筋混凝土造,102年3月5日,三層,二層 陽台
RPSPMLTLNHIFFAW67CA,,8.34,共有部分：本共有部分之項目計有樓梯間一項。,鋼筋混凝土造,102年3月5日,三層,
RPSNMLNKNHIFFAW86DA,,85.79,集合住宅,鋼筋混凝土造,102年1月23日,3,三層 陽台
RPSNMLNKNHIFFAW86DA,,36.77,集合住宅,鋼筋混凝土造,102年1月23日,3,三層 陽台
RPXNMLOKNHIFFAW47DA,3,75.20,集合住宅,鋼筋混凝土造,99年1月21日,三層,二層 陽台
RPXNMLOKNHIFFAW47DA,3,10.48,共有部份，本共有部分之項目有樓梯間１項。,鋼筋混凝土造,99年1月21日,三層,
RPOOMLPKNHIFFAW66CA,7,85.29,集合住宅,鋼筋混凝土造,95年3月29日,三層,一層 陽台
RPOOMLPKNHIFFAW66CA,7,7.47,陽台、樓梯間、屋頂突出物,鋼筋混凝土造,95年3月29日,三層,
RPQPMLMLNHIFFAW76CA,,190.95,集合住宅,鋼筋混凝土造,102年2月5日,三層,一層 二層 三層 陽台
RPROMLMLNHIFFAW76CA,,107.38,集合住宅,鋼筋混凝土造,102年2月5日,三層,一層
RPROMLMLNHIFFAW76CA,,7.96,共有部分：本共有部分之項目有樓梯間等一項。,鋼筋混凝土造,102年2月5日,三層,
RPSPMLMLNHIFFAW96CA,,190.95,集合住宅,鋼筋混凝土造,102年2月5日,三層,一層 二層 三層 陽台
RPXNMLMLNHIFFAW27CA,,108.51,集合住宅,鋼筋混凝土造,102年2月5日,三層,二層 陽台
RPXNMLMLNHIFFAW27CA,,7.96,共有部分：本共有部分之項目有樓梯間等一項。,鋼筋混凝土造,102年2月5日,三層,
RPPOMLMLNHIFFAW56CA,,108.51,集合住宅,鋼筋混凝土造,102年2月5日,三層,二層 陽台
RPPOMLMLNHIFFAW56CA,,7.96,共有部分：本共有部分之項目有樓梯間等一項。,鋼筋混凝土造,102年2月5日,三層,
RPTOMLMLNHIFFAW96CA,,105.51,集合住宅,鋼筋混凝土造,102年2月5日,三層,一層
RPTOMLMLNHIFFAW96CA,,7.96,共有部分：本共有部分之項目有樓梯間等一項。,鋼筋混凝土造,102年2月5日,三層,
RPVOMLMLNHIFFAW17CA,,104.90,集合住宅,鋼筋混凝土造,102年2月5日,三層,三層 陽台
RPVOMLMLNHIFFAW17CA,,7.96,共有部分：本共有部分之項目有樓梯間等一項。,鋼筋混凝土造,102年2月5日,三層,
RPOPMLMLNHIFFAW56CA,,190.95,集合住宅,鋼筋混凝土造,102年2月5日,三層,一層 二層 三層 陽台
RPRNMLLMNHIFFAW66CA,,174.73,集合住宅,鋼筋混凝土造,102年2月5日,三層,一層 二層 三層 陽台
RPQNMLKMNHIFFAW09CA,5,260.87,集合住宅,鋼筋混凝土造,97年11月5日,三層,一層 二層 三層 陽台 屋頂突出物 地下一層
RPQOMLOJOHIFFAW76CA,2,55.05,一般零售場所、停車空間,鋼筋混凝土造,100年7月5日,五層,一層 陽台
RPQOMLOJOHIFFAW76CA,2,12.02,共有部分：本共有部分之項目有安全梯、梯廳、昇降機、機房等四項。,鋼筋混凝土造,100年7月5日,五層,
RPTNMLRLNHIFFAW47DA,,57.12,辦公室,鋼筋混凝土造,102年2月23日,五層,二層 陽台 雨遮
RPTNMLRLNHIFFAW47DA,,12.96,共有部分：本共有部分計有梯廳、安全梯、昇降機、機械室、水塔間等五項。,鋼筋混凝土造,102年2月23日,五層,
RPVNMLRLNHIFFAW67DA,,57.12,辦公室,鋼筋混凝土造,102年2月23日,五層,四層 陽台 雨遮
RPVNMLRLNHIFFAW67DA,,12.96,共有部分：本共有部分計有梯廳、安全梯、昇降機、機械室、水塔間等五項。,鋼筋混凝土造,102年2月23日,五層,
RPOOMLRLNHIFFAW07DA,,57.12,辦公室,鋼筋混凝土造,102年2月23日,五層,三層 陽台 雨遮
RPOOMLRLNHIFFAW07DA,,12.96,共有部分：本共有部分計有梯廳、安全梯、昇降機、機械室、水塔間等五項。,鋼筋混凝土造,102年2月23日,五層,
RPXNMLRLNHIFFAW87DA,,57.12,辦公室,鋼筋混凝土造,102年2月23日,五層,四層 陽台 雨遮
RPXNMLRLNHIFFAW87DA,,12.96,共有部分：本共有部分計有梯廳、安全梯、昇降機、機械室、水塔間等五項。,鋼筋混凝土造,102年2月23日,五層,
RPPOMLRLNHIFFAW17DA,,57.12,辦公室,鋼筋混凝土造,102年2月23日,五層,二層 陽台 雨遮
RPPOMLRLNHIFFAW17DA,,12.96,共有部分：本共有部分計有梯廳、安全梯、昇降機、機械室、水塔間等五項。,鋼筋混凝土造,102年2月23日,五層,
RPXNMLKMNHIFFAW17CA,,94.52,集合住宅,鋼筋混凝土造,102年3月19日,七層,二層 陽台
RPXNMLKMNHIFFAW17CA,,19.60,共有部分：本共有部分之項目有梯間、梯廳、電梯間、電梯機房、水箱、蓄水池、發電機室、消防室、台電管道間、電信室、防空避難室等１１項。,鋼筋混凝土造,102年3月19日,七層,
RPOOMLKMNHIFFAW98CA,,94.52,集合住宅,鋼筋混凝土造,102年3月19日,七層,三層 陽台
RPOOMLKMNHIFFAW98CA,,19.60,共有部分：本共有部分之項目有梯間、梯廳、電梯間、電梯機房、水箱、蓄水池、發電機室、消防室、台電管道間、電信室、防空避難室等１１項。,鋼筋混凝土造,102年3月19日,七層,
RPPOMLKMNHIFFAW09CA,,94.52,集合住宅,鋼筋混凝土造,102年3月19日,七層,四層 陽台
RPPOMLKMNHIFFAW09CA,,19.60,共有部分：本共有部分之項目有梯間、梯廳、電梯間、電梯機房、水箱、蓄水池、發電機室、消防室、台電管道間、電信室、防空避難室等１１項。,鋼筋混凝土造,102年3月19日,七層,
RPQOMLKMNHIFFAW56CA,,94.52,集合住宅,鋼筋混凝土造,102年3月19日,七層,五層 陽台
RPQOMLKMNHIFFAW56CA,,19.60,共有部分：本共有部分之項目有梯間、梯廳、電梯間、電梯機房、水箱、蓄水池、發電機室、消防室、台電管道間、電信室、防空避難室等１１項。,鋼筋混凝土造,102年3月19日,七層,
RPROMLKMNHIFFAW66CA,,94.52,集合住宅,鋼筋混凝土造,102年3月19日,七層,六層 陽台
RPROMLKMNHIFFAW66CA,,19.60,共有部分：本共有部分之項目有梯間、梯廳、電梯間、電梯機房、水箱、蓄水池、發電機室、消防室、台電管道間、電信室、防空避難室等１１項。,鋼筋混凝土造,102年3月19日,七層,
RPSOMLRLNHIFFAW47DA,,81.57,店舖、辦公室,鋼筋混凝土造,102年2月23日,五層,一層 雨遮 見其他登記事項
RPSOMLRLNHIFFAW47DA,,19.21,共有部分：本共有部分計有梯廳、安全梯、昇降機、機械室、水塔間等五項。,鋼筋混凝土造,102年2月23日,五層,
RPQOMLRLNHIFFAW27DA,,52.55,辦公室,鋼筋混凝土造,102年2月23日,五層,五層 陽台 雨遮
RPQOMLRLNHIFFAW27DA,,52.55,辦公室,鋼筋混凝土造,102年2月23日,五層,五層 陽台 雨遮
RPQOMLRLNHIFFAW27DA,,34.35,共有部分：本共有部分計有梯廳、安全梯、昇降機、機械室、水塔間等五項。,鋼筋混凝土造,102年2月23日,五層,
RPPNMLKMNHIFFAW98CA,1,194.37,住家用,鋼筋混凝土造,101年10月18日,三層,一層 二層 三層 陽台 屋頂突出物
RPROMLRLNHIFFAW37DA,,81.57,店舖、辦公室,鋼筋混凝土造,102年2月23日,五層,一層 雨遮 見其他登記事項
RPROMLRLNHIFFAW37DA,,19.21,共有部分：本共有部分計有梯廳、安全梯、昇降機、機械室、水塔間等五項。,鋼筋混凝土造,102年2月23日,五層,
RPXNMLPJOHIFFAW47CA,,60.21,集合住宅,鋼筋混凝土造,101年11月22日,五層,一層
RPXNMLPJOHIFFAW47CA,,.00,共有部分：本共有部分之項目計有梯廳一項。,鋼筋混凝土造,101年11月22日,五層,
RPXNMLPJOHIFFAW47CA,,17.36,共有部分：本共有部分之項目計有安全梯、梯廳、昇降機、樓梯間、電梯機房等五項。,鋼筋混凝土造,101年11月22日,五層,
RPXNMLLMNHIFFAW27CA,,90.87,集合住宅,鋼筋混凝土造,102年3月19日,七層,七層 陽台
RPXNMLLMNHIFFAW27CA,,19.05,共有部分：本共有部分之項目有梯間、梯廳、電梯間、電梯機房、水箱、蓄水池、發電機室、消防室、台電管道間、電信室、防空避難室等１１項。,鋼筋混凝土造,102年3月19日,七層,
RPPNMLLLOHIFFAW56DA,45,120.80,住家用,鋼筋混凝土加強磚造、瓦房,57年1月1日,一層,一層
RPRNMLPJOHIFFAW86CA,27,39.46,住商用,鋼筋混凝土造,75年3月30日,三層,一層 騎樓
RPTNMLLKOHIFFAW76CA,19,89.31,住家用,鋼筋混凝土加強磚造,83年10月12日,三層,一層 二層 三層 陽台 平台
RPWNMLKMNHIFFAW07CA,,207.96,集合住宅,鋼筋混凝土造,102年1月23日,三層,一層 二層 三層 陽台 雨遮
RPTNMLLMNHIFFAW86CA,,90.87,集合住宅,鋼筋混凝土造,102年3月19日,七層,七層 陽台
RPTNMLLMNHIFFAW86CA,,19.05,共有部分：本共有部分之項目有梯間、梯廳、電梯間、電梯機房、水箱、蓄水池、發電機室、消防室、台電管道間、電信室、防空避難室等１１項。,鋼筋混凝土造,102年3月19日,七層,
RPWNMLLMNHIFFAW17CA,,94.52,集合住宅,鋼筋混凝土造,102年3月19日,七層,六層 陽台
RPUNMLLMNHIFFAW96CA,,94.52,集合住宅,鋼筋混凝土造,102年3月19日,七層,五層 陽台
RPWNMLLMNHIFFAW17CA,,19.60,共有部分：本共有部分之項目有梯間、梯廳、電梯間、電梯機房、水箱、蓄水池、發電機室、消防室、台電管道間、電信室、防空避難室等１１項。,鋼筋混凝土造,102年3月19日,七層,
RPUNMLLMNHIFFAW96CA,,19.60,共有部分：本共有部分之項目有梯間、梯廳、電梯間、電梯機房、水箱、蓄水池、發電機室、消防室、台電管道間、電信室、防空避難室等１１項。,鋼筋混凝土造,102年3月19日,七層,
RPSNMLLMNHIFFAW76CA,,94.52,集合住宅,鋼筋混凝土造,102年3月19日,七層,三層 陽台
RPSNMLLMNHIFFAW76CA,,19.60,共有部分：本共有部分之項目有梯間、梯廳、電梯間、電梯機房、水箱、蓄水池、發電機室、消防室、台電管道間、電信室、防空避難室等１１項。,鋼筋混凝土造,102年3月19日,七層,
RPQNMLRJOHIFFAW07DA,14,61.20,住商用,鋼筋混凝土造,88年5月28日,6,一層 二層 陽台 平台
RPQNMLRJOHIFFAW07DA,14,19.39,防空避難室及公共設施,鋼筋混凝土造,88年5月28日,六層,
RPQNMLOKOHIFFAW86DA,,348.29,農舍,鋼筋混凝土造,102年5月6日,二層,一層 二層 陽台 屋頂突出物
RPSPMLTKOHIFFAW67CA,35,120.36,住家用,鋼筋混凝土造,67年8月15日,一層,
RPTNMLTKOHIFFAW57CA,20,147.24,住家用,鋼筋混凝土加強磚造,82年10月13日,二層,一層 二層
RPVNMLKLOHIFFAW96CA,19,195.86,住家用,鋼筋混凝土加強磚造,83年11月4日,三層,一層 二層 三層 陽台 露台
RPOOMLKLOHIFFAW98CA,,140.69,見其他登記事項,鋼筋混凝土造,102年1月11日,三層,一層 二層 三層 見其他登記事項
RPQNMLRLOHIFFAW17CA,17,210.55,住商用,鋼筋混凝土造,85年1月10日,三層,一層 二層 三層 陽台
RPPNMLMLPHIFFAW76DA,,170.82,住家用,鋼筋混凝土造,101年12月26日,三層,
RPPNMLRJPHIFFAW96CA,19,290.83,住家用,鋼筋混凝土加強磚造,83年4月28日,三層,一層 二層 三層 陽台
RPVNMLRJPHIFFAW57CA,5,218.83,集合住宅、停車空間,鋼筋混凝土造,97年10月29日,四層,一層 二層 三層 四層 陽台 雨遮
RPRNMLOJPHIFFAW96DA,19,116.15,住家用,鋼筋混凝土加強磚造,83年8月27日,三層,一層 二層 三層
RPPNMLPKPHIFFAW86CA,,73.81,集合住宅,鋼筋混凝土造,102年5月19日,五層,一層 陽台
RPPNMLPKPHIFFAW86CA,,13.07,共有部分：本共有部分之項目有樓梯間、水箱兩項。,鋼筋混凝土造,102年5月19日,五層,
RPWNMLNKPHIFFAW37CA,49,159.18,住商用,鋼筋混凝土造,53年12月30日,二層,
RPPNMLTJPHIFFAW17CA,,94.52,集合住宅,鋼筋混凝土造,102年3月19日,七層,四層 陽台
RPPNMLTJPHIFFAW17CA,,19.60,共有部分：本共有部分之項目有梯間、梯廳、電梯間、電梯機房、水箱、蓄水池、發電機室、消防室、台電管道間、電信室、防空避難室等１１項。,鋼筋混凝土造,102年3月19日,七層,
RPRNMLLKPHIFFAW76DA,26,82.14,住家用,鋼筋混凝土加強磚造,76年5月20日,二層,一層 二層 平台 屋頂突出物
RPSNMLSKPHIFFAW57DA,3,66.13,集合住宅,鋼筋混凝土造,99年11月8日,四層,三層 陽台 雨遮
RPSNMLSKPHIFFAW57DA,3,8.91,共有部分，本共有部分之項目有樓梯間、雨遮等２項,鋼筋混凝土造,99年11月8日,四層,
RPSNMLPKPHIFFAW17CA,,73.81,集合住宅,鋼筋混凝土造,102年5月19日,五層,三層 陽台
RPSNMLPKPHIFFAW17CA,,13.07,共有部分：本共有部分之項目有樓梯間、水箱兩項。,鋼筋混凝土造,102年5月19日,五層,
RPRNMLPKPHIFFAW07CA,,73.81,集合住宅,鋼筋混凝土造,102年5月19日,五層,二層 陽台
RPRNMLPKPHIFFAW07CA,,13.07,共有部分：本共有部分之項目有樓梯間、水箱兩項。,鋼筋混凝土造,102年5月19日,五層,
RPVNMLPKPHIFFAW47CA,,73.81,集合住宅,鋼筋混凝土造,102年5月19日,五層,五層 陽台
RPVNMLPKPHIFFAW47CA,,13.07,共有部分：本共有部分之項目有樓梯間、水箱兩項。,鋼筋混凝土造,102年5月19日,五層,
RPRNMLRKPHIFFAW27CA,24,164.08,住家用,加強磚造,78年5月21日,一層,一層
RPSNMLRKPHIFFAW37CA,28,172.68,店屋,鋼筋混凝土造,73年12月24日,三層,一層 二層 三層 陽台
RPUNMLPKPHIFFAW37CA,5,88.81,集合住宅,鋼筋混凝土造,97年12月11日,五層,五層 陽台
RPUNMLPKPHIFFAW37CA,5,9.56,梯間、水箱,鋼筋混凝土造,97年12月11日,五層,
RPTNMLPKPHIFFAW27CA,,73.81,集合住宅,鋼筋混凝土造,102年5月19日,五層,四層 陽台
RPTNMLPKPHIFFAW27CA,,13.07,共有部分：本共有部分之項目有樓梯間、水箱兩項。,鋼筋混凝土造,102年5月19日,五層,
