編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQTMLNJNHIFFAD77CA,11,241.76,住家用,鋼筋混凝土造,91年9月16日,四層,一層 二層 三層 四層 陽台
RPPNMLQJNHIFFAD37CA,9,210.00,住宅、停車空間,ＲＣ造,93年10月7日,五層,一層 二層 三層 四層 五層 陽台
RPVNMLOJNHIFFAD77CA,20,144.38,住商用,鋼筋混凝土造,82年9月20日,六層,一層 二層 陽台 騎樓 花台
RPVNMLOJNHIFFAD77CA,20,41.28,共有部分,鋼筋混凝土造,82年9月20日,六層,
RPQQMLQJNHIFFAD77CA,32,118.97,住家用,鋼筋混凝土造,70年5月12日,三層,一層 二層 三層 屋頂突出物
RPTNMLTJNHIFFAD08CA,42,84.15,住家用,加強磚造,60年6月10日,二層,一層 二層
RPUNMLSKNHIFFAD18CA,14,20.21,共有部分,鋼筋混凝土造,88年6月22日,十四層,
RPUNMLSKNHIFFAD18CA,14,71.93,集合住宅,鋼筋混凝土造,88年6月22日,十四層,八層 陽台 雨遮
RPVNMLSKNHIFFAD28CA,20,36.41,共有部分,鋼筋混凝土造,82年10月8日,七層,
RPVNMLSKNHIFFAD28CA,20,144.29,住商用,鋼筋混凝土造,82年10月8日,七層,一層 二層 三層 陽台 露台
RPPOMLQKNHIFFAD57CA,1,206.92,停車空間、住宅,鋼筋混凝土構造,101年11月19日,四層,一層 二層 三層 四層 陽台
RPOOMLQKNHIFFAD47CA,1,247.70,停車空間、住宅,鋼筋混凝土構造,101年11月19日,四層,一層 二層 三層 四層 陽台
RPRNMLMJNHIFFBD27CA,32,89.67,國民住宅,鋼筋混凝土造,70年9月7日,四層,四層 陽台
RPQOMLSLNHIFFAD97CA,24,31.23,商業用,鋼筋混凝土造,78年8月11日,十三層,十層 陽台
RPTOMLMJNHIFFBD57CA,19,166.01,住家用,鋼筋混凝土造,83年4月11日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLNJNHIFFBD27CA,32,90.70,住家用,加強磚造,70年5月15日,二層,一層 二層 電梯樓梯間
RPOPMLNJNHIFFBD27CA,,157.61,住宅、停車空間,鋼筋混凝土造,101年12月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPOPMLNJNHIFFBD27CA,,.11,本共有部分之項目有管理維護空間等乙項,鋼筋混凝土造,101年12月5日,一層,
RPPPMLNJNHIFFBD37CA,,157.61,住宅、停車空間,鋼筋混凝土造,101年12月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPPPMLNJNHIFFBD37CA,,.11,本共有部分之項目有管理維護空間等乙項,鋼筋混凝土造,101年12月5日,一層,
RPSPMLNJNHIFFBD67CA,,157.61,住宅、停車空間,鋼筋混凝土造,101年12月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPSPMLNJNHIFFBD67CA,,.11,本共有部分之項目有管理維護空間等乙項,鋼筋混凝土造,101年12月5日,一層,
RPTPMLNJNHIFFBD77CA,,157.61,住宅、停車空間,鋼筋混凝土造,101年12月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPTPMLNJNHIFFBD77CA,,.11,本共有部分之項目有管理維護空間等乙項,鋼筋混凝土造,101年12月5日,一層,
RPTNMLTJNHIFFBD18CA,,172.70,住宅，停車空間,鋼筋混凝土造,101年10月15日,三層,一層 二層 三層 屋頂突出物
RPTNMLTJNHIFFBD18CA,,.25,本共有部份之項目有管理員室,鋼筋混凝土造,101年10月15日,一層,
RPVOMLKKNHIFFBD67CA,,226.49,住家用,鋼筋混凝土造,101年10月26日,四層,一層 二層 三層 四層 陽台
RPPNMLQJNHIFFCD57CA,31,146.20,住商用,鋼筋混凝土造,70年12月18日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
RPTNMLNJNHIFFCD67CA,24,410.78,住商用,鋼筋混凝土造,78年9月6日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPSNMLQJNHIFFCD87CA,26,63.61,住家用,鋼筋混凝土造,76年4月29日,五層,四層 陽台
RPUOMLQJNHIFFCD18CA,26,149.30,住商用,鋼筋混凝土造,76年3月5日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓 地下層
RPPOMLMJNHIFFCD27CA,42,130.31,住家用,加強磚造,60年8月25日,二層,一層 二層
RPUNMLLLNHIFFCD77CA,1,365.15,住家用,鋼筋混凝土造,101年7月3日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPPNMLMKNHIFFCD27CA,20,124.76,住家用,鋼筋混凝土造,82年5月12日,十四層,九層
RPPNMLMKNHIFFCD27CA,20,20.20,共有部分,鋼筋混凝土造,82年5月12日,十四層,
RPPNMLMKNHIFFCD27CA,20,7.76,共有部分,鋼筋混凝土造,82年5月12日,十四層,
RPPNMLMKNHIFFCD27CA,20,25.57,共有部分,鋼筋混凝土造,82年5月12日,十四層,
RPXOMLRLNHIFFCD78CA,6,225.03,店舖、住宅、停車空間,ＲＣ造,95年11月21日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPUNMLLJNHIFFAR78CA,34,106.15,住商用,加強磚造,68年8月11日,二層,一層 二層 騎樓
RPXNMLOLNHIFFAD18CA,18,16.63,共有部分,鋼筋混凝土造,83年10月11日,十七層,
RPXNMLOLNHIFFAD18CA,18,13.92,共有部分,鋼筋混凝土造,83年10月11日,十七層,
RPXNMLOLNHIFFAD18CA,18,88.69,住家用,鋼筋混凝土造,83年10月11日,十七層,二層 陽台
RPRNMLPKNHIFFAD57CA,16,15.00,共有部分,鋼筋混凝土造,85年12月2日,十九層,
RPRNMLMJNHIFFAR58CA,20,78.83,住家用,鋼筋混凝土造,82年5月8日,八層,三層 陽台
RPRNMLMJNHIFFAR58CA,20,34.43,共有部分,鋼筋混凝土造,82年5月8日,八層,
RPPNMLLJNHIFFER68CA,2,223.04,住家用,鋼筋混凝土造,100年10月3日,四層,一層 二層 三層 四層 陽台 騎樓
RPQOMLOKNHIFFAD47CA,22,280.71,住家用,鋼筋混凝土造,79年11月29日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLQKNHIFFER76CA,3,228.10,住宅，辦公室,鋼筋混凝土造,99年7月8日,四層,一層 二層 三層 四層
RPTPMLKLNHIFFER76CA,,203.53,住宅、門廊,鋼筋混凝土造,101年12月12日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPUPMLKLNHIFFER86CA,,182.00,住宅、門廊,鋼筋混凝土造,101年12月5日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPWOMLPKNHIFFER37CA,2,193.31,住宅，停車空間,鋼筋混凝土造,100年1月12日,四層,一層 二層 三層 四層 陽台 騎樓
RPWNMLMJNHIFFFR96CA,32,84.80,住家用,加強磚造,69年12月24日,二層,一層 二層 騎樓
RPXOMLRJNHIFFFR67CA,,194.25,住商用,鋼筋混凝土造,102年2月5日,四層,一層 二層 三層 四層 陽台
SPROMLMLNHIFFAD57CA,14,95.06,一般事務所,鋼筋混凝土造,88年8月16日,十四層,十層 十一層 陽台 雨遮
SPROMLMLNHIFFAD57CA,14,26.71,共有部分,鋼筋混凝土造,88年8月16日,十四層,
SPROMLMLNHIFFAD57CA,14,13.48,共有部分,鋼筋混凝土造,88年8月16日,十四層,
RPVPMLKLNHIFFER96CA,,184.20,住宅、門廊,鋼筋混凝土造,101年12月5日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPROMLSJNHIFFFR17CA,,178.70,住家用,鋼筋混凝土造,101年12月12日,四層,一層 二層 三層 四層 陽台
RPOPMLRJNHIFFFR86CA,,194.42,住商用,鋼筋混凝土造,102年2月5日,四層,一層 二層 三層 四層 陽台
RPSOMLSJNHIFFFR27CA,,187.78,住家用,鋼筋混凝土造,101年12月12日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPTOMLSJNHIFFFR37CA,,187.78,住家用,鋼筋混凝土造,101年12月12日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPTQMLSJNHIFFFR57CA,6,184.90,住家用,鋼筋混凝土造,96年9月20日,四層,一層 二層 三層 四層 陽台 騎樓
RPUOMLSJNHIFFFR47CA,,187.78,住家用,鋼筋混凝土造,101年12月12日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPXNMLTJNHIFFFR77CA,,183.80,住家用,鋼筋混凝土造,101年11月5日,四層,一層 二層 三層 四層 陽台
RPOOMLTJNHIFFFR96CA,,221.20,住家用,鋼筋混凝土造,101年11月5日,四層,一層 二層 三層 四層 陽台
RPSNMLTJNHIFFFR27CA,,239.40,住家用,鋼筋混凝土造,101年11月5日,四層,一層 二層 三層 四層 陽台
RPTPMLQJNHIFFHR47CA,,228.74,店舖，住宅,鋼筋混凝土造,102年2月5日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPSNMLQJNHIFFHR17CA,20,212.07,住商用,鋼筋混凝土造,82年6月12日,四層,一層 二層 三層 四層 陽台 平台 騎樓
RPOOMLTJNHIFFHR17CA,,227.17,店舖，住宅,鋼筋混凝土造,102年2月5日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPVOMLTJNHIFFHR87CA,,225.50,店舖，住宅,鋼筋混凝土造,102年2月5日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPPNMLRKNHIFFHR07CA,,343.47,住家用,鋼筋混凝土構造,101年11月5日,五層,一層 二層 三層 四層 五層 陽台
RPSPMLTJNHIFFHR67CA,7,59.86,住家用,鋼筋混凝土造,95年1月26日,六層,三層 陽台 雨遮
RPSPMLTJNHIFFHR67CA,7,2.85,共有部分,鋼筋混凝土造,95年1月26日,六層,
RPSPMLTJNHIFFHR67CA,7,13.42,共有部分,鋼筋混凝土造,95年1月26日,六層,
RPRNMLKLNHIFFHR66CA,,176.95,住家用,鋼筋混凝土構造,101年12月28日,三層,一層 二層 三層 陽台 屋頂突出物
RPWNMLKLNHIFFHR17CA,,185.58,住家用,鋼筋混凝土構造,101年12月28日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLLLNHIFFHR56CA,22,154.14,住家用,鋼筋混凝土造,79年12月12日,三層,一層 二層 三層 陽台 電梯樓梯間
RPSNMLKLNHIFFHR76CA,,177.47,住家用,鋼筋混凝土構造,101年12月28日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLMJNHIFFAD17DA,35,105.84,住家用,加強磚造,66年9月26日,二層,一層 二層
RPRNMLLLNHIFFHR76CA,17,63.44,住家用,鋼筋混凝土造,85年5月22日,十一層,七層 陽台
RPRNMLLLNHIFFHR76CA,17,32.76,共有部分,鋼筋混凝土造,85年5月22日,十六層,
RPUPMLLJNHIFFAD67DA,39,96.97,住家用,加強磚造,63年8月16日,二層,一層 二層
RPQOMLMJNHIFFAD27DA,38,109.52,住家用,鋼筋混凝土造,64年9月27日,四層,四層
RPPOMLMJNHIFFAD17DA,6,114.36,見其他登記事項,鋼筋混凝土造,96年7月20日,十三層,十層
RPPOMLMJNHIFFAD17DA,6,70.21,共有部分,鋼筋混凝土造,96年7月20日,十三層,
