鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北區,房地(土地+建物),台南市北區開元路442巷51弄2號,0.0,住,,,1020516,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土構造,0840228,44.58,1,0,1,有,無,有,5000,112,,0.0,0,,RPPNMLTKNHIFFAD97CC
北區,房地(土地+建物),台南市北區勝利路206巷8號,139.0,住,,,1020515,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0600223,149.17,4,2,2,有,無,無,16000,107,,0.0,0,,RPOPMLKLNHIFFAD27CC
南區,建物,台南市南區健康路二段186號,283.0,住,,,1020513,土地0建物1車位0,一層,1,店面(店鋪),商業用,見其他登記事項,1020313,185.21,0,0,0,無,無,無,70000,378,,0.0,0,,RPWNMLKLNHIFFCD18DC
永康區,建物,台南市永康區大橋一街53之2號12樓之2,0.0,住,,,1020421,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880824,119.69999999999999,3,2,2,有,有,有,13500,113,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊3.租金以包含機械式車位,RPQOMLLLNHIFFHR96CC
永康區,建物,台南市永康區中山南路105號,0.0,住,,,1020502,土地0建物1車位0,二層,5,店面(店鋪),住商用,鋼筋混凝土造,0770309,191.68,1,3,2,有,無,無,25000,130,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊3.承租B1~2樓,RPSOMLLLNHIFFHR17CC
永康區,建物,台南市永康區永福街11巷15號,0.0,商,,,1020507,土地0建物1車位0,三層,13,店面(店鋪),見其他登記事項,鋼筋混凝土造,0840228,255.94,1,3,3,有,無,無,15000,59,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊,RPOPMLLLNHIFFHR86CC
永康區,建物,台南市永康區大橋一街47之6號2樓之2,0.0,住,,,1020508,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0880824,117.54,4,2,2,有,有,有,13000,111,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊,RPTPMLLLNHIFFHR37CC
北區,建物,台南市北區北園街8巷28號4樓之7,0.0,商,,,1020417,土地0建物1車位0,四層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0961227,101.9,2,2,1,有,有,有,19000,186,,0.0,0,,RPTOMLLLNHIFFAD77CC
中西區,建物,台南市中西區萬昌街133號7樓之10,0.0,商,,,1020507,土地0建物1車位0,七層,11,套房(1房1廳1衛),見其他登記事項,見其他登記事項,0950713,38.120000000000005,1,1,1,有,有,有,10500,275,,0.0,0,,RPXOMLLLNHIFFAD18CC
東區,房地(土地+建物),台南市東區富農路二段43巷18號4樓之2,19.8,住,,,1020610,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0781114,13.99,1,1,1,有,無,有,5000,357,,0.0,0,,RPOPMLLLNHIFFCD57CC
