編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLTJNHIFFCT07DA,19,45.21,地下室，防空避難室兼停車場，梯間，車道，管理室，機械房，水箱，平台,鋼筋混凝土造,82年12月8日,七層,
RPPNMLKKNHIFFCT78DA,19,191.65,住家用,鋼筋混凝土造,83年1月5日,四層,一層 二層 三層 四層 陽台 平台
RPSNMLOJNHIFFAT56DA,13,120.94,集合住宅,鋼筋混凝土造,88年12月4日,十四層,七層 陽台
RPSNMLOJNHIFFAT56DA,13,58.58,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPTNMLOJNHIFFAT66DA,13,98.89,集合住宅,鋼筋混凝土造,88年12月4日,十四層,二層 陽台
RPTNMLOJNHIFFAT66DA,13,52.81,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPSPMLSLNHIFFAT37DA,35,98.40,住商用,加強磚造,67年5月2日,二層,一層 二層 騎樓
RPTOMLMLNHIFFAT66CA,,208.68,集合住宅,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台
RPSNMLKKNHIFFDT09CA,1,180.30,住家用,,101年3月22日,三層,一層 二層 三層 陽台
RPSNMLKLNHIFFDT56CA,4,296.64,廠房、廠房附屬設施﹝辦公室、員工餐廳、廚房﹞、樓梯間、廁所。,鋼筋混凝土造,98年3月24日,三層,一層 二層 三層 陽台
RPUNMLNLNHIFFDT07CA,8,140.55,住商用,鋼筋混凝土造,94年3月23日,三層,一層 二層 三層 陽台 屋頂突出物
RPVNMLMLNHIFFCT96CA,18,169.90,停車空間、住宅,鋼筋混凝土造,84年1月25日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 花台
RPUNMLQKNHIFFCT17CA,18,81.50,住家用,鋼筋混凝土造,84年1月4日,十一層,四層 陽台
RPUNMLQKNHIFFCT17CA,18,132.58,防空避難室、停車空間、梯間,鋼筋混凝土造,84年1月4日,十一層,
RPWNMLSJNHIFFCT47CA,17,73.38,住家用,鋼筋混凝土造,85年1月9日,八層,六層 陽台 花台
RPXNMLSLNHIFFDT87CA,,271.35,工業用,,101年10月15日,二層,一層 二層 見其他登記事項
RPVOMLNKNHIFFAT86CA,,174.19,住家用,鋼筋混凝土造,102年2月5日,三層,一層 二層 三層 陽台
RPXOMLNKNHIFFAT07CA,,180.14,住家用,鋼筋混凝土造,102年2月5日,三層,一層 二層 三層 陽台
RPROMLLMNHIFFAT09CA,10,148.87,住家用,鋼筋混凝土造,91年10月28日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPQNMLPKNHIFFAT09CA,,90.07,住家用,鋼筋混凝土造,102年2月5日,三層,一層 二層 三層 陽台
RPQNMLPKNHIFFAT09CA,,90.07,住家用,鋼筋混凝土造,102年2月5日,三層,一層 二層 三層 陽台
RPRNMLPKNHIFFAT56CA,,180.14,住家用,鋼筋混凝土造,102年2月5日,三層,一層 二層 三層 陽台
RPOOMLKKNHIFFAT48CA,20,162.57,住家用,鋼筋混凝土造,81年11月12日,三層,一層 二層 三層 屋頂突出物
RPTPMLLLNHIFFCT86CA,18,11.17,住家用,鋼筋混凝土造,84年7月10日,六層,
RPTPMLLLNHIFFCT86CA,18,17.09,住家用,鋼筋混凝土造,84年7月10日,六層,一層 陽台
RPTNMLSJNHIFFAT96CA,27,87.75,住家用,加強磚造,75年1月21日,二層,一層 二層 屋頂突出物
RPROMLSJNHIFFAT86CA,13,67.06,集合住宅,鋼筋混凝土造,88年12月4日,十四層,十層 陽台
RPROMLSJNHIFFAT86CA,13,20.17,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPPOMLRJNHIFFAT56CA,19,35.99,住家用,鋼筋混凝土造,83年3月18日,七層,四層
RPPOMLRJNHIFFAT56CA,19,8.98,梯間，避難室，儲藏室,鋼筋混凝土造,83年3月18日,七層,
RPQOMLRJNHIFFAT66CA,9,188.12,集合住宅、停車空間、教室、補習班,鋼筋混凝土造,93年4月22日,四層,一層 二層 三層 四層 陽台 騎樓
RPQOMLRJNHIFFAT66CA,9,186.84,集合住宅、停車空間、教室,鋼筋混凝土造,93年4月22日,四層,一層 二層 三層 四層 騎樓
RPPOMLRKNHIFFAT66CA,25,215.20,住家用,鋼筋混凝土造,76年12月3日,四層,一層 二層 三層 四層 騎樓
RPXOMLLLNHIFFCT17CA,18,88.79,住家用,鋼筋混凝土造,84年1月19日,十二層,八層 陽台 見其他登記事項
RPXOMLLLNHIFFCT17CA,18,13.01,防空避難室停車空間樓梯間機械室水箱,鋼筋混凝土造,84年1月19日,十二層,
RPOOMLKMNHIFFCT88CA,1,187.43,住家用,鋼筋混凝土構造,101年7月10日,三層,一層 二層 三層 陽台 見其他登記事項
RPPPMLRJNHIFFAT66CA,18,89.29,住家用,鋼筋混凝土造,84年1月25日,四層,四層 陽台 雨遮 見其他登記事項
RPPPMLRJNHIFFAT66CA,18,10.82,公共設施,鋼筋混凝土造,84年1月25日,四層,
RPPNMLKMNHIFFCT88CA,20,171.61,住商用,鋼筋混凝土造,82年9月29日,四層,
RPQOMLKMNHIFFCT09CA,1,194.69,住家用,鋼筋混凝土構造,101年7月10日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLLKNHIFFAT68CA,18,34.94,住家用,鋼筋混凝土造,84年7月4日,七層,三層
RPQOMLSJNHIFFAT76CA,31,71.10,住家用,鋼筋混凝土造,70年12月19日,五層,三層
RPQOMLSJNHIFFAT76CA,31,4.51,地下室,鋼筋混凝土造,70年12月19日,五層,
RPQOMLSJNHIFFAT76CA,,6.48,樓梯,鋼筋混凝土造,,五層,
RPPPMLTJNHIFFAT86CA,17,91.97,住家用,鋼筋混凝土造,84年12月23日,七層,七層 陽台
RPVNMLKKNHIFFAT09CA,18,113.38,集合住宅,鋼筋混凝土造,84年6月13日,九層,八層 九層 陽台
RPVNMLKKNHIFFAT09CA,18,52.68,集合住宅，停車空間，防空避難室,鋼筋混凝土造,84年6月13日,九層,
RPUOMLLLNHIFFCT86CA,,172.67,住家用,鋼筋混凝土構造,101年11月9日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLMLNHIFFCT76CA,9,199.26,住商用,鋼筋混凝土造,93年5月12日,四層,一層 二層 三層 四層 陽台 騎樓
RPVNMLNKNHIFFCT96CA,19,157.45,住家用,鋼筋混凝土造,83年7月29日,四層,一層 二層 三層 四層 陽台 平台 露台
RPWNMLNKNHIFFDT17CA,,229.93,住家用,,102年1月31日,四層,一層 二層 三層 四層 陽台
RPQNMLOKNHIFFFT86CA,3,240.20,住家用,鋼筋混凝土造,99年2月5日,三層,一層 二層 三層 陽台
RPQNMLLKNHIFFCT98DA,17,73.61,住家用,鋼筋混凝土造,85年1月9日,八層,四層 陽台 花台
RPQNMLLKNHIFFCT98DA,17,39.48,防空避難室、停車空間、樓梯間、機梯室、水箱,鋼筋混凝土造,85年1月9日,八層,
RPSNMLOKNHIFFCT86DA,18,177.86,住商用,鋼筋混凝土造,84年8月8日,四層,一層 二層 三層 四層 陽台 騎樓
RPVNMLSLNHIFFCT67DA,18,104.14,住家用,鋼筋混凝土造,83年11月9日,八層,八層 陽台 電梯樓梯間
RPVNMLSLNHIFFCT67DA,18,14.64,樓梯間、機械室、水箱、防空避難室、停車空間,鋼筋混凝土造,83年11月9日,八層,
RPOPMLSJNHIFFAT76DA,13,91.81,集合住宅,鋼筋混凝土造,88年12月4日,十四層,十三層 陽台
RPOPMLSJNHIFFAT76DA,13,28.81,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPQPMLSJNHIFFAT96DA,13,120.94,集合住宅,鋼筋混凝土造,88年12月4日,十四層,三層 陽台
RPQPMLSJNHIFFAT96DA,13,34.57,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPRPMLSJNHIFFAT07DA,13,98.05,集合住宅,鋼筋混凝土造,88年12月4日,十四層,四層 陽台
RPRPMLSJNHIFFAT07DA,13,28.81,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPTPMLSJNHIFFAT27DA,13,92.34,集合住宅,鋼筋混凝土造,88年12月4日,十四層,十層 陽台
RPTPMLSJNHIFFAT27DA,13,29.77,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPTNMLPJOHIFFAT86DA,22,146.78,住家用,鋼筋混凝土造,80年10月12日,七層,六層 陽台
RPTNMLPJOHIFFAT86DA,22,44.11,共有部份,鋼筋混凝土造,80年10月12日,七層,
