鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義巿大雅路二段４９５巷６９號,862.0,商,,,1020417,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0891121,549.81,7,0,1,有,無,51108000,92956,,0.0,0,,RPSNMLNJNHIFFAI87CA,0.0,0.0,0.0,,
嘉義市,房地(土地+建物),嘉義市嘉義巿信興街１２１號,107.0,住,,,1020415,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,0991220,219.47,4,3,4,有,無,9500000,43286,,0.0,0,本案權利人有二人,RPUNMLNJNHIFFAI08CA,197.99,0.0,21.48,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義巿永安街３１８號十一樓,34.88,住,,,1020329,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,127.58,4,2,2,有,有,4620000,36213,坡道平面,0.0,0,,RPVNMLNJNHIFFAI18CA,115.99,0.0,11.59,,
嘉義市,房地(土地+建物),嘉義市嘉義巿平等街４３巷２號,83.0,住,,,1020422,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1011224,166.86,4,2,3,有,無,9200000,55136,,0.0,0,本案權利人有二人,RPWNMLNJNHIFFAI28CA,151.54,0.0,15.32,,
嘉義市,土地,竹村段237地號,132.24,住,,,1020410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,9074,,0.0,0,,RPXNMLNJNHIFFAI38CA,0.0,0.0,0.0,,
嘉義市,房地(土地+建物),嘉義市嘉義巿國揚五街７號,57.0,商,,,1020412,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0810827,144.65,4,2,3,有,無,5000000,34566,,0.0,0,,RPQNMLQJNHIFFAI97CA,124.68,4.65,15.32,,
嘉義市,房地(土地+建物),嘉義市嘉義巿中興路８１７巷５號,101.0,住,,,1020423,土地2建物1車位0,一層,一層,其他,住家用,竹造,0520509,41.18,1,1,1,無,無,2580000,62652,,0.0,0,,RPRNMLQJNHIFFAI08CA,41.18,0.0,0.0,,
嘉義市,房地(土地+建物),嘉義市嘉義巿西區光路里南京東街15號,100.0,,,,1020318,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1020123,217.51,3,3,4,有,無,9200000,42297,,0.0,0,,RPSNMLRJNHIFFAI28CA,194.26,0.0,23.25,,
嘉義市,房地(土地+建物),嘉義市嘉義巿西區光路里南京東街17號,81.0,,,,1020318,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1020123,177.22,4,3,3,有,無,8200000,46270,,0.0,0,,RPTNMLRJNHIFFAI38CA,166.31,0.0,10.91,,
嘉義市,房地(土地+建物),嘉義市嘉義巿西區光路里民生南路545巷20弄10號,95.0,,,,1020318,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1020123,181.88,4,3,3,有,無,7800000,42885,,0.0,0,,RPWNMLRJNHIFFAI68CA,160.31,0.0,21.57,,
嘉義市,房地(土地+建物),嘉義市嘉義巿西區光路里民生南路545巷20弄12號,85.0,,,,1020318,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1020123,181.18,4,3,3,有,無,7300000,40291,,0.0,0,,RPXNMLRJNHIFFAI78CA,161.64,0.0,19.54,,
嘉義市,房地(土地+建物),嘉義市嘉義巿西區光路里南京東街38號,83.0,,,,1020318,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1020130,180.39,4,3,3,有,無,8300000,46011,,0.0,0,,RPWOMLRJNHIFFAI78CA,165.72,0.0,14.67,,
嘉義市,房地(土地+建物),嘉義市嘉義巿永安街１４７號,84.0,住,,,1020417,土地2建物1車位0,全,一層,透天厝,住家用,木造,0541018,50.69,2,1,1,有,無,2200000,43401,,0.0,0,,RPSOMLTJNHIFFAI58CA,50.69,0.0,0.0,,
嘉義市,房地(土地+建物),嘉義市嘉義巿自強街１９５巷３３之１號３樓３,9.92,住,,,1020418,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791110,69.64,2,1,1,有,有,1260000,18093,,0.0,0,,RPSNMLLKNHIFFAI77CA,56.23,0.0,4.2,,
