編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQSMLSJKHHGFBB87DA,5,65.37,集合住宅,鋼筋混凝土造,105年12月20日,十四層,八層 陽台,全筆移轉
RPQSMLSJKHHGFBB87DA,5,73.10,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、消防機械室、污水機房、水箱、一般安全梯、緊急昇降機間、梯廳、停車空間、台電配電室、發電機房、排煙室、垃圾處理區（管委會空間）騎樓兼頂蓋型開放空間、門廳（管委會使用空間）、儲藏室、電信機房、戶外安全梯、樓梯間、水錶室、機房及電梯機房等２１項。,鋼筋混凝土造,105年12月20日,十四層,,持分移轉
RPPPMLQKKHHGFBB37DA,33,20.72,住家用,鋼筋混凝土造,78年7月14日,七層,七層 陽台,全筆移轉
RPPPMLQKKHHGFBB37DA,33,10.78,共用部份,鋼筋混凝土造,78年7月14日,七層,,持分移轉
RPSRMLLKKHHGFBB37DA,40,115.01,住家用,鋼筋混凝土造,70年12月4日,五層,五層 陽台,全筆移轉
RPSRMLLKKHHGFBB37DA,40,6.85,共用部份,鋼筋混凝土造,70年12月4日,五層,,持分移轉
RPUPMLQKKHHGFBB87DA,55,215.72,住商用,鋼筋混凝土加強磚造,56年1月10日,二層,一層 二層 騎樓,全筆移轉
RPXNMLSKKHHGFJB09EA,31,96.72,集合住宅,鋼筋混凝土造,79年11月20日,六層,二層 陽台 花台,全筆移轉
RPXNMLSKKHHGFJB09EA,31,33.54,人行道，梯間，水塔，機械房，防空避難室，停車空間,鋼筋混凝土造,79年11月20日,六層,,持分移轉
RPPPMLQKKHHGFAB27DA,23,14.42,共用部份,鋼筋混凝土造,87年9月15日,十二層,,持分移轉
RPSNMLKKKHHGFDB07DA,41,81.90,住家用,加強磚造,69年11月5日,二層,一層 二層,全筆移轉
RPPPMLQKKHHGFFB77DA,1,406.06,住家用,鋼筋混凝土造,110年2月8日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPPNMLPJKHHGFEB27DA,28,38.61,住家用,鋼筋混凝土造,82年10月29日,八層,六層,全筆移轉
RPPNMLPJKHHGFEB27DA,28,13.44,共用部份,鋼筋混凝土造,82年10月29日,八層,,持分移轉
RPTPMLRKKHHGFCB97DA,27,13.53,住家用,鋼筋混凝土造,83年9月30日,十二層,五層 陽台,全筆移轉
RPTPMLRKKHHGFCB97DA,27,6.60,共有部分,鋼筋混凝土造,83年9月30日,十二層,,持分移轉
RPQVMLRKKHHGFBB18DA,27,22.19,超級市場,鋼筋混凝土造,83年8月15日,十二層,地下一層,持分移轉
RPQVMLRKKHHGFBB18DA,27,11.49,共有部份,鋼筋混凝土造,83年8月15日,十二層,,持分移轉
RPQNMLSKKHHGFAB37DA,29,25.37,住家用,鋼筋混凝土造,82年7月13日,七層,六層,全筆移轉
RPQNMLSKKHHGFAB37DA,29,16.24,防空避難室，停車空間，人行道，梯間，機械室，機房，蓄水池,鋼筋混凝土造,82年7月13日,七層,,持分移轉
RPWNMLOKKHHGFCB77DA,27,12.74,住家用,鋼筋混凝土造,84年4月20日,十五層,五層,全筆移轉
RPWNMLOKKHHGFCB77DA,27,5.63,共有部分,鋼筋混凝土造,84年4月20日,十五層,,持分移轉
RPSQMLRKKHHGFCB97DA,4,24.52,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、水箱、消防機房、消防中繼機房、污水機房、樓梯間、梯廳兼排煙室、升降機間、停車空間、台電配電室、機械室、電信機房、發電機室、門廳、管理員室、防災中心、垃圾處理室、游泳池、管委會使用空間、梯廳、排煙室、車道、走廊、梯間等２４項,鋼筋混凝土造,106年8月22日,二十層,,持分移轉
RPUQMLTJKHHGFBB18DA,14,59.17,住家用,鋼筋混凝土造,96年12月31日,十四層,二層 陽台 雨遮,全筆移轉
RPUQMLTJKHHGFBB18DA,14,27.83,共有部份,鋼筋混凝土造,96年12月31日,十四層,,持分移轉
RPTPMLTJKHHGFCB08DA,15,95.75,住家用,鋼筋混凝土造,96年3月20日,十四層,三層 陽台,全筆移轉
RPTPMLTJKHHGFCB08DA,15,63.87,共用,鋼筋混凝土造,96年3月20日,十四層,,持分移轉
RPROMLLLKHHGFBB17EA,11,49.35,本共有部分係依使用執照之建築概要表記載項目有：停車空間、梯廳、梯間、消防機房、水箱、污水機房、水箱室、機房、電信機房、網路機房、防空避難室兼停車空間、台電配電室、發電機房、電錶室等１４項,鋼筋混凝土造,100年1月27日,十二層,,持分移轉
RPQOMLLLKHHGFBB07EA,11,49.35,本共有部分係依使用執照之建築概要表記載項目有：停車空間、梯廳、梯間、消防機房、水箱、污水機房、水箱室、機房、電信機房、網路機房、防空避難室兼停車空間、台電配電室、發電機房、電錶室等１４項,鋼筋混凝土造,100年1月27日,十二層,,持分移轉
RPQNMLRKKHHGFBB37DA,1,14.10,本共有部分係依使用執照之建築概要表記載項目有：停車空間等１項,鋼筋混凝土造,109年11月6日,六層,,持分移轉
RPWNMLNLKHHGFFB18EA,40,128.24,住商用,加強磚造,70年12月15日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPVPMLMLKHHGFAB57DA,23,147.66,住家用,鋼筋混凝土造,87年10月30日,二十四層,二十層 陽台,全筆移轉
RPVPMLMLKHHGFAB57DA,23,24.89,共有部份,鋼筋混凝土造,87年10月30日,二十四層,,持分移轉
RPVPMLMLKHHGFAB57DA,23,56.13,共有部份,鋼筋混凝土造,87年10月30日,二十四層,,持分移轉
RPQNMLNLKHHGFDB27DA,28,36.51,商業用,鋼筋混凝土造,82年9月14日,十五層,地下一層,持分移轉
RPQNMLNLKHHGFDB27DA,28,13.08,共用部份,鋼筋混凝土造,82年9月14日,十五層,,持分移轉
RPUPMLPKKHHGFCB87DA,24,18.75,住家用,鋼筋混凝土造,87年4月28日,十四層,三層 陽台,全筆移轉
RPUPMLPKKHHGFCB87DA,24,11.66,共有部分,鋼筋混凝土造,87年4月28日,十四層,,持分移轉
RPQPMLQKKHHGFCB57DA,3,211.39,集合住宅,鋼骨鋼筋混凝土造,108年6月25日,三十層,六層 陽台 雨遮,全筆移轉
RPQPMLQKKHHGFCB57DA,3,198.75,本共有部分係依使用執照之建築物概要表記載項目有：停車空間、車道、梯廳兼排煙室、昇降機道、安全梯、消防機房、汙水機房、機房、水箱、防空避難室兼停車空間、電信室、景觀機房、台電配電室、集中電表區、緊急發電機室、公共服務空間、梯廳、排煙室、防災中心、機車停車空間、集中式垃圾貯存空間、出入口緩衝空間、管委會空間、中繼消防機房、特別安全梯、特別安全梯間、機械室、中繼水箱、水表室、一般梯、頂蓋型開放空間等３１項。,鋼骨鋼筋混凝土造,108年6月25日,三十層,,持分移轉
RPPOMLRKKHHGFKB28DA,42,104.50,農舍,加強磚造,68年11月25日,二層,一層 二層,全筆移轉
RPRNMLNLKHHGFKB08DA,26,120.08,住商用,加強磚造,84年11月25日,二層,一層 二層 屋頂突出物,全筆移轉
RPUPMLSKJHHGFCB08DA,40,217.77,住商用,鋼筋混凝土造,70年12月30日,三層,一層 二層 三層 陽台 平台 騎樓 地下層,全筆移轉
RPVPMLSKKHHGFKB09DA,29,18.88,住家用,鋼筋混凝土造,82年7月31日,八層,五層 陽台,全筆移轉
RPVPMLSKKHHGFKB09DA,29,8.26,梯間、走道,鋼筋混凝土造,82年7月31日,八層,,持分移轉
RPVPMLSKKHHGFKB09DA,29,3.52,梯間、水塔、機械房、避難室,鋼筋混凝土造,82年7月31日,八層,,持分移轉
RPSNMLMLKHHGFJB97DA,28,106.60,集合住宅,鋼筋混凝土造,83年6月24日,十三層,七層 陽台 花台,全筆移轉
RPSNMLMLKHHGFJB97DA,28,43.99,停車空間、避難室、機械室、水塔、梯間,鋼筋混凝土造,83年6月24日,十三層,,持分移轉
RPRNMLRJKHHGFEB67DA,32,99.91,住家用,鋼筋混凝土造,78年8月5日,三層,一層 二層 三層 屋頂突出物,持分移轉
RPTSMLOKKHHGFCB97DA,30,20.70,辦公室、停車空間,鋼筋混凝土造,80年12月6日,十二層,地下三層,持分移轉
RPQQMLNLKHHGFBB37DA,35,80.40,住家用,鋼筋混凝土造,76年3月19日,五層,五層 陽台 花台,全筆移轉
RPQQMLNLKHHGFBB37DA,35,15.78,共用部份,鋼筋混凝土造,76年3月19日,五層,,持分移轉
RPRPMLNLKHHGFAB37EA,,74.44,商業用,見其他登記事項,,三層,一層 二層 三層,全筆移轉
RPROMLOKKHHGFIB97DA,4,48.29,店舖,鋼筋混凝土造,106年12月1日,十二層,一層 見其他登記事項,全筆移轉
RPROMLOKKHHGFIB97DA,4,50.60,本共有部分之項目有停車空間、車道、消防機房、污水機房、水箱、安全梯、昇降設備、緊急昇降機間排煙室、防空避難室兼停車空間、電信室、發電機室、台電配電室、垃圾儲藏室、公共服務使用空間、管委會使用空間、梯廳、門廳、戶外安全梯、緊急昇降機間、排煙室、屋頂平台、電梯機械室、樓梯間等２３項。,鋼筋混凝土造,106年12月1日,十二層,,持分移轉
RPQNMLRKKHHGFJB18DA,6,364.67,人行道、店舖、住宅、停車空間、梯間,鋼筋混凝土造,104年9月23日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項,全筆移轉
RPQOMLMLKHHGFJB87DA,43,112.06,住宅、店舖,加強磚造,68年3月11日,二層,一層 二層 騎樓,全筆移轉
RPVOMLOLKHHGFFB28EA,43,33.20,農舍,加強磚造,68年7月28日,二層,一層 二層 屋頂突出物,持分移轉
RPSNMLOLKHHGFDB57DA,2,73.40,集合住宅,鋼筋混凝土造,109年4月23日,十五層,二層 陽台 雨遮,全筆移轉
RPSNMLOLKHHGFDB57DA,2,103.52,本共有部分之項目有停車空間、水箱、昇降機間、車道、消防機械室、汙水機房、排煙室、安全梯間、電信室、台電配電室、防空避難室兼停車空間、發電機房、垃圾集中室、門廳、管委會使用空間、梯廳、排煙室兼梯廳、機房、水錶室、電梯機房等共２０項,鋼筋混凝土造,109年4月23日,十五層,,持分移轉
RPQOMLOLKHHGFDB47DA,44,114.40,住家用,加強磚造,67年5月24日,二層,一層 二層,全筆移轉
RPPNOLRJKHHGFBB37DA,15,44.49,住家用,鋼筋混凝土造,96年4月9日,八層,五層 雨遮,全筆移轉
RPPNOLRJKHHGFBB37DA,15,39.22,共用部份,鋼筋混凝土造,96年4月9日,八層,,持分移轉
RPPNOLRJKHHGFBB37DA,15,6.43,共用部份,鋼筋混凝土造,96年4月9日,八層,,持分移轉
RPQOMLPLKHHGFJB18DA,32,185.51,住宅、梯間,鋼筋混凝土造,78年8月24日,三層,一層 二層 三層 陽台 平台 見其他登記事項,全筆移轉
RPVOMLOLKHHGFAB67DA,32,14.06,住家用,鋼筋混凝土造,78年8月30日,七層,三層,全筆移轉
RPVOMLOLKHHGFAB67DA,32,8.24,共有部份,鋼筋混凝土造,78年8月30日,七層,,持分移轉
RPOPMLLLKHHGFBB86DA,50,63.84,住家用,加強磚造,61年4月1日,二層,一層 二層,全筆移轉
