鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
新竹市,租賃房屋+車位,新竹市新竹市體育街３８號４樓之２,0.0,,,,1130705,土地0建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871220,129.31,2,2,1,有,有,有,18800,190,坡道平面,34.58,800,續租案件；,RPSNMLKKPHJGFAO88CC,整棟(戶)出租,有,1130705~1140704,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
新竹市,租賃房屋,新竹市新竹市林森路２７５號,0.0,,,,1130611,土地0建物1車位0,地下一層,17,辦公商業大樓,商業用,鋼筋混凝土造,0860520,617.8299999999999,0,0,0,無,有,無,45000,73,,0.0,0,租金總額含稅；,RPTNMLKKPHJGFAO98CC,,有,1130701~1161231,有,,
新竹市,租賃房屋,新竹市新竹市東區介壽路６６巷２１號９樓之２,0.0,,,,1130701,土地0建物1車位0,九層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120501,122.34,3,1,2,有,有,有,49000,401,,0.0,0,租金總額含水費；電費；瓦斯費；網路費；其他租金內含發票稅；,RPPNMLLKPHJGFAO68CC,整棟(戶)出租,有,1130701~1130930,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,
新竹市,租賃房屋,新竹市新竹市埔頂一路１６２號,0.0,,,,1130701,土地0建物1車位0,一層,23,店面(店鋪),店舖,鋼筋混凝土造,1040114,211.9,0,0,0,無,有,無,142223,671,,0.0,0,租金總額含稅；含增建或未登記建物；租賃期間有約定不同租金113年9月1日起租金142223元整114年9月1日起租金147912元整115年9月1日起租金153601元整；,RPQNMLLKPHJGFAO78CC,,有,1130901~1160831,有,,
新竹市,租賃房屋,新竹市新竹市東大路一段３９巷３３號４樓之１３,0.0,,,,1130702,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0970701,37.75,1,1,1,有,有,有,14000,371,,0.0,0,租金總額含管理費；,RPRNMLLKPHJGFAO88CC,獨立套房,有,1130703~1140702,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
新竹市,租賃房屋,新竹市新竹市中正路４１９巷２號,0.0,,,,1130612,土地0建物0車位0,全,4,透天厝,停車空間、店舖、住宅,鋼筋混凝土造,0960116,11.9,6,0,6,有,無,有,7000,588,,0.0,0,租金總額含水費；,RPSNMLLKPHJGFAO98CC,分租套房,無,1130615~1131214,有,冷氣、電視機、冰箱,
新竹市,租賃房屋,新竹市新竹市勝利路１２６號五樓之１３,0.0,,,,1130704,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800307,33.519999999999996,1,0,1,有,有,有,9000,268,,0.0,0,租金總額含管理費；水費；,RPTNMLLKPHJGFAO09CC,獨立套房,有,1130704~1140703,有,冷氣、熱水器,社會住宅代管
新竹市,租賃房屋,新竹市新竹市東區忠孝路４３４巷１８號,0.0,,,,1130625,土地0建物0車位0,全,7,透天厝,工場〈廠〉、車庫、辦公室、梯間,鋼骨造,0930426,16.53,60,0,60,有,無,有,9500,575,,0.0,0,租金總額含管理費；水費；網路費；其他公共電費；含增建或未登記建物；,RPQNMLMKPHJGFAO88CC,分租套房,無,1130625~1140624,有,冷氣、電視機、冰箱、有線電視、網路,一般包租
新竹市,租賃房屋,新竹市新竹市東區忠孝路４３４巷１８號,0.0,,,,1130627,土地0建物0車位0,全,7,透天厝,工場〈廠〉、車庫、辦公室、梯間,鋼骨造,0930426,16.53,60,0,60,有,無,有,6500,393,,0.0,0,租金總額含管理費；水費；網路費；其他公共電費；含增建或未登記建物；,RPRNMLMKPHJGFAO98CC,分租套房,無,1130627~1140630,有,冷氣、電視機、冰箱、有線電視、網路,一般包租
新竹市,租賃房屋,新竹市新竹市東區忠孝路４３４巷２０號,0.0,,,,1130701,土地0建物0車位0,全,7,透天厝,工場〈廠〉、車庫、辦公室、梯間,鋼骨造,0930426,16.53,60,0,60,有,無,有,7500,454,,0.0,0,租金總額含管理費；水費；網路費；其他公共電費；含增建或未登記建物；,RPSNMLMKPHJGFAO09CC,分租套房,無,1130701~1140630,有,冷氣、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般包租
