編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUQMLTJQHJGFBB98DA,29,32.75,住家用,鋼筋混凝土造,84年5月19日,十二層,八層,全筆移轉
RPUQMLTJQHJGFBB98DA,29,.00,共有部份,鋼筋混凝土造,84年5月19日,十二層,,
RPUQMLTJQHJGFBB98DA,29,22.23,共有部份,鋼筋混凝土造,84年5月19日,十二層,,持分移轉
RPQWMLPJRHJGFJB07DA,31,64.71,集合住宅,鋼筋混凝土造,82年6月18日,七層,三層 陽台 花台,全筆移轉
RPQWMLPJRHJGFJB07DA,31,17.93,防空避難室、人行道、梯間、機械室、水箱,鋼筋混凝土造,82年6月18日,七層,,持分移轉
RPVNMLLKQHJGFBB08DA,36,290.63,住商用,鋼筋混凝土造,78年1月28日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 騎樓 地下層,全筆移轉
RPTNMLNKQHJGFBB08DA,43,79.85,住家用,鋼筋混凝土造,70年12月23日,五層,二層,全筆移轉
RPWNMLQJQHJGFCB68DA,24,44.04,住家用,鋼筋混凝土造,89年8月1日,十層,四層 陽台,持分移轉
RPWNMLQJQHJGFCB68DA,24,20.15,共用部份,鋼筋混凝土造,89年8月1日,十層,,持分移轉
RPSNMLRJQHJGFKB56DA,36,14.41,住家用,鋼筋混凝土造,77年8月1日,五層,一層 平台,全筆移轉
RPSNMLRJQHJGFKB56DA,36,3.07,走廊,鋼筋混凝土造,77年8月1日,五層,,持分移轉
RPSNMLRJQHJGFKB56DA,36,2.45,突出物、梯間、人行道、避難室,鋼筋混凝土造,77年8月1日,五層,,持分移轉
RPUNMLNKQHJGFBB18DA,43,85.40,住家用,鋼筋混凝土造,70年12月23日,五層,二層,全筆移轉
RPRNMLQKQHJGFAB08DA,44,41.57,住家用,鋼筋混凝土造,69年10月24日,九層,九層,全筆移轉
RPORMLMKQHJGFCB97DA,27,12.92,共有部份,鋼筋混凝土造,86年6月27日,九層,,持分移轉
RPXUMLOKQHJGFBB66DA,28,20.68,住家用,鋼筋混凝土造,85年5月24日,十六層,六層 陽台,全筆移轉
RPXUMLOKQHJGFBB66DA,28,6.70,共有部份,鋼筋混凝土造,85年5月24日,十六層,,持分移轉
RPXUMLOKQHJGFBB66DA,28,.00,共有部份,鋼筋混凝土造,85年5月24日,十六層,,
RPXUMLOKQHJGFBB66DA,28,4.56,共有部份,鋼筋混凝土造,85年5月24日,十六層,,持分移轉
RPSQMLLJQHJGFBB97DA,36,58.78,商業用,鋼筋混凝土造,77年6月4日,五層,二層 陽台,全筆移轉
RPSQMLLJQHJGFBB97DA,36,14.29,共有部份,鋼筋混凝土造,77年6月4日,五層,,持分移轉
RPWPMLTJQHJGFEB76DA,1,87.09,集合住宅,鋼筋混凝土造,112年10月2日,十層,六層 陽台,全筆移轉
RPPPMLPKQHJGFCB18DA,33,196.74,商業用,鋼筋混凝土造,80年6月6日,十四層,二層 花台,全筆移轉
RPWPMLTJQHJGFEB76DA,1,68.80,共有部分：防空避難室兼停車空間、樓梯間、排煙室、昇降機間、機房、水箱、車道、機電空間（消防機房）、停車空間、台電配電室、管委會使用空間、大廳、梯廳、無障礙廁所、共同梯廳、昇降機道、垃圾集中室、水錶箱室、電梯機房等１９項。,鋼筋混凝土造,112年10月2日,十層,,持分移轉
RPPPMLPKQHJGFCB18DA,33,108.75,共有部份,鋼筋混凝土造,80年6月6日,十四層,,持分移轉
RPSPMLNKQHJGFAB08DA,18,.08,店舖,鋼筋混凝土造,95年6月22日,三十二層,一層 陽台,持分移轉
RPSPMLNKQHJGFAB08DA,18,.00,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPSPMLNKQHJGFAB08DA,18,.90,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPVOMLNKQHJGFBB38DA,29,20.94,住家用,鋼筋混凝土造,84年5月26日,十六層,十層 陽台,全筆移轉
RPSPMLNKQHJGFAB08DA,18,8.83,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPVOMLNKQHJGFBB38DA,29,6.22,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPVOMLNKQHJGFBB38DA,29,6.48,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPSPMLNKQHJGFAB08DA,18,52.99,集合住宅,鋼筋混凝土造,95年10月26日,三十二層,七層 陽台,全筆移轉
RPVOMLNKQHJGFBB38DA,29,.00,共有部份,鋼筋混凝土造,84年5月26日,十六層,,
RPSPMLNKQHJGFAB08DA,18,22.15,共用,鋼筋混凝土造,95年10月26日,三十二層,,持分移轉
RPVOMLNKQHJGFBB38DA,29,.19,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPVOMLNKQHJGFBB38DA,29,.00,共有部份,鋼筋混凝土造,84年5月26日,十六層,,
RPPNMLSJQHJGFDB28DA,29,92.24,集合住宅,鋼筋混凝土造,84年2月9日,七層,六層 陽台 花台,全筆移轉
RPPNMLSJQHJGFDB28DA,29,36.69,共有部份,鋼筋混凝土造,84年2月9日,七層,,持分移轉
RPQNMLOJQHJGFEB08DA,24,59.73,住家用,鋼筋混凝土造,90年1月20日,四層,一層 二層 三層 四層 陽台,持分移轉
RPRNMLRJQHJGFHB78DA,27,22.85,住家用,鋼筋混凝土造,86年3月28日,六層,五層 陽台,全筆移轉
RPRNMLRJQHJGFHB78DA,27,7.04,共有部份,鋼筋混凝土造,86年3月28日,六層,,持分移轉
RPPPMLSJQHJGFFB68DA,28,185.53,住家用,加強磚造,86年1月29日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPSNMLKKQHJGFIB38DA,55,72.61,住家用,鐵筋磚造蓋瓦頂,59年1月10日,二層,一層 二層,全筆移轉
RPQPMLNKQHJGFAB87DA,49,62.28,住家用,見其他登記事項,64年4月23日,二層,一層 二層 走廊,全筆移轉
RPTNMLQKQHJGFAB28DA,51,105.08,商業用,見其他登記事項,62年7月12日,二層,一層 二層 騎樓,全筆移轉
RPPPMLSJQHJGFAB18DA,18,.08,店舖,鋼筋混凝土造,95年6月22日,三十二層,一層 陽台,持分移轉
RPPPMLSJQHJGFAB18DA,18,.00,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPPPMLSJQHJGFAB18DA,18,.90,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPPPMLSJQHJGFAB18DA,18,16.50,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPPPMLSJQHJGFAB18DA,18,52.99,集合住宅,鋼筋混凝土造,95年10月26日,三十二層,二十六層 陽台,全筆移轉
RPPPMLSJQHJGFAB18DA,18,22.15,共用,鋼筋混凝土造,95年10月26日,三十二層,,持分移轉
RPSNMLPJQHJGFDB28DA,30,23.47,住家用,鋼筋混凝土造,83年5月2日,十層,十層 花台,全筆移轉
RPSNMLPJQHJGFDB28DA,30,7.27,共有部份,鋼筋混凝土造,83年5月2日,十層,,持分移轉
RPPNMLPKQHJGFCB97DA,35,16.06,住家用,鋼筋混凝土造,78年4月19日,五層,五層 陽台 花台,全筆移轉
RPTNMLQKQHJGFFB78DA,30,1.47,住商用,鋼筋混凝土造,83年7月10日,三層,一層 二層 三層 陽台 平台 電梯樓梯間 露台,持分移轉
RPPNMLPKQHJGFCB97DA,35,5.06,樓梯間、人行道、避難室、走道,鋼筋混凝土造,78年4月19日,五層,,持分移轉
RPSNMLOKQHJGFCB18DA,29,15.01,住家用,鋼筋混凝土造,84年4月26日,八層,八層 陽台,全筆移轉
RPSNMLOKQHJGFCB18DA,29,8.68,共有部份,鋼筋混凝土造,84年4月26日,八層,,持分移轉
RPPNMLQKQHJGFBB08EA,30,31.16,住家用,鋼筋混凝土造,83年6月6日,八層,三層 陽台,全筆移轉
RPPNMLQKQHJGFBB08EA,30,11.69,共有部份,鋼筋混凝土造,83年6月6日,八層,,持分移轉
RPPNMLQKQHJGFBB08EA,30,5.25,共有部份,鋼筋混凝土造,83年6月6日,八層,,持分移轉
RPTQMLMKQHJGFAB18DA,2,50.52,集合住宅,鋼筋混凝土造,111年10月29日,十五層,七層 陽台,全筆移轉
RPTQMLMKQHJGFAB18DA,2,12.63,本共有部份係依使用執照之建築概要表記載項目有：一般昇降機、戶外安全梯、機械室、電梯機械室、水箱等５項。,鋼筋混凝土造,111年10月29日,十五層,,持分移轉
RPTQMLMKQHJGFAB18DA,2,48.41,本共有部份係依使用執照之建築概要表記載項目有：停車空間、電梯廳、一般昇降機、安全梯、Ｂ棟水箱、無障礙安全梯、消防機房、雨汙水機房、Ａ棟水箱、防空避難室兼停車空間、電信室、景觀機房、發電機室、台電配電場所、戶外安全梯、管委會空間等１６項。,鋼筋混凝土造,111年10月29日,十五層,,持分移轉
RPPNMLMKQHJGFCB67DA,,33.72,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、排煙室、昇降機道、安全梯、污水及雨水機械室、水箱、消防機械室、停車空間、昇降機間、消防中繼機械室、台電配電室、電信室、發電機械室、機械室、梯廳、車道、防災中心、特別安全梯、管委會使用空間、公共服務空間、垃圾資源回收室、走廊、梯間、水錶室等二十四項。,鋼筋混凝土造,113年3月4日,二十四層,,持分移轉
RPXOMLNKQHJGFAB48DA,1,81.20,集合住宅,鋼筋混凝土造,112年4月21日,二十層,四層 陽台,全筆移轉
